"Est.No","SE.No","SE.B.No"
2.01724950663079,0.0876021269558607,0.0874004357891809
1.98465645040612,0.0860256712220113,0.0853570184719793
2.04557069966726,0.0863447094930569,0.0856528243507098
1.9969042835938,0.0866316429149511,0.0863240625546561
1.9891782389342,0.0940222012027604,0.0939813997464617
2.01626829624844,0.0879008330237542,0.0879468007449822
1.80635122729609,0.0901317766268804,0.0909110275612778
1.95433920282489,0.0861497289323052,0.086144813556821
1.97862896382696,0.0882287119873196,0.0880148084401426
2.01152301553409,0.0869416307224663,0.0868151405161531
2.05566847407403,0.0886356381167023,0.0882310771691192
1.96319633005669,0.0857422900071374,0.0856937369949872
1.92073694276143,0.0851856890824352,0.0845268737597335
2.00416705072831,0.0864810492766528,0.0870893329319003
2.04252210619528,0.0849226128557132,0.0860185858360885
2.06413540174578,0.0908454001637975,0.0904682969082922
2.10220314678424,0.0790531009084093,0.0801262229844352
2.15945629998942,0.0872108868680604,0.0862830385512795
2.02781790896961,0.0966281721283484,0.095767164963477
2.00927192903402,0.0869128720716895,0.0865745311818991
1.97347536842721,0.0851832528327288,0.0854356555593959
2.09976036278518,0.0862168951242979,0.0861591677061841
2.10887667481512,0.086351495640899,0.0863084218112649
2.01801954341127,0.0857300839513901,0.08612902730278
2.13591885889437,0.0870004501149383,0.0894431590848371
2.02390963810062,0.0861074580688209,0.0853016295527586
1.99452863231752,0.0892454446921662,0.0897641403674765
2.10993847338227,0.085986787416886,0.085985745168404
2.05242129131189,0.0848656808748338,0.0839359151627782
2.03078277503922,0.0925652592193129,0.092134877691346
2.12453893901753,0.186125228384961,0.186877529315407
1.99808524585913,0.0876580797945803,0.0878417594206388
2.2096199073998,0.0830201834914197,0.0831521574526014
2.06668408622664,0.0834818817292487,0.0836244066276737
2.03949403312715,0.0911744403074608,0.0918733574773513
1.94985944998499,0.0835170990947986,0.0837438107964593
1.96499412749531,0.0836008951927101,0.0832155295530475
1.9469836075675,0.0904161311629132,0.091562379915308
1.93002355679772,0.0833689725894032,0.0840356952508973
1.88704483045572,0.0922974558662827,0.0917981609607194
1.98605590996073,0.0934120199730643,0.0923502805347402
1.89376798579031,0.0897870826430957,0.089728824201336
2.00882390436087,0.0876298263363212,0.0873633621387442
2.00186573316904,0.0820177424813191,0.0818818365004609
2.04499004579768,0.0908619463756653,0.0905988898204265
2.15971284375614,0.0886166659912576,0.0880483619807206
1.91312328631458,0.0778802298539028,0.0779982844235698
2.01242384734463,0.0863707229242628,0.0868783753427535
2.03450097926963,0.0813611948824964,0.0821790200696801
2.09540220093051,0.09532608495491,0.0946257755218054
1.96231801568907,0.0863304476650617,0.0859864473452605
1.98308840345624,0.0873415307074456,0.0873631589499959
1.86269795085738,0.0784933020329467,0.0781982516393632
2.11978922087025,0.083811048570089,0.0835172677973726
1.93503927418756,0.0826596725140074,0.0824113932379553
1.90152751412073,0.0855021093169733,0.0852756180577236
2.04040398258791,0.0915938212117205,0.0915148848911476
1.94548983355093,0.0894612181611618,0.0892991574812839
1.92570336199556,0.0862293756136306,0.0857750151069344
2.07299281620969,0.0779150514322317,0.0781097554871276
1.95534808179612,0.0971637583131816,0.0975141621936626
2.09689408872982,0.0855647313262193,0.0863266554479014
2.10926018182372,0.101241946991773,0.10136609509418
2.05772673240496,0.0821627000572128,0.0816632611434442
2.1465764583804,0.0842226818334012,0.0838223718398323
2.01874261414992,0.0881279020419935,0.0865728566058042
1.97730311124971,0.0824831272415905,0.0821065618088716
2.14763430632648,0.0859544883082429,0.0857617160988776
2.00057083899507,0.0932488204485811,0.0930288764244497
2.0730454557812,0.114708048199401,0.113899909193825
2.15375750489265,0.0822930353195827,0.0825237775722278
2.09839661967512,0.0934178239255231,0.0943814406348077
2.08058907491396,0.0965313803788569,0.0965995892459082
