"Est","SE","SE.B"
2.09058552532614,0.0739793279969096,0.073254317419893
1.95448623348435,0.0789731600544946,0.0802864094932503
1.90628634300249,0.0746698420921386,0.074557077332363
2.06208495928381,0.073204196775394,0.0728938853131965
1.94705092070497,0.0729243261398671,0.0726719507640971
1.95843307236436,0.0740706795730205,0.0747843035415544
2.03591288444572,0.0737064683337944,0.0732922329690859
1.99597893427412,0.0735039419930162,0.0735981843172263
2.08400251307447,0.073638276372243,0.0732115549203304
2.06733861957286,0.0757624095329955,0.0764696089758586
1.87193450584028,0.0727913879270325,0.0727481593847503
1.92220511841199,0.0736179435774018,0.0734821194815364
2.07613740547431,0.0752801020337983,0.075056973716961
1.9590577886277,0.0796322437469447,0.079584756364998
1.89176522873096,0.0766221936620822,0.0773472251195064
2.06840394539077,0.0743637147762365,0.0745100216542851
2.00790667527004,0.070731705096773,0.0707200738028344
1.99473094631163,0.0738334095534091,0.0728627616016397
1.8695142533494,0.0751906969940023,0.0741775547866864
1.9716256802671,0.076376935875777,0.0759494551031686
1.9834652004891,0.0753784618820198,0.075393352962163
2.02671977113271,0.0738696876493117,0.0729454900920943
2.04520999720576,0.0752618250067674,0.0754316258493955
1.94744286835384,0.0701951794587976,0.0702164308828998
2.06762426517182,0.0775365538656785,0.077465062208828
2.01133908815382,0.0720921920937324,0.0721811918153839
1.9589935012727,0.0785669782797977,0.078097865359835
2.04953537335118,0.073519447400602,0.0742784832674712
1.88027725082401,0.0732756252542194,0.0723417162482701
1.98261310382436,0.0772599469143809,0.0777414827805329
1.88073692781896,0.0744082820511004,0.0743700862385517
1.9114684747455,0.0762725094296694,0.0768571481997153
2.09505069497986,0.0742747681275552,0.0747075871193274
1.91926944727899,0.0718056301542087,0.0714585451765009
1.94240977470161,0.0737012294263335,0.0727991213667458
2.09141994977437,0.0741720641507474,0.0738281584823932
1.96185990642176,0.0725194564495152,0.0713088903662188
1.91647960847718,0.0741294427786485,0.0742295379097411
1.90682877152425,0.0745962979178285,0.074584513875513
1.98000233548928,0.0738609845952416,0.0740999607212989
2.0324473944619,0.0763167549979887,0.076171537347114
1.93444774812083,0.0756556907000731,0.0758384727636381
1.93470805628142,0.0762882904078383,0.0763884486120783
2.05834634245966,0.0736693594329794,0.0730520379610893
2.06822161014917,0.0725241258497444,0.0725775936980998
1.99482125467814,0.0782634638539391,0.0780851135062765
2.07449170893592,0.0771778103783618,0.0769161459816121
2.00331839017027,0.0726725735931351,0.072507903456461
1.9806991202989,0.0681761685501027,0.0677028094205572
1.98217873346297,0.0792679567053935,0.078551903729408
1.95880919993806,0.0733299794086407,0.0722033681121106
2.09559510737717,0.0752888853743028,0.0751083986069323
2.01109476878925,0.0705538678668518,0.0699314051470472
1.9023738796576,0.0764121999190717,0.0764359814432667
1.91852241429488,0.0737100278411178,0.0737725692477476
1.97164894481233,0.0755104955060788,0.0743112551980265
1.90177010672301,0.074211389930785,0.0744461079218882
1.90416834885474,0.0769450081761754,0.0774807629475819
1.95802182706078,0.0698422221532871,0.0704984369150074
1.91760706842754,0.075509142556628,0.0741843046038124
2.00056584991675,0.0708753239605746,0.0706359936168746
2.06312552873504,0.0739467784387224,0.0739733147209565
1.97063178446645,0.0753086407099356,0.0762399128676849
1.97775957057886,0.07574848091174,0.0750967806961638
2.04813148335211,0.0768044551554225,0.0772301521038274
2.02847092697991,0.0745619204149225,0.0745385025930956
2.04254663139871,0.0721386019529763,0.0725779286585601
2.04225077751179,0.0716263113001155,0.0712574628054209
2.07802265017438,0.0757597841744066,0.0746360250284378
1.96513596468964,0.0793778220031346,0.0787355727217792
2.03543372365535,0.0761843203793067,0.0763313442333036
2.03926105217488,0.0749873666827924,0.0748705951363797
1.99147671976207,0.0744922111701239,0.0736530634237584
2.02226822631468,0.0736167072962167,0.072975755524524
1.98132690476761,0.0768218015779611,0.0770427705803201
2.05803762834115,0.0744690860680639,0.0737179247901203
2.04657885851228,0.0750507980800806,0.0743635513361633
2.00728498761134,0.0753956997699109,0.0761594354754681
2.03799313985929,0.0744952100159688,0.074653148572814
1.98543711350345,0.0721156920957368,0.0719674167735048
1.93558371315486,0.071874041324284,0.0713847206210902
1.92832980171131,0.0739763705339131,0.0737611358268115
2.10335507270077,0.0764446703647423,0.0762696762437638
2.04443691644867,0.0790773109076818,0.0793628570790049
1.84070016678462,0.0724961483441691,0.0723891704844129
2.04269540736341,0.0733254084660595,0.073501514140159
1.95235032122725,0.0768618655069057,0.077097661691418
1.91756886188967,0.075571458522787,0.0759354384992287
2.04663227493517,0.074063309156833,0.0744785735962543
1.97910329860771,0.0797227638013038,0.0801136148803633
1.99957043639428,0.0738033840614946,0.0738157279630198
2.0361012670653,0.0726949306570797,0.0729519283629118
2.04229985692763,0.072102192686718,0.072244220528044
1.84932447539059,0.0745108456447703,0.0746642972707509
2.13661439310743,0.0797835884495185,0.0794108251605472
1.90977290725631,0.0744679266726005,0.0735963526335813
1.9954051543868,0.0724510252674486,0.0731889543296466
2.01122116497244,0.0733681317080233,0.0728833951207649
