"Est","SE","SE.B"
2.20020723649026,0.115305506526283,0.116186600148929
2.06169165692382,0.108649716776185,0.109733769414735
1.85713369805373,0.112784226800935,0.111121466332211
1.85079575116731,0.11095997754321,0.110368401549344
1.8843496026611,0.102648694377277,0.102805872942777
2.13094104606446,0.103980511342439,0.102943805427412
1.90539824690812,0.114721830721338,0.115101635897957
1.83640366670888,0.10801052203821,0.108360577652584
1.94432819207911,0.11107784575089,0.111015869297503
1.90805146685228,0.106285244614259,0.10621032962373
1.99269910451217,0.0950907965437178,0.0952759754935703
2.05748917252579,0.10939707057484,0.109310323730974
2.06685393777968,0.107551658161495,0.107615814467357
2.0926106804736,0.113709455227862,0.114384952605917
1.98867747418866,0.106033908053332,0.1044810055972
2.00346849066773,0.107429128150495,0.107019139600775
1.94516189592316,0.105891699662173,0.105078719916453
2.06968344386589,0.107526450603132,0.107697849943505
1.85566681174042,0.117403318102992,0.117320534116232
2.15687995173531,0.108376636512764,0.108207882485551
2.01064130745644,0.106290835371382,0.105936511958766
2.07575202780786,0.114811050869744,0.115301554086288
2.07144033605129,0.106341391670416,0.10660103358346
2.05685162603339,0.11325034756615,0.113724501268253
2.11404261953831,0.105348584263055,0.106040117101848
1.9060173639105,0.107567439631495,0.10583979197698
1.96125244991639,0.110359305244534,0.109666383619474
2.19211828554869,0.101264927036129,0.100699975760882
2.09437566906867,0.122263310659008,0.122027358571355
1.94174353421319,0.108143781692549,0.10879478967705
2.15217542275343,0.106658101800967,0.105471261071769
1.98105103838003,0.106857207140568,0.106879154087905
2.26577814831861,0.103733300760249,0.103317545828149
1.99909225570725,0.101094758613327,0.101292882587202
2.06481742411323,0.109083331267436,0.108150069761558
1.92203543377968,0.108988567137535,0.108937930142082
1.96350472166767,0.0956324170054745,0.0955333007545771
2.08278975867043,0.110558840023098,0.110633068142368
2.0182196218689,0.0997512576074508,0.0989156122404466
1.99248203710247,0.108489027422619,0.10879764327901
1.91292547617385,0.112524633968997,0.112632086996366
1.8240550439415,0.104956498904931,0.103881587969982
1.92773257509964,0.105916584706885,0.105917882164224
2.04461652262559,0.11294973932801,0.113287555449572
1.88017731625897,0.107896069110426,0.106994515837172
2.29295000691867,0.125017734370432,0.125257593646095
1.94179933413681,0.10785030683883,0.107772467336713
1.94469806294386,0.106262481556523,0.104694757774334
1.98203063044834,0.100857690591426,0.100681360612338
2.01987643878579,0.107430276697191,0.108057342643158
2.05187075197552,0.117097487172345,0.117324536824965
2.00730107991861,0.10938648654106,0.111494335084115
1.82260980579594,0.106352451574447,0.106879913399508
2.08435173408887,0.115163803681892,0.114029370835371
1.84499563772743,0.116411932310493,0.115887743489826
1.8978423297153,0.104938630443965,0.104888903427791
1.99320879828855,0.108992487252326,0.108227761867427
1.96035807986933,0.103122864686342,0.10241662373717
2.00788085032935,0.104840253804239,0.103403391034041
2.04691790211867,0.104014014322649,0.104499984270317
1.75837758892075,0.114344806747942,0.113769297694818
2.02543499401046,0.110421621855095,0.108239292825052
2.11420109046736,0.109667633600969,0.109090235725529
2.03205721697321,0.105194574168317,0.104425862694274
2.09347731077796,0.107688857055867,0.107096630776935
2.03309100106824,0.103579629628223,0.103173044708859
1.90099173026266,0.113937789543718,0.1149166114171
2.02984781852446,0.118901341701235,0.120940839640378
2.10840976093039,0.105338088932786,0.104977462481081
1.98118347535002,0.108645350669324,0.107846491131119
2.1701078065988,0.108047527969063,0.108227229902473
2.04074468807238,0.112973692657471,0.112030279475282
1.86497091997049,0.119498685286008,0.121404182790222
1.78153816234098,0.118034380238768,0.118064959743654
1.94270211803639,0.108374056483219,0.109780657385122
2.02496508700239,0.108040242223808,0.106326063963012
2.14859776519192,0.10258767042511,0.102617573510494
2.00805965352382,0.11146006843066,0.111473527870968
2.12769124330225,0.115366334963485,0.11435139681748
1.96040222308188,0.120012045657703,0.119835758452482
2.07339201420968,0.117645871379343,0.115869754055301
2.09016968482638,0.102664979768065,0.102101830965277
2.00231049112266,0.102031598590653,0.101331268294824
1.82708789848292,0.108313592593669,0.107320122401221
2.17270976826742,0.109145615303338,0.10990020382548
2.06495042415198,0.0992912746161091,0.0999851369707588
1.93470818272262,0.109658506129702,0.109260401005145
1.89331926760785,0.109124699613721,0.108886873322672
2.02071495373174,0.11152174157616,0.110820011154253
1.94630025792824,0.101742606403805,0.10141448782065
2.07470856078349,0.114560835229768,0.113995381959012
2.03637020763102,0.105889333005494,0.105820625623173
2.0383603865299,0.103563275102056,0.102127145501897
1.9690555106362,0.102900083977246,0.103213419781982
1.97286729871736,0.0970653057763006,0.0978859229378894
1.86838583473399,0.11028965669766,0.110469939293396
1.91287254545646,0.105689823526122,0.105864109189234
2.1455455726898,0.105316861603316,0.105600057755101
1.95645010574597,0.118150770668373,0.11805950589022
2.07508908044399,0.100092701893447,0.0999184147580786
1.89526659850035,0.104060495105542,0.1027840020742
2.11029526139246,0.10746197780038,0.1083015913911
1.96452738484469,0.099513571234461,0.0989082843652771
1.75679176683871,0.100774167042939,0.100157399867144
1.8875365976102,0.112690554883657,0.112655704317809
2.31070443883418,0.106269076949892,0.105470523044819
2.08817774372997,0.104185007541297,0.102778098735511
1.97173838494634,0.10820683987882,0.108671716118275
2.00476557490406,0.109420217400569,0.109820637083544
2.10601078675853,0.0996562524236593,0.098783607726872
1.9710403787786,0.108058403262042,0.109034207369981
2.03388762877945,0.109816523442078,0.109136945875766
1.8931217432905,0.111311638064217,0.112406383305872
1.97073802554272,0.12226250784148,0.122902989708525
2.15652196744835,0.109285556845877,0.109119966810329
2.07667735619258,0.102642571472963,0.101613064309806
1.97760028379356,0.105457099803985,0.104630595008234
1.86484143374369,0.11113670493488,0.110450259407927
1.95315959874003,0.111842333411226,0.111208227191139
2.06627197564552,0.104469027180112,0.103324612824989
1.89081169476259,0.107295589338273,0.107328276159742
2.02044036909468,0.104233442840019,0.103693994683253
2.16008784555084,0.116324100481191,0.115587104719838
2.03251999297919,0.104903978079413,0.103973382525486
2.28937382075012,0.122609321352642,0.121173588658114
1.99803241336412,0.106062064650219,0.105948980698143
2.02026597928771,0.105250499471886,0.10513432548396
2.18020451142699,0.117756340658172,0.11658485762927
1.89438538643707,0.1122471599582,0.112604001921228
2.17346208203632,0.103941773745126,0.103069219678481
1.78336140523735,0.107521466515926,0.106106170786411
