"Est.No","SE.No","SE.B.No"
2.06129854853938,0.101188937665677,0.102164759710152
1.78093388263579,0.109549490585593,0.111138911359619
1.89870151631389,0.105034177369983,0.105157366442647
1.81745007118719,0.111727013915041,0.111022919571095
1.90724837175081,0.111479390978756,0.111163355766192
1.82304308773203,0.106391545201741,0.105870601835131
1.93739810643601,0.0999671026793093,0.100159916923814
1.92510219419803,0.110847112303648,0.110289089469626
1.95073111688163,0.103471153993013,0.102509367293711
1.82599694862442,0.10696221386448,0.108477812714059
1.86408116378586,0.111792170178364,0.111206428212982
1.70257625140979,0.104160966006477,0.103823673514055
1.89848819910211,0.105273653665283,0.105004732229476
1.93894115008704,0.0969500396901643,0.0978135452684855
1.94857177910281,0.097681411144239,0.0980589672145969
1.8994745715857,0.112626916942574,0.113136079160485
1.92721523166711,0.111424777077659,0.112487508515392
1.75083532442635,0.108180590547773,0.108888633017918
1.70256379065728,0.115719215655354,0.11707116346586
2.13968434433615,0.110561969213176,0.110246289639644
2.02486486391268,0.104628612200275,0.103982409414158
1.92776231653482,0.11744639130695,0.117328915046507
1.68705497215635,0.104113676243475,0.105026758502421
1.94668085983092,0.102562750081283,0.101699571319246
2.04449075172263,0.108027145494256,0.108903350043434
2.04330170075007,0.107634899045607,0.108158338916956
1.90365125169942,0.105549393004003,0.106210922842867
1.55038797793029,0.10642185264991,0.105331535781436
1.89148629198957,0.114504689125404,0.113592143442958
1.88933692705899,0.103862829807744,0.103924698539281
1.85707606289025,0.105610613338951,0.105552790520832
1.91633076573209,0.105877312350114,0.105181012778845
1.65740698171156,0.108825021385404,0.108672563760573
1.89216154990391,0.104513103111467,0.10503654208198
1.86727507082561,0.109441198493306,0.10814388925169
1.90491996724838,0.0996322345460177,0.100148051514791
1.72696922365132,0.099962410803738,0.0993619461036238
1.9478060820486,0.101562517592254,0.100450649657929
1.84829066845114,0.106123173392513,0.106086424025909
1.79338380223762,0.105947667010489,0.10511546812013
1.7652443094972,0.103345863953455,0.102186373884249
1.79678306661287,0.104887398193675,0.1052854516767
1.78078751513505,0.118839762184634,0.119111209183082
