"Est.No","SE.No","SE.B.No"
1.82540189351995,0.164225263609246,0.164594329891216
2.27310730366689,0.144452227045054,0.144179043710998
1.92963559446222,0.141851044752298,0.143562199711675
1.94412165172965,0.141907381045665,0.141951946200514
1.67751489581272,0.173955635641249,0.172765407675823
2.21892175556015,0.147920961022905,0.147918872921734
1.94045166016703,0.150858669273685,0.152768297400534
1.95369704677252,0.162115487884318,0.161640513738792
1.98325238514172,0.133396646891381,0.133834745369287
1.93132360775256,0.142791621211,0.142990775831796
1.73803604398679,0.141768486874387,0.140753022160127
1.89926110632358,0.151509442363337,0.151836706744434
1.77222104920328,0.144771240214144,0.144528329484269
1.99290485340774,0.170093568402999,0.170665771309498
1.93294474961678,0.135615982946204,0.13453741411407
2.0318692013815,0.162356418268394,0.161861220014607
2.06020066065845,0.164239914704848,0.163171595936231
1.97188347419853,0.157274278482987,0.156216816309029
1.87952977247162,0.140542559753989,0.142073349181683
1.95220306446027,0.154146519861232,0.153072345032708
1.88337207091466,0.145219255481446,0.146129108829397
2.09467315854973,0.139110141280004,0.137971546389293
1.70108979662177,0.151332599346949,0.151493469482878
2.1123106748868,0.135795503952524,0.136245433190957
1.98873445537741,0.184396126192911,0.187620034684451
2.15449034498914,0.150264797083104,0.148989280593199
1.93682308207977,0.151433879587275,0.149858440995514
2.00517713049003,0.139840831283523,0.141037947230586
1.64567541338486,0.138044436275239,0.138571121023202
1.74961752725248,0.15770367776486,0.157485571554983
1.83597876482078,0.139974408400278,0.139808600488238
1.92917940116158,0.1677013580828,0.16848852037232
1.57784230292534,0.149367685627415,0.150016088479185
1.99991249591551,0.146050098654263,0.145933145551989
1.81218341711557,0.141492916943371,0.143496332206576
1.78861027806666,0.153465809436886,0.154035104885233
2.11417651029158,0.163762681458215,0.163740690386077
1.89522652411664,0.175627709245604,0.177492855537218
1.78197241921506,0.155872472384969,0.15580502751202
1.9864961982932,0.144373916554845,0.143628348729098
1.66726254934904,0.143502382898505,0.14190168850622
2.11719950987122,0.152197793355639,0.153692081904045
2.25519417863874,0.141929934096751,0.142076481228923
2.01680448291244,0.148225720557712,0.147241373035449
1.91152495748694,0.156002104681902,0.156299423490559
2.02485995601408,0.150605487008142,0.148963047564321
1.73819267817562,0.144982040605692,0.146318644397017
1.85819915602569,0.147216329792162,0.145218425532098
1.94516049604688,0.148042277705028,0.149309295765846
1.85139051800434,0.160836550473848,0.159250059645589
1.94166146589585,0.15314894243456,0.153906424846637
1.98104586997866,0.166753732638505,0.16560843276356
2.09816510806383,0.150909240766593,0.149757234929136
2.01658020224913,0.145556930511211,0.143832809992225
1.91769020841403,0.147290931117526,0.148300360535949
1.7532570287091,0.158831830349097,0.15897564782746
1.92991034567728,0.153763859706109,0.151544517323928
