"Est","SE","SE.B"
1.76312126873819,0.179618084474339,0.18064605765906
2.3371811261605,0.161418129090775,0.161078161146265
2.17244274750881,0.159041366888727,0.159920538497666
2.17554066111542,0.152574363240794,0.151734715494478
1.73945101079007,0.163944140355797,0.160160885626344
2.21194077962522,0.170911732752665,0.171010075691699
1.98632816238835,0.152860517904941,0.153944730850188
1.89816742757877,0.169514170782806,0.171051593567225
1.97845247714311,0.1437051911137,0.14379730731144
1.97491208596599,0.163291043642457,0.162343304432892
1.74866456145827,0.162096699315158,0.16147020010629
2.05705084546569,0.159501358513467,0.161352624564402
1.7933417741891,0.157429250636679,0.157501131659774
2.03778959200897,0.171602616058927,0.17289435242708
1.93775132168166,0.142848354593296,0.143551983912034
2.00251903296873,0.154140660817195,0.152696312052958
2.14396346005287,0.170753993140315,0.170186536587334
1.88697022461222,0.170813520778225,0.169653692392831
2.10385847752994,0.149395907758505,0.149306820536244
2.11573557063866,0.164712951816322,0.164860459285882
1.92950903013799,0.152700404173691,0.150561427495547
2.16479360931532,0.15346643486641,0.15230972699911
1.78643196096173,0.158428601918975,0.159046371747101
2.18383655779809,0.153279721521344,0.154003560441317
2.11717827252538,0.170172019549239,0.169647870267874
2.09761994293422,0.159484354854128,0.159800217858423
2.08176652297735,0.169938454758121,0.171694569153389
1.92302138446705,0.149006266725876,0.148782055185058
1.7034219485153,0.150061927751004,0.14894372977967
2.00591254092813,0.15182172294197,0.152302994518935
2.01533428789564,0.155930209225065,0.157204529727369
2.01652529132079,0.18306368072457,0.181462682633659
1.52583284725613,0.166684763706322,0.167240293753116
2.01243045666976,0.151093598898189,0.150046450184446
1.84292518188559,0.145529164019863,0.145273712585176
1.81466808549115,0.162888198314068,0.163630645464875
2.12324606146582,0.153533746021482,0.155364312512992
1.84833220964224,0.180375531345553,0.179299113104942
1.83025228984733,0.158983777865969,0.160375312648434
2.12654993551353,0.152847170028722,0.154645915448776
1.62530179902434,0.170081748458077,0.171031480674788
2.30903028223211,0.160016529478929,0.157860231817946
2.38865619526038,0.14658451014957,0.145727078595836
2.06575290101871,0.159171765027089,0.156935803213986
1.92796940446725,0.164482831570457,0.16482076372888
1.95979477282367,0.157905116349856,0.158486012827568
1.72048885896538,0.167636369814793,0.168759893082471
1.92734315078619,0.153449167232214,0.153210610047016
2.01945523257947,0.169088767855227,0.168278991284837
1.81387731660236,0.172965910903333,0.173892574395046
1.70353590123307,0.167712695274013,0.167626792643603
1.9685041188255,0.152020464612607,0.154062570104306
2.18092340801627,0.159998130321576,0.158768270622877
2.13955866728854,0.16472098641475,0.164777348698986
2.04113235396576,0.152151952855933,0.150562347366681
1.77756821676033,0.144412064597147,0.143656080848752
2.15644942896941,0.154336135591623,0.152255904521681
1.97314971002205,0.170340371001406,0.171435393482786
2.05232391715931,0.172675205756358,0.17484088110703
1.9377495173999,0.154443497135306,0.154013402807226
2.00233834825534,0.158632239720979,0.157790918014907
1.60988258133118,0.166197503936461,0.169104017133346
