Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.h01.PMMR,SE.h00.PMMR,SE.h2.PMMR,SE.q0.PMMR,SE.q11.PMMR,SE.h11.True,SE.h01.True,SE.h00.True,SE.h2.True,SE.q0.True,SE.q11.True
1.960982476,0.453016718,0.45277132,1.70325389,0.779880757,0.47087271,2.215054313,0.255596855,0.253880372,2.257946254,1.039814071,0.549933325,0.973536964,2.064429483,1.537633865,0.46774732,2.879528574,0.451403143,1.959761384,1.644126476,1.753615088,0.106370301,0.280692967,0.233631005
