"Est.No","SE.No","SE.B.No","Est.Numer.1.No","Est.Numer.0.No","Est.Denom.No","Est.True","SE.True","SE.B.True","Est.Numer.1.True","Est.Numer.0.True","Est.Denom.True"
2.36725334309745,0.28754951270757,0.29051838903195,1.563749261677,0.237531024830916,0.560235025420129,2.83466536330024,0.406729533395081,0.413598618998525,2.60532450103551,1.01724567916944,0.560235025420129
2.59139940542124,0.298813417561672,0.297312249363992,1.77928496839231,0.140429587419562,0.632420991354801,2.92972169452757,0.348652433034562,0.344013419452098,2.81718996536354,0.964372466916748,0.632420991354801
2.37656242245435,0.33355580927003,0.334612223865897,1.53105893694642,0.188700762408695,0.564831860444645,2.41933660525338,0.363837566426217,0.365655212190397,2.43723810444747,1.07071970866037,0.564831860444645
1.88931707246408,0.282039173542115,0.280478790632373,1.53267823190207,0.399813980863498,0.5996157381678,2.23034930769417,0.341279654322945,0.342347358190228,2.54914118264385,1.21178863613877,0.5996157381678
1.76311398362624,0.257376765356729,0.258260044085417,1.43883014667719,0.30227914168486,0.644627072070949,1.89061059426311,0.353343929411725,0.351424802719652,2.39127345240821,1.17253468060207,0.644627072070949
1.49390621359291,0.284957684044473,0.282427397798093,1.20877053109069,0.343131727759691,0.57944655123236,1.99636554039647,0.369057479460852,0.374899443021171,2.38002307248282,1.22323594510096,0.57944655123236
2.05003421869034,0.280822624332788,0.279606606954144,1.34734943679125,0.21240395617201,0.553622700670964,2.32646870913458,0.389361041019263,0.392770497537467,2.3234244723999,1.03543858262232,0.553622700670964
2.37306785729551,0.300813506460766,0.298079645299616,1.51695207886496,0.206650612948468,0.552155077187631,2.55082432734427,0.388025013217753,0.387101086521453,2.41714239213512,1.00869178877826,0.552155077187631
1.84108801306332,0.251701005098553,0.25122533729787,1.48148480928033,0.290629694349782,0.646821393915397,1.81686080577563,0.342926822726222,0.340223931277436,2.42735898525453,1.25217454631249,0.646821393915397
2.07179948098564,0.258824035446804,0.259062007588179,1.47626315556201,0.320812029963012,0.557704129286342,1.99276982410496,0.360074188770372,0.357417570736975,2.15262587896889,1.04124991934834,0.557704129286342
2.10741661221013,0.292495385380459,0.289777511073396,1.47852663341151,0.140333193020156,0.634992356346634,2.5812245384361,0.378557106007286,0.376829555332589,2.709408950546,1.0703510986247,0.634992356346634
2.15435671321727,0.282522012295897,0.284373345569556,1.6027461000335,0.299704786969662,0.604840092204558,1.60874187028535,0.329346652765252,0.333057870785237,2.12782976371717,1.15479818256045,0.604840092204558
2.03138835821915,0.286858547901695,0.285434610587905,1.17166314081218,0.119635177431329,0.517886183173331,2.27561750214593,0.394237859071742,0.392439075563519,1.96072876980912,0.782217907260333,0.517886183173331
2.30086543360972,0.287839881375583,0.286980251330653,1.45733987270178,0.199544405236484,0.546661899080296,2.27510660481394,0.372219277070309,0.371223748336059,2.22156502162259,0.977850924424879,0.546661899080296
1.8847642187327,0.290217244964024,0.291779180082202,1.30507871345991,0.2257146002197,0.572678588925022,1.99721225795782,0.391986798368092,0.389166026789063,2.18480452014518,1.04104382247413,0.572678588925022
2.39856433325222,0.28063931337325,0.277647880697184,1.48370416787799,0.0420570456073917,0.601045843250684,2.73230757667756,0.367978738368951,0.367039026725148,2.58253731606859,0.940295204624195,0.601045843250684
1.9617878060115,0.277846098231152,0.278869098662653,1.43774842967181,0.237969330753256,0.611574348276645,2.50637016641767,0.398322288429458,0.399831624594176,2.64472082314326,1.11188912207635,0.611574348276645
1.66532563646777,0.255350657851518,0.253761786458671,1.40068950109722,0.371092016643995,0.618255950612186,1.97781736331117,0.349481414479053,0.34945133457619,2.55475180426352,1.33195445017229,0.618255950612186
2.09213626724586,0.30880314545977,0.308065930508068,1.43085679778241,0.220939904396728,0.578316485559728,2.44777615925144,0.381040648630204,0.379656970479431,2.45559706999436,1.04000776413918,0.578316485559728
1.76803293766636,0.287722021419431,0.287288928565334,1.37358380898597,0.296900424385102,0.608972469722197,1.6098819917431,0.319205872326981,0.321124963868096,2.15299680332322,1.17262299085013,0.608972469722197
1.94914221253409,0.287765202809777,0.28999348417169,1.33343205427755,0.246113393566865,0.557844704054226,2.16221294549983,0.383170472585989,0.38268103211243,2.21288176569728,1.00670272501271,0.557844704054226
1.87758194703513,0.271646542068718,0.270557512383288,1.5222111826275,0.321009968315992,0.639759673982971,2.20356707014921,0.345518700367112,0.344588032222053,2.69379337361427,1.284040023216,0.639759673982971
2.37638798990928,0.264026422506811,0.26431853375495,1.441103804249,0.0750903286936608,0.574827629728716,2.79975077595162,0.352210682617861,0.352735790131412,2.4872398062486,0.877865703877195,0.574827629728716
2.27046684177391,0.29515929303957,0.295149834789799,1.4862514520531,0.209173388121052,0.562473778711639,2.5869270938934,0.397243330379909,0.392922054371451,2.50791143338627,1.05283277563254,0.562473778711639
2.52396371196356,0.313412676546356,0.311008418145708,1.48724221289471,0.126890291878683,0.538974437139477,2.51657611449445,0.401304090471466,0.403865497678846,2.12990993907097,0.773539744242665,0.538974437139477
2.14094725768509,0.251201291868726,0.251699735158464,1.5427795499072,0.162376701734665,0.644762659714048,2.29871205884406,0.358666394902465,0.35940124870365,2.53552429625364,1.05340059527659,0.644762659714048
2.37795261614746,0.279262326590955,0.280353246140415,1.47663952789673,0.238063331723357,0.52085823231415,2.31047805186804,0.406097568664422,0.404245437572455,2.20846556955294,1.00503405565631,0.52085823231415
2.53439132389821,0.294208212029044,0.293673399410627,1.63970607075674,0.162091657508714,0.583025359704622,2.68955366321899,0.38010118017446,0.38179461097202,2.54527048557523,0.97719249363209,0.583025359704622
2.41469701701046,0.293756431314459,0.295543554817856,1.35012968033712,-0.030767372573924,0.571871768252183,2.77215101881295,0.40320548540266,0.403401021988036,2.45713300709519,0.871818102104537,0.571871768252183
2.50880742338887,0.314827276577934,0.315423755986813,1.27582160355262,0.0514837922006498,0.488015859622319,3.25704833020637,0.51068491566585,0.505018889111704,2.37750539684131,0.78801415614421,0.488015859622319
2.12244429273987,0.287676434749188,0.288581995674098,1.43661029787915,0.188533030304069,0.588037703436701,2.00175865486512,0.362093694650861,0.359558135733163,2.22563989918672,1.04853033694529,0.588037703436701
2.17788363824735,0.308286825558281,0.308136900052949,1.41929390106994,0.245986107305066,0.538737595140342,2.39817079178184,0.387420902133037,0.39350771711021,2.36761151164793,1.07562674654757,0.538737595140342
2.11954155998481,0.235565791656719,0.233000913773729,1.42365209415646,0.274327620636906,0.542251444943498,1.82204347746622,0.324097580206183,0.327114034920549,2.01159352105142,1.02358781264549,0.542251444943498
2.29846602922416,0.28975479385112,0.296205259546594,1.59740739702867,0.215122703129791,0.601394441476896,2.24691133463495,0.360786225759888,0.364538332662642,2.48352866918509,1.13224868204419,0.601394441476896
2.17215821519594,0.270846723920415,0.268050123172611,1.45728891598736,0.213905013843942,0.572418663357474,2.01908493169775,0.353673670188512,0.355294089175955,2.12550232754932,0.96974042974168,0.572418663357474
2.35944411513669,0.315191959907058,0.315229907265251,1.62168856073622,0.33398303283918,0.545766487807846,1.9228048578886,0.36037863025782,0.363099453055294,2.19968633023385,1.15028387620413,0.545766487807846
2.19041164790987,0.254335107351729,0.253288599867026,1.46640341283075,0.117815167056264,0.615677992335979,2.5044286885459,0.343856154728186,0.343262697318633,2.55973451019355,1.01781288328098,0.615677992335979
2.14310137247063,0.27935699462385,0.280572274344333,1.58021781498586,0.226955199649958,0.631450584988343,2.3882519041441,0.385280741342814,0.381374464838312,2.71444029143011,1.20637722945879,0.631450584988343
1.99931264274949,0.253267938765594,0.252711935123958,1.35893191642474,0.224112382991042,0.567604840368076,2.08780105538723,0.358549511848269,0.357000126319723,2.20532025291113,1.02027426814776,0.567604840368076
2.24988814713162,0.297660326657882,0.295464031147783,1.62688799611979,0.228767713009513,0.62141768464923,2.68591819830951,0.36938117485142,0.372484601051012,2.77597888624613,1.1069018182954,0.62141768464923
1.94874828719986,0.285926128386598,0.283537035171299,1.42587741451021,0.336283835532181,0.559124842410334,1.55312841547596,0.365121768368659,0.364581152073833,2.05892839188335,1.19053571133734,0.559124842410334
2.04449351436139,0.28458334032332,0.283471993034501,1.28053541704495,0.139809008704172,0.557950612377993,2.43401068592138,0.39965020430296,0.396697684279751,2.27398534352829,0.915927590783879,0.557950612377993
1.90272563929455,0.272297714537371,0.268020449026468,1.33709882072971,0.27010337154348,0.560772098273623,1.82768102991948,0.408491974608708,0.405338649958089,2.01393048088537,0.989017954762526,0.560772098273623
2.04027564379918,0.241740082470985,0.241616576562902,1.59040742572415,0.372305744644048,0.597027997066067,1.8851146280092,0.326738775872627,0.328832838017101,2.27632264584143,1.15085643524116,0.597027997066067
2.29086468403885,0.288482431103809,0.286033613496338,1.36055832724437,0.112966943231086,0.544594097026172,2.57501217597189,0.467864014235205,0.469681283033575,2.31733845870688,0.915002027902071,0.544594097026172
2.36205961102229,0.314105448048771,0.31412957219546,1.50733953245232,0.263559467293942,0.526565908563193,2.63131081797826,0.422138249969936,0.423688997520764,2.38403229446646,0.998473722885579,0.526565908563193
2.34353988003757,0.297752698678861,0.298093141024503,1.458597545607,0.130383982733085,0.566755263773288,2.72447099812957,0.397768903924925,0.401761532515457,2.48338841618734,0.939280136999738,0.566755263773288
2.41751126767464,0.289162597126244,0.291697016509127,1.49767988100172,0.164770474027427,0.551356026669688,2.47267705447226,0.369468865535339,0.365163349528971,2.29741115916996,0.93408576317882,0.551356026669688
2.45904024215231,0.311943350418501,0.308243081092918,1.59624140882567,0.226557397276826,0.556999429318006,2.98100681348667,0.395577219659165,0.399463516765096,2.70478843908336,1.0443693451782,0.556999429318006
2.32956939610469,0.300383753970795,0.298020873619779,1.4236545368675,0.154434702661639,0.544830231856645,2.58978664982881,0.417366364392603,0.413818826323299,2.30852331991368,0.897529259028213,0.544830231856645
2.05323628091153,0.266277595778176,0.264214575481055,1.46558174752021,0.183253389004898,0.62454008359234,2.02498627435967,0.300367080727214,0.297421477802773,2.32022988232291,1.05554478526097,0.62454008359234
2.3753221193474,0.311470103327969,0.311522225496239,1.43954995650829,0.231352018329226,0.508645934097985,2.49261991795721,0.426147096928155,0.421675647423125,2.23267454054306,0.964813554022472,0.508645934097985
2.28528347595867,0.299036269503099,0.299856765419163,1.59308682389901,0.229191214702231,0.596816816620365,2.43312366879848,0.351805636788464,0.351138336495316,2.58137331545667,1.12924419300069,0.596816816620365
2.17542745505843,0.267378631799455,0.266129678701043,1.43773335982562,0.123327507859167,0.604205784435662,2.35557133978081,0.35349142408015,0.350580182378467,2.42013261252563,0.996882783379195,0.604205784435662
2.14568278753732,0.293538577856348,0.293881145280146,1.46879432917802,0.257827453336931,0.564373672974729,1.87061288403025,0.342854617032503,0.342851742174118,2.07235605700509,1.01663139293109,0.564373672974729
2.13116947233653,0.257618054091317,0.255477527313972,1.51369950868307,0.260542431189265,0.588013808268326,2.09066007654934,0.316130865309324,0.317379375889214,2.27758595414012,1.04824896073379,0.588013808268326
1.91584104074626,0.337310309628801,0.335758141722707,1.17449480041367,0.235338010126762,0.49020600890828,2.27061279424232,0.467147125407038,0.470451028472392,2.12299463984403,1.00992660420243,0.49020600890828
2.22025058898265,0.263335123797454,0.263881922580705,1.49241520979671,0.237560551611673,0.565186049003607,2.00841376716057,0.353579620613928,0.354466826438583,2.10029998373091,0.965172541904975,0.565186049003607
1.5000801302896,0.261807872851995,0.261435250115734,1.44573643666971,0.436294071323468,0.672925629080469,1.30769529860566,0.29442796191796,0.2907401557843,2.20363004699775,1.32364836553796,0.672925629080469
2.33504231183908,0.284210123215947,0.288520028046134,1.40428552506946,0.0527980388230344,0.578785009331156,2.859848998603,0.391306824386423,0.387642793235895,2.55133604583092,0.896098316488788,0.578785009331156
1.7737776203827,0.286490419899086,0.287016333217505,1.29295038379426,0.214320819135949,0.608097403115047,1.95797427810101,0.377758845726234,0.381448124812109,2.3825150799631,1.19187600608382,0.608097403115047
2.00513823613837,0.277976875050512,0.276865242963141,1.40131591681657,0.269732282476005,0.564341956053783,2.06950834246794,0.3382225226054,0.343069741282509,2.1496977009591,0.981787314901121,0.564341956053783
1.90025206191758,0.278341629618833,0.278929007568746,1.34427154548732,0.252725450798832,0.574421739391241,2.22980940223137,0.379291923955825,0.374052685936556,2.34837781413163,1.06752681879094,0.574421739391241
1.80696549222025,0.272353753485985,0.269946893474448,1.317896512754,0.275258875948046,0.577010264609342,2.02600785522695,0.329303727827454,0.329630945039696,2.28615089726155,1.11712356861644,0.577010264609342
2.19560686081625,0.293145775781428,0.294403631821667,1.4607875534477,0.214370751922403,0.567686694630716,2.10859011651124,0.341970770822494,0.341800659810694,2.233110680039,1.03609212646574,0.567686694630716
1.73427668192748,0.257432735712029,0.257666450499271,1.38657625020165,0.291389655021042,0.631494735870758,1.83680305754172,0.366121677791414,0.361388203086053,2.35514042714733,1.19520896547842,0.631494735870758
2.20426657928863,0.255986330030192,0.256988862947772,1.77934898435732,0.269325695802464,0.685045675846602,2.20299338625267,0.283710029765406,0.285389236175559,2.79419088654346,1.2850397933724,0.685045675846602
2.27807739192187,0.322522190681319,0.32221224683452,1.303370272041,0.204201429444971,0.482498464052941,2.45934819221943,0.426344695942986,0.424696594651275,2.05894212953391,0.872310404216659,0.482498464052941
2.39671596810545,0.286392099634842,0.285500072806294,1.43666580903688,0.15839856489385,0.53334114728391,2.59510593425145,0.389141641080003,0.389955906260645,2.29969123760737,0.915614461310418,0.53334114728391
2.42680053591667,0.288575825171558,0.289080753374669,1.49984650360777,0.242955324856905,0.517921089990244,2.99155154084246,0.424241207027119,0.425895355819363,2.45695300301499,0.907565368219873,0.517921089990244
2.45325261711662,0.33122968880698,0.333060936011592,1.60840440291033,0.276601493971253,0.542872307420336,2.61251870270244,0.388033511273202,0.385973428029557,2.44430058963499,1.02603653332013,0.542872307420336
2.06954595156397,0.276689893808881,0.277964121668197,1.3765373753123,0.319611457962099,0.510704252085569,2.17999099063893,0.376981448310948,0.37751721886546,2.19205356722586,1.07872289879833,0.510704252085569
1.97971332639075,0.299924622306562,0.29719278180269,1.22348679828033,0.244399630640136,0.494560073212815,2.51071920493931,0.422738754341067,0.421851876905979,2.13198355536632,0.890282081554718,0.494560073212815
2.15593400566133,0.254642621504522,0.255130890298038,1.6226318171048,0.217372187033401,0.651810132583507,2.31707930523621,0.300587507874854,0.301779171090576,2.62245974916893,1.11216398001641,0.651810132583507
2.09917829450959,0.264081214956657,0.264207999298089,1.41216562588545,0.229308082424664,0.563485982374415,2.07720817266652,0.374548362832083,0.378855389079248,2.24889601827151,1.07841833050036,0.563485982374415
2.30557685310421,0.298056258049267,0.295286574274558,1.44117877314527,0.199240808889711,0.538666912180101,2.01158300302796,0.393403960834095,0.396996347420373,2.11852769080755,1.0349544859725,0.538666912180101
2.29620294526512,0.269790863146492,0.269560163986814,1.4973092049888,0.205123768096076,0.562748793418835,2.30105847881719,0.333573521379222,0.334629634981443,2.2939639741492,0.999046091608644,0.562748793418835
2.49788134655905,0.290530809969289,0.288863932658959,1.58395239082528,0.230131824340243,0.541987540100731,2.50143102689828,0.363188915468789,0.365445890425414,2.32388533577489,0.968140886774652,0.541987540100731
1.80111302237825,0.260918345491093,0.264301073919193,1.27737615309369,0.244265734511939,0.573595552164516,2.09234176054231,0.356592300307023,0.35218696882328,2.29158220410384,1.0914242766487,0.573595552164516
2.22492994550019,0.277535597785708,0.275828420746099,1.48346001902815,0.177624289278053,0.586910941798902,2.24843829807782,0.380550537484224,0.379479867287091,2.44323544420099,1.12360240509942,0.586910941798902
1.96670959075478,0.303168566357887,0.303493885908632,1.40749804523927,0.269865892862999,0.578444401615833,2.10460131851724,0.343616170117737,0.34370020797375,2.34796223678382,1.13056738645422,0.578444401615833
1.85986939305399,0.264662619440037,0.268725188431263,1.60320353108057,0.380267972039516,0.657538407593739,1.76630250002803,0.300160333962979,0.300291322051897,2.50786140837137,1.34644967517409,0.657538407593739
2.08764567685636,0.255473771736023,0.258576636515673,1.51916902763549,0.231127957394456,0.61698260606206,2.10643164455952,0.344274570490314,0.345286885588828,2.49336263834669,1.19373095279477,0.61698260606206
2.3862494225934,0.340831043789469,0.337878485952761,1.42478469576099,0.281166185808588,0.479253551252621,2.48168025395013,0.427185304362624,0.427997987961543,2.12395935832268,0.934605283543572,0.479253551252621
2.1828038387328,0.264799456184273,0.263343210071282,1.52398188414229,0.251491054631793,0.582961605129496,1.76059222440609,0.394015015833988,0.389305768113071,2.12447175356713,1.09811408444885,0.582961605129496
2.04209156078198,0.239242961996522,0.238190528628478,1.43966551779039,0.239526453030238,0.587700908131947,2.11604145301881,0.326484522786066,0.324952093665404,2.20194567072796,0.958346187143961,0.587700908131947
2.34940600480731,0.273530957751737,0.273863458513299,1.48855778005049,0.052966230548452,0.611044471055475,2.63436415386141,0.379315031561208,0.376408543274104,2.64565805396223,1.03594440299848,0.611044471055475
2.21002920967289,0.276291884189483,0.272815500805373,1.47339486844036,0.193985124739029,0.578910784573161,2.04337870930211,0.343254478788106,0.336450615504256,2.15423906314848,0.971305091366307,0.578910784573161
1.88199767420328,0.283414731004012,0.283462005423536,1.48398962765694,0.345943329183388,0.604701224700146,2.13074702308657,0.346331100358729,0.342353791325183,2.4850824187683,1.19661708438167,0.604701224700146
1.96178724278547,0.276923955272786,0.275239072473449,1.40518865653158,0.299721067515425,0.563500243505782,2.14445071218407,0.355729957806473,0.357847896463414,2.27376825043086,1.06536975192899,0.563500243505782
2.35769868270321,0.270565573913443,0.26999191205273,1.46178640177432,0.0608205470708481,0.594209033148036,2.95500091360541,0.377719370410614,0.378650020071384,2.74712548198427,0.991237246159236,0.594209033148036
2.54082952586588,0.311229251499508,0.30781152929313,1.38251881891654,0.0841268544879873,0.511011050214429,2.87173246741624,0.414911733619574,0.41630160450161,2.3681059609067,0.900618936797454,0.511011050214429
2.18310883980289,0.287794217362677,0.289305504850734,1.42966504061722,0.16192595164467,0.580703566335709,2.52993006073927,0.354284700233096,0.35705079701285,2.39045662712496,0.921317218273753,0.580703566335709
