"Est","SE","SE.B"
1.99477873947882,0.161953442040129,0.159699470986467
1.99046920698969,0.160770233136622,0.160979179268992
1.87191308160233,0.18023417435228,0.178130281625486
1.59119677079288,0.166291868155097,0.164718672971776
2.11152223101361,0.158065329716024,0.158362893438534
1.90970417852374,0.161975474474808,0.163181450900822
1.93686387251212,0.169810296622269,0.169270230746067
2.03931534892045,0.159868904752468,0.158495373896737
1.60577431930018,0.172284614285986,0.171915820846982
1.98528966098463,0.168624952383697,0.168121710010131
1.73032542368328,0.147881784584471,0.147369445168346
2.00480970898639,0.144680880753478,0.142113349679163
2.00653694936623,0.161741591100012,0.160206466974636
2.03754016343532,0.151604676220529,0.149466519704383
1.96761368425102,0.159796713730557,0.159016965669809
2.14342589606038,0.142907805894911,0.14126267501979
1.90503465836657,0.15551231695113,0.153784440293255
1.8310277951226,0.150978987406376,0.14937034182256
2.05474384883062,0.182514066524074,0.181692102382506
2.10071321081748,0.170314596792183,0.171054078238287
1.7716017244315,0.162990009199506,0.163863091225095
1.74136581598959,0.179643173340682,0.179958753018734
1.87897889447605,0.14878577935944,0.148551948178228
2.06742804102077,0.160090975078663,0.159565255760182
1.73116317963836,0.157811182606043,0.156269984223412
1.8538685883119,0.149917364185277,0.149075528469466
2.07325415115795,0.150133015998485,0.151374970874981
2.15090994529858,0.159142164246261,0.158047967187353
1.67002696820656,0.173805310823761,0.172801447395394
2.07948490845177,0.145487294226797,0.1469048649236
1.82597918714259,0.174676488085015,0.172270451422813
1.76409303285238,0.158614853362007,0.158040107529175
1.76547672258783,0.158075376340252,0.15798590624748
1.77220244727883,0.162132837896449,0.161569824145747
2.1703115862145,0.179344135722642,0.178740403974946
2.11084516718672,0.149105545942936,0.149012135769148
2.05685586089543,0.16794648997639,0.168023949738906
2.19806791971603,0.184289085126072,0.183970495335327
2.0621085989068,0.166715670814327,0.165274688543956
2.1749894461205,0.163401542010533,0.162855296496572
2.18172415128277,0.155253349431805,0.153541311493569
1.71358901429215,0.161818070680542,0.160351706722827
2.08051687728593,0.175253329564941,0.175024050037826
2.02455341615601,0.181554505084535,0.183744404270623
2.30083867187621,0.153498182136641,0.153172340537751
1.89170935002215,0.164863757694858,0.16449584608966
1.8839562331713,0.19888040595331,0.200135745829446
2.41322008019721,0.171561981695762,0.171306544090659
1.57247380585998,0.167079961845711,0.167848391850782
1.64250731264265,0.15925529040279,0.158368848940245
2.05283268208576,0.1755073276509,0.174269150657726
2.08829523450111,0.152002743024392,0.150717107807125
2.33028273859385,0.1605464376952,0.159545604576517
1.98430916532491,0.148751433688996,0.14745632868073
1.67023868907263,0.175824386850402,0.175405053723584
1.95061188238323,0.151131936204526,0.150695183705465
1.88579168444026,0.15530032591864,0.156861832488093
1.87687272123458,0.150547703300994,0.150307020928769
