"Est.No","SE.No","SE.B.No"
2.01251878735151,0.0624237523929507,0.062433572085532
2.03475315017891,0.0591980743441283,0.0595927718003346
2.0768458528279,0.0598509785677732,0.0598222825931385
1.96787393122031,0.058288703254241,0.0585491773656007
1.96309876363721,0.0577787405807993,0.0579845622399172
1.91910018816977,0.0583755743245742,0.0585831833607615
1.98822129498881,0.0579689150584203,0.0580725141229948
2.00875693514434,0.0629683474904719,0.0632904582032879
1.97493638090505,0.0608312420423396,0.060908443136325
1.96018940004671,0.0570861465619796,0.0577496346105895
1.96063147102385,0.0589836198599096,0.0589291418186725
2.00721127829829,0.0573371024069215,0.0565979336517096
2.12482920174393,0.057857960354189,0.0572980233886354
2.03532039652608,0.0601091205462189,0.0606007966396365
1.98386020798389,0.0606747355413257,0.0610601516094039
2.02424683390133,0.0627960458468563,0.0628726159315514
2.13147004083918,0.0614976259286608,0.0609676193979683
2.02312561188989,0.0603445097172921,0.0597248275526701
1.96955964622047,0.0591391240228072,0.0587638925841949
2.13655024911324,0.0564728039382388,0.0560826911825935
2.0605835937867,0.0586323986704048,0.0591113784711972
1.99881399565715,0.0580352310833438,0.0578360984507013
2.0545197791419,0.0592786699114134,0.0597784247748858
1.94827845473573,0.0603125679821009,0.0601569091893112
1.92544301810926,0.0622423876188907,0.0623893803321309
1.93162021025295,0.0615926063606,0.0614962574680797
1.96451997366315,0.0570887403060224,0.0580553754215373
2.00688795060904,0.0599731435223826,0.0595035619045614
1.90800142679255,0.0579239274343747,0.0581465475001335
2.03519932478735,0.0609696735240461,0.0613544697094998
2.01004456858023,0.0586247106061048,0.0589478682456775
2.05797637905599,0.0594549674843427,0.0586872037057787
2.0148510088544,0.0573149342396583,0.0573482515699734
2.00247624930355,0.0612617387037439,0.0614583570315047
1.90311021716905,0.0607568656960747,0.0607607448260269
2.02940612073986,0.0611021666462551,0.0613012670536679
1.93873718081793,0.0657576869548271,0.0658630686002307
1.87153134035082,0.058819630133102,0.0593722600347692
1.99598738254414,0.0642021303107935,0.0649962589235092
2.0698215169115,0.0617315458833176,0.0617635590292763
1.98030137095625,0.0613735574990188,0.0607642808332603
2.01154832444944,0.0599596456155288,0.0594262381415206
2.08575274033098,0.0582377513970684,0.057836196534829
1.97584618817703,0.0580140290273596,0.0577577212088911
1.92032919426611,0.0607129612211111,0.0607430750181089
1.93306449909572,0.0606007962243357,0.0612533687991745
1.98215379355749,0.0601302776263799,0.0602064717830683
1.93517375196108,0.0622164269207742,0.0628211340090855
2.05620241813619,0.0613081553629896,0.0607655922766245
2.03844234202131,0.0592802433178682,0.0585989321144818
1.97860366348127,0.0599330811307683,0.0608948660355883
1.96249660026707,0.0587407086932489,0.0585395764071343
2.0165203519673,0.0612099204602119,0.0614693022241657
2.09258282478453,0.0615930015762539,0.0613657244816448
2.03572334984163,0.0607505416410103,0.0610437189245368
