"Est.No","SE.No","SE.B.No"
2.05352721697205,0.0596065598745184,0.0593315904662799
2.04634388035631,0.0650647632114836,0.0648792770622189
1.96955616337767,0.0601127930933675,0.0599268602371351
1.97329828355347,0.0591079909044309,0.0596824286950735
2.10792305050975,0.0640106699945975,0.0638002306225901
1.89979151991794,0.0687011389619365,0.0689373906623551
2.00251435549497,0.0627430911687648,0.0630960644890246
2.04289159885491,0.0584674218955653,0.0593818359980406
1.9611744066126,0.0617255712496225,0.0612201529629434
2.04585151024098,0.0686163270285584,0.0684453890151251
1.96237305757863,0.0652928674692694,0.0647731633689327
1.94288240311248,0.0652364483069651,0.0645310570103445
2.05078080641397,0.0607791410528089,0.0603853969104948
1.97450832135147,0.0632057460174583,0.0630126483710889
2.02989906304566,0.0629377046628692,0.0626542119888614
2.07020025333653,0.0594042591666092,0.0584615603986937
1.9491661336187,0.0603467072937272,0.0599502619297127
1.92198686972897,0.0614142129433575,0.0608567468880998
1.9105246133227,0.0609057344759508,0.0607020512415669
2.03050820085042,0.0638891708070497,0.0630628765468353
1.88063520113876,0.0873254949708556,0.0868417633016795
2.09245970612613,0.0607551604681663,0.0606339647380028
1.96455321967966,0.0631327395146152,0.0633605032938745
1.90778946023771,0.0592771673451966,0.059296962265654
2.16742997039908,0.071759546784231,0.0714482848023288
2.02877485658936,0.0709514001419249,0.0709337629877362
2.04639466287401,0.0595355957378246,0.0595959491284433
2.0211623954591,0.0632029855141345,0.063196001625631
1.87996167368065,0.062487470480263,0.0632679206119192
1.98083745919205,0.060716356693074,0.0604206604103784
1.92724590590354,0.0655874761769743,0.06626601938782
2.03533534685437,0.0639767838894853,0.0639203145546653
2.03128306180482,0.0623507932254817,0.06186761600894
2.00262723982961,0.0585998020558104,0.0589628279957189
1.99597138256717,0.0614525460717,0.061727082807282
2.09695612055215,0.0634781392223495,0.0633957813356964
1.86518284393063,0.0644603948625061,0.0645844106578197
1.93938585480098,0.0604115343686311,0.0595656318733464
1.93774255073799,0.0665817648467619,0.0671542118955969
2.03325844835774,0.0598545502769569,0.0604249557310429
1.99592544461286,0.0605606639990297,0.0599274100277307
1.95174007483376,0.0650305378723473,0.0647074330364148
1.9768733227954,0.0615872492132802,0.0613921382244673
1.94627157330764,0.061807796490579,0.0613596422886794
1.95089501925264,0.0596021890651586,0.0598834908441002
1.87460888773065,0.0687091551654139,0.0697379909726673
2.05638795221561,0.0661384250464649,0.0668247422961435
1.99109605899635,0.062004782666384,0.0610853525504183
2.08935439446516,0.0616532278706678,0.06169941653832
1.95786541856865,0.0658908925316938,0.0659372771482721
