"Est.No","SE.No","SE.B.No","Est.Numer.1.No","Est.Numer.0.No","Est.Denom.No","Est.True","SE.True","SE.B.True","Est.Numer.1.True","Est.Numer.0.True","Est.Denom.True"
2.19118989716659,0.170194163890932,0.170196538711361,1.476571952634,0.243566135844099,0.562710615991927,2.02361525727632,0.100613019516142,0.100167528923636,2.36240152125723,1.19424091102645,0.577264184004554
2.42468880291678,0.189911840505638,0.188910533739385,1.5601361753147,0.212550308271045,0.555776834298316,2.14025539230436,0.108382082921356,0.109668513058423,2.37248818198651,1.17653543891964,0.558789734798527
2.38284877087188,0.207630540037295,0.208986272167821,1.2795751345389,0.0927620838777991,0.498064780765272,1.84226923243882,0.109994243324125,0.109758152788306,1.9745404328293,1.02580999269636,0.51497925679245
2.34003278503456,0.197416536222843,0.197246311444201,1.45195992547504,0.185354034414358,0.541276985160691,1.92063624107189,0.100671488926687,0.101302091953369,2.16807628919328,1.12077918133262,0.54528654904282
2.45937387364324,0.196144612063564,0.196241084976759,1.62503973673637,0.229328791446099,0.56750661631723,1.9639361146899,0.10208600217312,0.101868746478008,2.30709568196972,1.19347426130298,0.567035461254083
2.12961469954435,0.149171571398655,0.147918060823908,1.50219188823064,0.302862301474586,0.563167406297797,2.13344060636626,0.103756879408432,0.102703956197696,2.40217285255855,1.18630993342028,0.569907086004689
2.36245324960932,0.204078889686654,0.203490668677342,1.50814460537139,0.278754232682982,0.520387175023132,2.0743747795583,0.111826174996682,0.111279898927728,2.19247698365678,1.11301305973809,0.520380374152322
2.3446943594467,0.185763675794546,0.186304373270208,1.43221024502149,0.191809008508166,0.52902470273611,1.99842197850724,0.116091872401145,0.116072885279235,2.15360480979424,1.08521108637323,0.534618681595499
2.15638180874124,0.181677263657095,0.180275359447586,1.45017160791612,0.226902822477546,0.567278382928225,1.87708362659822,0.0990679395700248,0.0993896161685987,2.26252776045092,1.18665627383594,0.573161190780158
2.38783571832208,0.22122165099168,0.218970288362869,1.4944759106795,0.242781317554058,0.524196276787835,1.92717496465908,0.107446327549837,0.10877058903215,2.18141449949029,1.15947831335221,0.530276806661852
2.12588944355644,0.201518381393969,0.200369914399757,1.47247535398081,0.30031526724735,0.551373962689486,1.880677417092,0.102596324963209,0.103375007365009,2.21120894293869,1.17716970498734,0.549822754585014
2.53119438632601,0.209357186394306,0.209232796050952,1.6303774272668,0.217439616138884,0.558209918116471,2.06592404693085,0.101005311838361,0.101169357660133,2.32481132331078,1.17232609049452,0.557854599992866
2.42388322997418,0.202387800653116,0.204125178283563,1.66015549880539,0.229089469854897,0.590402215442421,2.1638326480306,0.104477502697959,0.103563236309066,2.47085116503961,1.20833247808972,0.583464108510868
2.20629070586092,0.209766545746723,0.207423552283968,1.43062319244356,0.238491387538062,0.540333058439962,2.00911589933931,0.104912502093889,0.1048847567161,2.23004806358668,1.14617213485382,0.539479046026807
2.6400787851937,0.207542296740172,0.204202881237714,1.5981174371211,0.119011336849112,0.560250742730571,2.03722693970384,0.112452497692544,0.111321024550953,2.32376115506863,1.17791702445979,0.562452865842929
2.48255639950409,0.223016341520407,0.220580988833945,1.54215115158619,0.226475816265517,0.529967953833188,1.9801698227762,0.109942150537436,0.108262175035364,2.26686576940343,1.20214885810226,0.537689696638459
2.17770974980104,0.194055028538438,0.193718540330024,1.58922426622611,0.368494370009498,0.56055674835829,2.02280987512996,0.102468431070415,0.100602129547091,2.32694445381731,1.21203627218895,0.551168053575337
2.2638928405689,0.211434282932091,0.209260360494368,1.52239324966263,0.302623496899545,0.538793060742473,2.09528200694381,0.106924773755741,0.106463802154611,2.23651599962755,1.11619919369894,0.534685451512428
2.78898303902763,0.210250847505399,0.209338101624866,1.56970499576077,0.106890616354519,0.524497409606426,2.30753617926498,0.112403073536795,0.112233326419088,2.2767856793077,1.04226850467657,0.534993637683442
2.32852191488373,0.190485096412912,0.190912036515175,1.44564692400314,0.209653070185118,0.530806193369985,2.04574881108887,0.109748969398575,0.109741575074711,2.16498181189422,1.07160621006114,0.534462293663082
2.24861178733731,0.216368141314939,0.216385436085109,1.52195669968417,0.314802250820211,0.536844312416154,1.86359299319913,0.106662288166326,0.106339100096255,2.26141813705817,1.25617529487355,0.539411151390396
2.24218471122622,0.201683592425427,0.201653509218418,1.44246866184946,0.269361893899446,0.523198094285665,1.79338022159343,0.110284905688693,0.110690296399736,2.09379410283095,1.14696855632909,0.527955831731324
2.54843490139554,0.201624525293328,0.201070454197206,1.57680049946632,0.167332333246264,0.553072070017651,2.10427589530743,0.108708711017134,0.110016661579233,2.31083618069204,1.15671757236327,0.548463540784973
2.3597239159617,0.211846811088024,0.211478673842907,1.61590194078315,0.254177397049776,0.577069433641099,1.91847280671217,0.108713113853666,0.1090656256248,2.26529860382889,1.17597848447496,0.567805869096875
2.14852996687283,0.167991462955857,0.169681293458331,1.49701675444126,0.27883387316392,0.566984356774134,1.93294668842736,0.102618753989495,0.102590749425741,2.45625059889172,1.32652530674017,0.584457553286523
2.24753803787242,0.199640706861033,0.199296300041554,1.56539000614878,0.318689190191138,0.554696203112007,1.95633613283074,0.105457610009088,0.104869636009317,2.41588462220124,1.31347167005095,0.56350896640402
2.45156313351571,0.20766694707489,0.210284159373487,1.52184129236341,0.151280538870546,0.559055867155004,1.91884418015857,0.11323659036325,0.11346807991235,2.28086230656411,1.20471387822707,0.560831587819764
