"Est","SE","SE.B","Est.Numer.1","Est.Numer.0","Est.Denom","Est.True","SE.True","SE.B.True","Est.Numer.1.True","Est.Numer.0.True","Est.Denom.True"
1.88869263031859,0.145285498896857,0.146544831172176,1.48195366952651,0.356292861856632,0.596,1.85600237851715,0.155069978917484,0.154256060879869,2.33581737964333,1.22963996204711,0.596
2.18157953275167,0.197136613270046,0.194192831304562,1.64457889882521,0.514520700859844,0.518,1.87030389299234,0.18297185573484,0.1803810868171,2.2177606179205,1.24894320135047,0.518
1.95459078291075,0.151204129948945,0.152787497409752,1.45240106140021,0.373466949233478,0.552,1.83807860350506,0.165203195632586,0.166932883047897,2.17295736601279,1.15833797687799,0.552
1.82077786539705,0.145385194568765,0.145231768547086,1.40349411354354,0.434840289152313,0.532,1.75752000901664,0.173065979401446,0.173370381239496,2.17401424332686,1.23901359853001,0.532
1.86480517733707,0.140168889145407,0.140080960746236,1.54173203371756,0.448956199798031,0.586,1.84107006870023,0.163332493808481,0.163014157881346,2.4888238537401,1.40995679348176,0.586
1.9715527882607,0.142890847084953,0.143436533158047,1.43525265905072,0.311467569742124,0.57,1.90840723199834,0.166327730859248,0.167786601384132,2.32214766617646,1.2343555439374,0.57
2.00866664429819,0.145731234529758,0.146684183736927,1.46695469219356,0.34611870467517,0.558,2.08218178432399,0.175572460427266,0.177561722741243,2.37666517641763,1.21480774076484,0.558
2.03697092305145,0.155308257838312,0.155886963307461,1.48727758369163,0.346573866782821,0.56,1.97413891759473,0.173788616072368,0.176134587737569,2.2977024570086,1.19218466315555,0.56
1.87917161727589,0.172912566440234,0.174359510930415,1.59246329840751,0.483752044214735,0.59,1.69362297996658,0.165544594474991,0.165743594955702,2.44282303247957,1.44358547429928,0.59
2.03460469575223,0.143635021230106,0.142645541135565,1.51875820612113,0.257303294754742,0.62,2.02814673168851,0.157208199260269,0.158253392704488,2.4678312990258,1.21038032537893,0.62
2.09528522478063,0.14855370670895,0.148878715511839,1.33950220810845,0.291859595718129,0.5,2.18115237982238,0.197762196270618,0.198414963539082,2.15565203200549,1.0650758420943,0.5
2.06430365315694,0.153246600278646,0.154097078545701,1.49807149687311,0.375090309555737,0.544,1.99694291295296,0.179958315609267,0.178944068230439,2.30731538265853,1.22097843801211,0.544
1.82627098621465,0.143230079398112,0.142095707087987,1.33894027177582,0.352753939219909,0.54,1.87674611232902,0.171959427769973,0.172846807355414,2.19234244986796,1.17889954921028,0.54
2.25832059485711,0.1673138517008,0.167258443623127,1.51012274890621,0.31772947482166,0.528,2.32028262315863,0.193449559313891,0.193557341910233,2.27110999213812,1.04600076711036,0.528
2.04039639788034,0.147543819220484,0.147074177489595,1.42783490305831,0.326020848202927,0.54,2.08772850666183,0.185350833611704,0.184077165295144,2.18716042367919,1.0597870300818,0.54
2.07450587178532,0.16869552922794,0.168525952754661,1.35929611800768,0.367682311294296,0.478,2.26977255117581,0.202907060808596,0.203790895353798,2.11056787308815,1.02561659362611,0.478
1.94403724087778,0.153707876952375,0.152643738920182,1.54121432940447,0.409784655213606,0.582,1.90341171873966,0.162521828149699,0.162695089333374,2.40151494035439,1.29372932004791,0.582
2.32609041946689,0.159457270749189,0.160436081024137,1.69446129635921,0.34532885306841,0.58,2.27795214158889,0.181385542886252,0.184673418461221,2.54266521612184,1.22145297400028,0.58
2.07372568530675,0.146288429690086,0.146262107744257,1.52314866283387,0.283060703020439,0.598,2.00159358642774,0.15532770949241,0.15457814846433,2.33276553474654,1.13581257006275,0.598
1.65475518168886,0.131650733400311,0.130413652130497,1.38896806466375,0.372948383106785,0.614,1.59086415663767,0.138616369830772,0.136452651021575,2.23066623364723,1.25387564147169,0.614
2.01826554419498,0.153989494092697,0.155409672865761,1.58595119164674,0.471868611251115,0.552,2.00583745808413,0.179649720554314,0.179125942887049,2.42957849453939,1.32235621767695,0.552
2.08303681395685,0.144015370095187,0.143429424838657,1.50646738151956,0.294139955796676,0.582,2.08026696328755,0.16065468704134,0.159393388688882,2.39436601322893,1.18365064059558,0.582
2.0382224530648,0.167322590774873,0.165065284145931,1.53044366056615,0.486873764596967,0.512,1.98804037739927,0.190452068322016,0.191310404975634,2.23637362985743,1.218496956629,0.512
1.91405616464907,0.139654765999154,0.138731850813279,1.46108270459377,0.339445792109411,0.586,1.90895423858158,0.161197807057973,0.162064476901447,2.30433844031316,1.18569125650435,0.586
1.85328000468273,0.144770776976502,0.143415969674482,1.43295126102224,0.365461978324982,0.576,1.87650175908792,0.162867064310099,0.16292586077278,2.3131693296417,1.23230431640705,0.576
1.72667344198439,0.144160500436299,0.145012765676776,1.22819832204054,0.347594866628497,0.51,1.85363777243852,0.179968311815229,0.179471135247848,2.05672030953816,1.11136504559452,0.51
2.02630594178884,0.146128908293995,0.144552427868916,1.45185667177177,0.329283180020746,0.554,2.03667064698795,0.1700452420791,0.169799415349076,2.2630459450893,1.13473040665797,0.554
2.17618904975374,0.156610045879356,0.156074384590276,1.4210285674078,0.315524530132899,0.508,2.21159908069455,0.19703854467188,0.19791162446017,2.2155167104225,1.09202437742967,0.508
2.23500528225591,0.170480594543863,0.170653412840356,1.40083761199211,0.252044896912574,0.514,2.47101688187751,0.202885334517809,0.202542821476234,2.24266203377099,0.972559356485954,0.514
1.96220140211463,0.145205754732192,0.144020068625157,1.46729012319419,0.337062115576157,0.576,1.86286955121161,0.166151092371645,0.165629524555936,2.34845319299985,1.27544033150196,0.576
