"N","MSE.h11","MSE.h01","MSE.h00","MSE.h2","MSE.q0","MSE.q11"
9050,0.00164682685378951,0.00270164894370161,0.00117782333403656,0.000483346116178923,0.0160211950889526,0.125167926554978
9050,0.00277858245946491,0.00435226851106848,0.00303805347951004,0.000156759783213868,0.00760757508700182,0.0618355169619971
9050,0.00348156158775808,0.00379269258090457,0.00137807122441519,0.00137715026752277,0.0145768704013919,0.0612945590347283
9050,0.00291256896248753,0.00286903367159943,0.00350189381816428,0.000469665669443468,0.00523034330978216,0.0350420862365765
9050,0.00707288448606729,0.00247881182396606,0.00226076802791246,0.000939419785126932,0.00407624310621966,0.0145666184164891
9050,0.00201513663081593,0.00708384150092369,0.00177179950637327,0.000472468522436465,0.004210661426327,0.027206771777658
9050,0.00235988583184569,0.00275768970645365,0.00304634582431866,0.000392698564034245,0.00595147788046094,0.0105352235134835
9050,0.00357774746317572,0.00251505713973176,0.00168524857205276,0.000865972427627436,0.00480597257694931,0.0227604384509455
9050,0.00454451577877174,0.00215408176539821,0.00147710390450771,0.000642552647912479,0.00544776237298776,0.0872902988151946
9050,0.0034299009226326,0.00318387714753202,0.00283942561661793,0.000328802084741208,0.0072726348498634,0.101017791945939
9050,0.00383606836981529,0.00761906323256735,0.00323531602855053,0.00170804180569013,0.00710779831573914,0.0386008190944439
9050,0.00629200750317203,0.0031849702726606,0.00242249556553031,0.000166805283207134,0.00964338352746669,0.0572229650478023
9050,0.0114976319781121,0.0033713496876589,0.00298614891372704,0.00087952632763097,0.0123913672215872,0.118071927647673
9050,0.00339308427003883,0.00218407979538413,0.00271662061457161,0.0002835104253744,0.00287668937710283,0.0307260202889371
9050,0.0061115780244461,0.0016221053596954,0.00381498192241907,0.000703253224712079,0.00624562467623357,0.0171638401632978
9050,0.00560375844693035,0.00309320625554491,0.0025595482520218,0.00128820353153829,0.012181033016872,0.0353480411601569
9050,0.00515870373783493,0.0025028839167975,0.00354288331107919,0.000715727443608369,0.0023658066204083,0.02077331097697
9050,0.00501589302012699,0.00310922680205703,0.00111241059137763,0.000694756963098632,0.0058520341007818,0.0284353342590025
9050,0.0033681492420832,0.00240253408271236,0.00134159206204821,0.000338669836759163,0.0123045278657854,0.0822417092068498
9050,0.00141980436004337,0.00214664400483534,0.00315242052847905,0.000955138760626872,0.00652265814255678,0.0533833713616345
9050,0.00372931586160491,0.00396702227027907,0.00232461252720587,0.000543198501556903,0.00973626182177558,0.0162327807054282
9050,0.00357932380395099,0.00324210004613497,0.00222619502068308,0.000612504786829723,0.00170628466288266,0.0533969987940156
9050,0.00343899365679745,0.00509084766311794,0.00246393782903941,0.00055698460150078,0.00278290952936973,0.138136052425743
9050,0.00360792286607813,0.00229598136499673,0.00152854360349342,0.00122368953767594,0.0060667060159409,0.074238713358552
9050,0.0023262244166637,0.00212624181115789,0.00231636958319234,0.00083604065478708,0.00438185570086908,0.0309168601243613
9050,0.00471151210497576,0.00468781684157924,0.00297281426950057,0.000340215875162429,0.00605552768004123,0.00734878027984705
9050,0.0043809560685711,0.00257663123627602,0.00333561625003142,0.000370366170765867,0.0118614905021079,0.00672668127907897
9050,0.00901786715352525,0.00203342858590901,0.00168828225491252,0.000401784361799818,0.00362490604382772,0.0244346825847027
9050,0.00364092781657229,0.00313614125081231,0.00226231677114981,0.000152210215031748,0.00171161713180779,0.242460317185768
9050,0.0043756835985752,0.00195877493075287,0.00247261377937643,0.000539068440615727,0.00271645171219629,0.0550790726324641
9050,0.00335813955994013,0.00262559913950524,0.00340566900058556,0.000428925773848832,0.00655459077769515,0.192633823868034
9050,0.00261216424310438,0.0061066800369616,0.00213562272948392,0.00207810097446734,0.00328783977786797,0.0291988224023192
9050,0.00506350495319742,0.00448899882340953,0.00246403216960379,0.000673718517989831,0.00734698595344228,0.0262525676616768
9050,0.00416289057495508,0.00641507624623838,0.00300484732665101,0.00311707243491672,0.00857816365832099,0.0927698020876391
9050,0.001172838807175,0.00283584451937217,0.0025066863339806,0.000202370138404789,0.0111609176790231,0.0384585722250432
9050,0.00271692888326436,0.00435935069326418,0.00201406111907941,0.000178452637585699,0.0192371276460779,0.0374596641024778
9050,0.000791843699257972,0.00114450823273361,0.0027313096350536,0.00047280358621174,0.00118123580329268,0.107094736956724
9050,0.0036302922494261,0.00567449219524868,0.00580556770952099,0.000730607697673993,0.00655851461278956,0.047774044432748
9050,0.00439069346097678,0.00368974562419244,0.00285064479214126,0.0008178824175655,0.0131765492003423,0.00308742728183333
9050,0.00225769114275691,0.00497567773606526,0.00197654616357961,0.000321285406151326,0.00917456099090284,0.0471953950577091
9050,0.00449172449108256,0.00297380457448736,0.00218402604338245,0.0020108288309515,0.00306966226872437,0.104277268559567
9050,0.00375319401595044,0.00303768781220803,0.00331718483448417,0.0015185296236565,0.00582582714356198,0.0488539902660873
9050,0.00373355967873327,0.00194260994487513,0.00254982407593838,0.000527940829573529,0.0039892121234894,0.0712371054624477
9050,0.00377384521931751,0.00445035521830632,0.00328672522683277,0.00128681060268142,0.00284515693131986,0.0207449378151621
9050,0.0031992246275184,0.00413155085148316,0.00313439155962675,0.000719945306662931,0.0180186255053749,0.0410696609480874
9050,0.00583143316252985,0.00357837604222422,0.00179618833819292,0.000646143069952467,0.00868397336514867,0.0493236587776893
9050,0.00439353728179197,0.00352049601604891,0.0030607033102063,0.00092616950281117,0.00716168617225022,0.0388509949971219
9050,0.00272680069177924,0.000969167075146103,0.00335327657013034,0.000650726552910588,0.00681971505703952,0.0139601285450025
9050,0.00401039408127043,0.00323922403817443,0.0021701458284338,0.000590196972586676,0.0053743580515061,0.0309532500326023
9050,0.00312972138461866,0.0345809472383391,0.00336661525298798,0.000594357289889418,0.00212507936103644,0.0340176098827448
9050,0.00145870177440678,0.00145896007483353,0.00144793325775942,0.000651547367846412,0.0050587635210774,0.0141798499084721
9050,0.00235242006238678,0.00275949006898104,0.0025918528917252,0.0007683438165098,0.00424818274500646,0.0229899667344285
9050,0.0074981578954225,0.00294723481800484,0.00190213285079606,0.000616385842784904,0.00273361006482839,0.0290498315270739
9050,0.00937939307241779,0.00199706165542889,0.00172378619696812,0.000882204923236108,0.00551106638858612,0.0370861509678026
9050,0.00134403791596377,0.00240835153892124,0.0016099048532632,0.000422137185663222,0.00797494090445802,0.0494047108288436
9050,0.0051403117369539,0.00297450680966852,0.00312248833220528,0.000774597256983154,0.00168929307205138,0.0439195763191175
9050,0.00167063019512936,0.00278835166727493,0.0024006967763879,0.0018714470335518,0.00496865740661509,0.0924206186426791
9050,0.0037567775530112,0.00615972307243344,0.00213458221905628,0.00191151324578042,0.00324858678286444,0.0463331936958762
