"N","MSE.h11","MSE.h01","MSE.h00","MSE.h2","MSE.q0","MSE.q11"
1600,0.0109174224264585,0.00672328906920692,0.00708415953406754,0.00276480944430083,0.0519805285762777,0.122005153870977
1600,0.0348848562504224,0.00996895782557236,0.00367009652181792,0.00508288445717151,0.0144193415445996,0.288883354432156
1600,0.0318745443025094,0.0399344047066846,0.0198089934604866,0.00225646878927862,0.0342925200465353,0.13207865947392
1600,0.0174838633154428,0.0281933025488232,0.00825850965140781,0.00545990390075999,0.0487674286618906,0.260016345735084
1600,0.0157388185496764,0.022529240338753,0.00520266824171565,0.00235588118915424,0.0500405746626797,0.375836942137133
1600,0.025389000982418,0.0107866984795832,0.00553542197617614,0.00354823478984964,0.0710130468421702,0.200936086767573
1600,0.00878728889384338,0.0227376857298717,0.0112814985583299,0.00544044455928459,0.00736450593232678,0.318063332677138
1600,0.00511176852865391,0.00848610897710991,0.00254388637501854,0.00126325337454153,0.024488886823111,0.26800469845224
1600,0.0213569203659561,0.0126361497726316,0.00545397586925407,0.00389041220764912,0.032977536002871,0.672777981533573
1600,0.133870156524572,0.0130801456534401,0.00378581987615318,0.0021241718251465,0.0422372251135379,0.231595011412764
1600,0.0101064382411347,0.019736255488895,0.0120106912838493,0.00997745032592246,0.024945226524325,0.472055557716066
1600,0.0460113282633565,0.0158620315393759,0.00441678487517617,0.00787230368214095,0.0171666425214229,0.709483120619841
1600,0.0215460250301136,0.0182914395707629,0.00632701361112569,0.00367795267419329,0.0616188478032798,0.208474816084177
1600,0.012559051584487,0.0142559029888251,0.0155168870189129,0.0106559603948144,0.0274271933118654,0.394164185247961
1600,0.0034378002288589,0.0143823758450593,0.00910573427578754,0.00435489931289928,0.0463684952189852,0.212642205431193
1600,0.01716223908858,0.0200179682639766,0.016071893184069,0.012513276091394,0.00848272710061258,0.539157153115039
1600,0.0199852033474188,0.0127130356494002,0.0119074936648458,0.00244535711386186,0.0273609618410724,0.079455421723287
1600,0.016467179731488,0.0318097824384022,0.00928141458198088,0.0128840600800573,0.0271168843031958,0.360085055160996
1600,0.0246589502515568,0.015861662377666,0.00492039399441128,0.00168935153660966,0.0312066524575158,0.471813861124898
1600,0.0334693591347978,0.0145372928700751,0.0104722828437711,0.00200851058087301,0.0290096344713321,0.13111902664375
1600,0.0440703597616321,0.0250052243466614,0.00407022127823694,0.00533319947607048,0.0314497754592281,0.0895384962160108
1600,0.0150769650569853,0.0128293873871536,0.01312561121972,0.00470847183285874,0.0343647815238029,0.531418509772581
1600,0.00805743307386074,0.00968642861150139,0.00659605529947943,0.00515520684311533,0.0133997308081646,0.593472783173146
1600,0.0142970486720881,0.0266234164877311,0.0112922675805526,0.00627547826300578,0.0446962063735211,0.240901614760032
1600,0.0121394652965407,0.00852445525517682,0.00275872612242239,0.00361841958065537,0.0534210292531834,0.129908183870431
1600,0.0221601132778991,0.0151417140888943,0.00687711879287997,0.0120226630070469,0.00859503138071615,0.245697292553454
1600,0.0326553802967533,0.00360315052207167,0.00522539884291004,0.00305538679161732,0.0114979761356552,0.0367019664028069
1600,0.0118919327437321,0.0190680741290748,0.00747390058938797,0.00344164124611497,0.0324282027248052,0.247320619315397
1600,0.0366379702826394,0.00817597586295076,0.00453130434317922,0.00601679518969721,0.0582401686594752,0.190816812601775
1600,0.0206496093962654,0.0186305604149833,0.00680293487667163,0.0133639958370144,0.0307844036649494,0.20029148060654
1600,0.0857244002204401,0.0363995786687098,0.00605452099570777,0.0134787582993871,0.0424107255374129,0.285708198353737
1600,0.0238986559511293,0.0154415314222295,0.00918412121581503,0.00347727335703228,0.0584702906490806,0.186999979374577
1600,0.00994226938183982,0.00755648474747537,0.00415862608881617,0.00182075629633914,0.0803296051995132,0.187812135977041
1600,0.0236887670893469,0.00972826130278026,0.00510839369613522,0.00224288166227754,0.0685300106342207,0.722670097376827
1600,0.0208008251841241,0.0187174346904419,0.00316096976303597,0.0020150050628145,0.0278780261000837,0.189616518699964
1600,0.015485803283704,0.0127395499184684,0.00349323442837647,0.00427014115156228,0.0271577766183006,0.155247639475016
1600,0.0217024722400466,0.0474352951362232,0.0151192824335829,0.00267562873793246,0.0131885083057669,0.0590374033909027
1600,0.0280712006149349,0.0202543833321672,0.00993291305050595,0.00534763201064984,0.0353379090023674,0.118558624871503
1600,0.0305381452401668,0.0193067803924445,0.00623312701316433,0.00905808843023017,0.0438046091525128,0.671332476067477
1600,0.0103366153572754,0.0172532139238063,0.0134793513839113,0.00541834492239504,0.0480476188832225,0.572122562161226
1600,0.0266514512733011,0.0261913923451008,0.00548049054100373,0.0070020573231522,0.0548192355378039,0.212600058278666
1600,0.0317566094202903,0.0190022896639437,0.0136658184938025,0.00507545843771183,0.0934370728295815,0.345346480546981
1600,0.0313637187382023,0.0114038939678849,0.00981883364421846,0.0029996975528778,0.0240617120415439,0.451139905559988
1600,0.0145641419482673,0.0186835601376276,0.00708329437846212,0.00554388803880562,0.00598824111750299,0.539811045122147
1600,0.0185256484808667,0.0113354499817469,0.00236533965280621,0.00573974225860056,0.0415369766369504,0.149179073311377
1600,0.0122786311591799,0.0109262821538371,0.0177859173873834,0.00239341973152799,0.0711870400396877,0.310402245440578
1600,0.0280093365912216,0.00734137085613153,0.0119236826983815,0.00195438845058096,0.0750010014549725,0.264766892323999
1600,0.0325080451381626,0.010527147707422,0.00449790460523866,0.00317003487965068,0.0441469619593613,0.118127850926643
