Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.h01.PMMR,SE.h00.PMMR,SE.h2.PMMR,SE.q0.PMMR,SE.q11.PMMR,SE.h11.True,SE.h01.True,SE.h00.True,SE.h2.True,SE.q0.True,SE.q11.True
2.16108168,0.403823535,0.40365207,2.290994737,1.103568857,0.549459047,2.196400866,0.253796697,0.25359877,2.469076557,1.21651265,0.570280192,1.271225985,2.058417256,1.624292098,0.505357652,3.40415084,3.770400335,2.025671854,1.683985166,1.772466272,0.111809539,0.290054716,0.217880014
2.238598843,0.503765479,0.502125336,2.35205833,1.216155064,0.50741707,2.063686585,0.247371584,0.248935494,2.572715358,1.313647746,0.610106021,1.126098278,2.104228798,1.814705771,0.449997696,2.515320464,5.459140148,2.044524714,1.688788261,1.800148489,0.109842522,0.260162085,0.204467051
2.241655573,0.571680125,0.571293741,2.768734656,1.393678635,0.613410926,2.298042405,0.221564137,0.222097506,2.872814412,1.36265916,0.657148558,1.045100343,1.765231398,1.169926498,0.664582274,2.63119181,5.106548877,2.025434976,1.689700664,1.79477318,0.110658968,0.280712615,0.225083017
2.070044188,0.586466766,0.589906098,2.211624853,1.123452399,0.525675954,2.238567077,0.222562954,0.220068937,2.761768654,1.277113384,0.66321679,1.025378558,2.349928875,1.45076404,0.584452523,3.346386867,6.184196624,1.989566029,1.684526502,1.790587586,0.10950524,0.279973616,0.234728277
2.387828746,0.499964786,0.502173798,2.709591669,1.097988082,0.674924276,2.101012273,0.245298668,0.241183876,2.629022717,1.322122307,0.622033687,1.523655807,2.298095954,1.587406562,0.558193061,2.90518809,4.519427838,1.981490836,1.640637145,1.740590987,0.107892076,0.27642015,0.226354941
1.357630697,0.458046617,0.457512044,2.247715033,1.309865769,0.690798511,1.846530065,0.24428778,0.245346168,2.373780353,1.26613555,0.599852028,1.117100381,2.085332322,1.439183251,0.494096333,4.789245285,7.580397409,2.058656606,1.789615683,1.896516027,0.115799867,0.267123641,0.223120859
2.34818916,0.387649804,0.386600873,2.647375439,1.145601884,0.639545391,2.096728902,0.225260547,0.223310589,2.473859383,1.199817812,0.607632951,1.163412669,2.889004225,1.256955372,0.605607713,2.297532232,3.762966387,1.943765439,1.634188246,1.72607834,0.107811166,0.28478712,0.218351331
2.450357703,0.457368188,0.454967043,2.271807461,0.920647716,0.551413266,1.907389702,0.229127524,0.228108912,2.456359508,1.312071524,0.599923541,0.778452053,1.684275042,1.297632136,0.546328827,3.846251448,5.003176051,1.950234058,1.621301469,1.707056024,0.107804325,0.289846986,0.231591407
1.852680439,0.916820115,0.92025855,2.051678491,0.98043061,0.578215141,1.821898148,0.238509925,0.23990143,2.373465433,1.269842746,0.605754327,1.695896274,2.941506403,2.174276918,0.52081237,4.210323842,5.171816705,1.954871568,1.60128925,1.693551735,0.106006913,0.279041466,0.230848838
1.247780619,0.665447599,0.664044364,2.14349075,1.276770104,0.694609799,1.9226117,0.242528112,0.244698336,2.245022743,1.139872706,0.574817077,1.954018291,1.722999993,1.326932317,0.610920535,3.062936834,9.716039874,1.98585583,1.648756227,1.752116191,0.10791364,0.269491573,0.220661992
1.622663449,0.389417768,0.387976491,1.93186474,1.093893245,0.516417311,2.082990038,0.237652077,0.236511259,2.57055908,1.28549222,0.616933752,1.036457367,1.397633427,0.99141177,0.326007974,3.900382147,3.487180533,1.992352393,1.712795475,1.82386595,0.110718189,0.2877791,0.220048426
3.035560643,0.823966104,0.812450734,2.485064286,0.917694838,0.516336068,2.530594653,0.244040581,0.241150918,2.515986659,0.998248194,0.59975566,1.351832132,1.986057971,1.318308468,0.516929067,4.224066289,5.536197187,2.056992507,1.800094134,1.911057729,0.11597166,0.263230019,0.220089134
2.129522146,0.341637368,0.34158808,2.412750846,1.233075838,0.55396231,1.500815478,0.251420269,0.251936024,2.302945537,1.430110992,0.581573523,0.959945294,2.196797449,1.339427118,0.478667335,1.686160733,4.319159402,1.980574034,1.728624666,1.846105808,0.110292967,0.277033386,0.220664889
2.06439023,0.313451034,0.307646325,2.230844201,1.056276997,0.568965686,2.061405976,0.262115647,0.261186663,2.084088948,1.01561649,0.518322189,0.928258295,1.921940469,1.620301419,0.418656797,2.605016718,4.393631233,2.048278761,1.776087484,1.893803802,0.113494451,0.272661091,0.234730682
1.100083879,0.796556795,0.790912116,1.68107668,1.099127581,0.529004298,1.973198346,0.248288182,0.244551601,2.318243409,1.190119094,0.571723728,1.310235466,2.68988569,1.289763466,0.518523674,3.652712741,7.873525989,2.072926865,1.747568677,1.859987436,0.113005977,0.254727517,0.210278121
3.04257356,0.561849973,0.560808185,3.043082992,1.301638989,0.572358883,1.649375757,0.226952415,0.224301278,2.43807563,1.433275533,0.609200234,1.670002603,1.429631805,0.714307422,0.285173058,0.674777385,6.965377778,2.006383659,1.616810323,1.710444551,0.107784542,0.252923268,0.207087319
1.960627239,0.431833406,0.438933675,2.91567339,1.593898652,0.674159122,1.990485212,0.239124872,0.2383123,2.436574725,1.223464757,0.609454399,0.270079562,2.373789285,1.525035728,0.57844823,3.264465113,6.00438128,1.971249225,1.606605206,1.710719249,0.105226077,0.274937065,0.217660803
2.054070234,0.47989267,0.472800915,1.962310114,0.833540961,0.549528022,1.331763272,0.239834689,0.239150818,2.124209021,1.324501262,0.600487922,0.729673299,1.199700333,1.308544571,0.254073041,3.059686245,5.335309502,1.99217009,1.748968178,1.864385388,0.111906798,0.27069527,0.224747614
2.531521707,0.417148917,0.41721468,2.832361058,1.186134973,0.65029112,2.058740629,0.254409101,0.253823495,2.469350699,1.228058885,0.602937444,1.76179127,1.888653584,1.79147262,0.382168863,2.080437952,5.008132068,2.172170473,1.831370435,1.938460953,0.119551395,0.287672377,0.23813243
1.751346042,0.284810314,0.285572729,2.609148372,1.494224978,0.636609424,1.808818148,0.219069241,0.218824047,2.511636117,1.404180663,0.612253617,0.352759631,0.946088142,1.830135017,0.230040672,2.328101392,4.575754265,1.977566083,1.654695952,1.761013519,0.108208117,0.283859134,0.228800828
2.345585258,0.655863954,0.660788659,3.036486967,1.4676665,0.668839669,2.173798211,0.212096493,0.210494763,2.943534002,1.458192109,0.683293364,1.758107733,2.738745319,1.622241223,0.502078297,3.328361634,6.513530016,1.953963017,1.630790419,1.728316906,0.107051497,0.270206716,0.213839285
1.979066779,0.583733015,0.590212063,1.86706675,1.056083871,0.409780452,2.132673599,0.261352647,0.261333463,2.418845362,1.185378588,0.578366411,0.890127965,1.776880292,1.513802764,0.576943051,3.166969303,5.383708629,2.085039001,1.675222188,1.777390168,0.110987,0.261616421,0.214504394
1.808899795,0.374289235,0.377213526,2.794386458,1.530859273,0.698505903,2.548057335,0.220021471,0.220324728,2.826683257,1.166576921,0.651518439,0.907815806,1.924387228,1.564705202,0.433433818,3.756252577,2.924400389,2.029116095,1.685539933,1.779715423,0.111729598,0.280552989,0.21754665
0.811852594,0.884248532,0.88808004,2.401095406,1.964520631,0.537751284,1.972940661,0.223973932,0.222496993,2.625923873,1.382489946,0.630243956,1.238029835,1.666059223,1.483433492,0.595715848,4.11506532,8.771079242,1.977010913,1.754976541,1.860135031,0.112828489,0.279872181,0.2208676
2.120831342,0.840196584,0.82558023,2.277916471,1.127750312,0.542318541,2.154986661,0.284818603,0.283523068,2.290565704,1.133298529,0.537018254,1.68321518,3.373963872,1.905459225,0.645109114,2.563598063,5.818929875,2.13655088,1.796586826,1.909160538,0.11657045,0.297498713,0.212638404
2.049109267,0.267021398,0.269985321,2.25308032,1.105546371,0.560015987,2.075203888,0.278222979,0.277633795,2.19693992,1.103228301,0.52703815,1.11265848,0.93359084,1.028171279,0.1733992,2.756599553,2.403186262,2.092475604,1.759447939,1.87296098,0.113999551,0.279256483,0.225278242
0.794046677,0.715280342,0.714184067,1.560863669,1.206814334,0.445879751,1.988631575,0.25592119,0.253248671,2.29525154,1.210900523,0.545274968,1.4816177,2.160711302,1.785074204,0.701598128,4.249568114,5.301297061,1.961448443,1.68621508,1.790675117,0.109532169,0.286032045,0.229436984
2.186819809,0.377268063,0.374464108,2.341411578,1.107258547,0.564359727,1.686402803,0.21983705,0.217883819,2.42612737,1.372488917,0.624784572,1.048821538,2.837139853,1.541321082,0.666763781,2.415673313,3.82062586,2.025974706,1.750252778,1.875488102,0.111126278,0.254920525,0.201471144
4.438888759,1.292624995,1.294791901,3.109853199,1.046690763,0.464792553,2.100564752,0.257223663,0.256861379,2.549227701,1.260868487,0.613339443,1.123749472,1.004385667,2.061933045,0.648292608,2.977609397,11.06531882,2.111962865,1.716534244,1.809058067,0.114343944,0.270612308,0.212732647
1.959344974,0.564055347,0.571313605,2.582352428,1.399852918,0.60351777,2.176378556,0.245654659,0.246261379,2.443543866,1.164597521,0.587648845,1.295001772,3.007166194,1.484315549,0.639709976,2.195146107,7.987704374,2.011277082,1.762770438,1.884960421,0.112014728,0.26680313,0.205416856
2.015713374,0.582734974,0.580870116,2.707742407,1.357540687,0.669838152,1.820063847,0.21096648,0.209869891,2.64453681,1.437336019,0.66327387,1.398635292,2.267299264,1.535791638,0.410969563,4.081798148,14.69157126,1.982971514,1.693536392,1.795976718,0.110133843,0.281702498,0.232423911
1.831970852,0.392564442,0.397400963,2.370177331,1.298303825,0.585093101,2.118716734,0.251457909,0.248796164,2.415582767,1.163992941,0.590730137,0.614898605,2.865665143,0.779366828,0.664112062,1.585798497,6.277824493,1.961512558,1.644706279,1.75726425,0.106421057,0.268468857,0.225259804
1.256869426,0.978051062,0.975862538,1.599983066,0.837991723,0.60626134,1.684021102,0.217743445,0.21831378,2.223450728,1.242372201,0.582580899,1.545316263,2.149418999,1.371549765,0.557869992,4.164501638,7.749920827,1.822527109,1.525282031,1.624536468,0.099516148,0.27120981,0.214642879
2.628295093,0.387287472,0.386627229,3.087252276,1.292877061,0.682714517,2.228935611,0.250521948,0.249748811,2.525465054,1.151666981,0.616347133,1.235720453,2.474708314,0.755625477,0.521698121,2.417136508,6.893765313,2.09309462,1.785127016,1.908754753,0.114274599,0.259423629,0.218968355
1.114100055,0.390016389,0.388884082,2.257239963,1.553494095,0.631672052,2.17368088,0.229491872,0.229378789,2.651204285,1.292488025,0.625076235,0.784768556,1.159518463,1.502484087,0.240715686,2.059975686,7.40357837,1.911717164,1.584148094,1.674886476,0.104829002,0.28042012,0.235035842
1.120486806,0.553032954,0.553640481,2.496821703,1.785141214,0.63515294,2.069905169,0.261419818,0.262963847,2.561574915,1.329353982,0.595303085,0.991811689,1.762479537,2.451797918,0.481135249,4.470861485,3.699541491,2.100217454,1.857947977,1.963185353,0.120033594,0.275660909,0.209295249
2.957941485,0.484789933,0.481062402,3.265168143,1.27145582,0.674020204,2.071079564,0.217429433,0.21872294,2.557797751,1.302930131,0.605900247,1.270961531,1.660322287,1.430627436,0.492547122,3.00277514,3.121285116,1.956443894,1.593175825,1.686198043,0.10595535,0.269217701,0.220384806
1.212866309,0.880082512,0.87827527,1.525247008,0.927969166,0.492451507,2.041692369,0.247797909,0.246047034,2.599816133,1.307659806,0.632884927,1.412605418,2.322158877,1.459423979,0.49307325,3.551987545,7.218025368,2.036122188,1.712203623,1.813131676,0.1120967,0.269483942,0.221200666
2.200212645,0.353324866,0.350280122,2.210839781,0.918226897,0.587494525,2.167684911,0.251094959,0.250059681,2.358309542,1.13506783,0.564307896,1.174387172,1.432919604,1.522328023,0.245624795,1.793331475,5.254454399,2.037671471,1.646255972,1.736740798,0.110005943,0.278765605,0.214371665
2.188747416,0.268665192,0.267723139,3.000681088,1.423276244,0.720688387,1.924728411,0.216073941,0.216547386,2.463600491,1.266559834,0.621927047,1.043562933,2.033596432,1.028980157,0.518091702,2.19210067,2.983215178,1.860352558,1.531080105,1.620675152,0.101380143,0.271046088,0.221330805
2.030860321,0.580953027,0.579979394,2.432000947,1.261389487,0.576411607,2.285442113,0.235171306,0.231445854,2.495029409,1.146440882,0.590077744,1.431182264,0.892489723,0.564146017,0.123003206,3.345814348,9.067599147,1.99335798,1.6843522,1.79231116,0.109533608,0.285648198,0.233379163
2.298452967,0.497512834,0.503091553,2.916429752,1.366514726,0.674329668,2.202166798,0.213084936,0.213304403,2.57347508,1.143526883,0.649336916,1.684722179,1.563665957,1.164996636,0.464283111,3.816634604,6.321237081,1.995772445,1.708553818,1.824110308,0.109779237,0.268798917,0.218449711
1.862428919,0.331246144,0.332540142,2.711782583,1.377697249,0.716314765,2.216802854,0.209120117,0.207399317,2.78254521,1.323084912,0.658362694,0.90890248,2.581988824,1.606379694,0.681363952,2.856883549,5.466559401,1.95595804,1.723302059,1.827397252,0.111292189,0.284403021,0.214085201
1.404992217,0.561436018,0.568178997,2.883408042,1.56195879,0.940538486,1.497284201,0.231170403,0.228790677,2.282532359,1.369761675,0.609617521,1.247901913,2.519291955,1.306904336,0.65247907,3.60820056,11.53117296,2.086458541,1.73818234,1.859968194,0.111863953,0.268026612,0.227376893
1.827175208,0.725992493,0.729788654,2.105256986,0.877231676,0.672089521,1.793857579,0.236666674,0.236479604,2.415470969,1.297030892,0.623483207,1.67189436,1.182689957,1.412443603,0.298048476,3.522159541,6.138601825,1.983407371,1.727429504,1.847614104,0.109874691,0.279630285,0.228260743
2.335744491,0.568920523,0.567282456,2.400938566,1.096570432,0.558437851,2.001751647,0.223134488,0.221771916,2.613674415,1.343568806,0.634497097,1.608636598,0.867720387,1.417698543,0.410732024,2.421320902,7.077569485,2.077160209,1.776324515,1.889536248,0.114548967,0.27329657,0.20994656
2.292243808,0.533378227,0.53011209,2.670087128,1.344922624,0.578108009,1.92656228,0.275801224,0.277585287,2.31154828,1.180222235,0.587225265,1.436350798,2.203205014,1.108496304,0.476651583,2.878437858,6.630311963,2.174451286,1.933903161,2.0737735,0.121238936,0.266138786,0.220085083
2.645431711,0.983480926,0.973195506,1.972294315,0.817651936,0.436466522,2.09094167,0.21574299,0.214421977,2.603511105,1.296713664,0.624980342,1.570605261,2.859830903,1.437023592,0.604833699,3.25589417,8.909760612,1.882122787,1.551347217,1.648437891,0.101849587,0.264351811,0.215573185
2.860701311,0.397335374,0.393661491,3.309208624,1.305009762,0.700597037,2.264241666,0.231040645,0.229578175,2.716042611,1.268312181,0.639388653,1.077629731,2.25965622,0.595014139,0.487763744,3.004563505,11.81331499,1.996399813,1.738146926,1.857690159,0.11124086,0.270434469,0.215058924
2.153586038,0.331777156,0.331380947,2.536293759,1.225282413,0.608757358,1.632453508,0.261759668,0.264530527,2.389656641,1.411874412,0.598964825,0.931617249,1.308444347,0.778112914,0.364103708,2.43290668,7.152142255,2.044952702,1.775698213,1.89364536,0.114050913,0.284666674,0.227096933
1.806406601,0.303671915,0.301943027,2.341236786,1.200781868,0.63133899,1.957821319,0.251989424,0.250693938,2.259402631,1.117210468,0.583399594,1.603624656,2.520413731,1.689483958,0.462174099,2.53755261,2.955467068,2.036336228,1.659183946,1.756362564,0.109582829,0.265017284,0.224352047
2.462281726,0.306807481,0.307979773,2.969872592,1.378865094,0.64615169,2.112525186,0.240483703,0.242521849,2.699984132,1.378289676,0.625646721,1.320020247,2.325135724,1.431449429,0.455859708,1.812052524,3.794108949,2.085437818,1.761045388,1.868212015,0.114788589,0.284101812,0.22429544
1.687870644,0.3392198,0.340244216,2.217237786,1.244765504,0.576153324,1.53365355,0.239702109,0.238203428,2.324139599,1.38036796,0.61537473,0.270741401,1.679613291,1.126598991,0.430983998,2.333966976,4.595085851,1.99662675,1.642383994,1.753423315,0.106955042,0.273647148,0.218501987
1.60495432,0.663687232,0.659979942,2.812862401,1.761140782,0.655296918,1.85341395,0.221029484,0.224582911,2.351709087,1.272623137,0.582215295,1.952767887,2.397496233,1.606576497,0.488077001,3.650242274,3.896072469,1.943117873,1.605041188,1.688604314,0.107117849,0.280037034,0.226889631
1.774816992,0.554166223,0.557117134,2.569891639,1.41815436,0.64893298,1.81495279,0.229017146,0.228604951,2.424113705,1.308388925,0.614740386,1.333521618,2.991093308,0.964471301,0.528630067,3.505824899,6.649020674,1.969338962,1.645936162,1.755441619,0.1067232,0.268337104,0.227506296
2.887759782,0.797925524,0.799154496,2.260855555,0.800099694,0.505843966,1.788276266,0.239857117,0.236410918,2.466310669,1.351689717,0.623293488,1.407184562,2.25641345,0.86491046,0.488600533,5.524615396,5.877598509,1.8817621,1.572051538,1.673499889,0.102492835,0.276931064,0.216153215
1.483436841,0.651005908,0.644577326,2.191511408,1.420176945,0.519964478,2.092138177,0.253148026,0.251145362,2.450770266,1.256693059,0.570744906,1.279564556,2.197791812,1.995896851,0.531025117,2.409259982,6.034634026,2.06317652,1.763223042,1.882466173,0.113286119,0.271386508,0.217872378
2.501130951,0.531924188,0.527390932,2.501007408,1.130721192,0.547866642,2.042501796,0.252236208,0.249669274,2.405237708,1.17051375,0.604515483,1.547651919,2.337590086,0.947833483,0.360443759,1.065386486,5.160473774,2.079689509,1.752913194,1.861066103,0.114145118,0.260573573,0.212177009
2.138375206,0.37270218,0.369258732,2.553828089,1.156658753,0.653378945,2.516741097,0.255080295,0.256309345,2.457357586,1.012653283,0.574037713,1.536846868,2.318543274,1.25601014,0.624740771,3.440883338,3.830459595,1.918576614,1.573089972,1.656268071,0.104940174,0.278374026,0.217283466
2.17145883,0.804203789,0.793698686,2.108003926,0.957027497,0.530047548,2.018511929,0.22953281,0.227822554,2.453779429,1.229938317,0.606308585,1.164106699,0.521706605,0.846622292,0.082264922,2.610127929,8.508745389,1.966319364,1.645501767,1.732982009,0.109447873,0.27062271,0.219750635
1.625488784,0.363983519,0.366670657,2.570840843,1.37120369,0.738016259,1.968378849,0.255037843,0.252983151,2.44936312,1.261056369,0.603698191,1.42631669,2.253129207,1.495350049,0.545726872,2.921968984,7.09617607,2.021406227,1.747435986,1.858050417,0.112569724,0.267205759,0.207127849
2.125598894,0.299406316,0.303058873,2.809779897,1.401282612,0.662635499,1.982370438,0.247211312,0.248354817,2.540586563,1.337742791,0.606770434,0.655651101,1.649357152,1.622636957,0.429136192,2.610356553,2.971974653,1.994825626,1.649284274,1.743972975,0.108995908,0.291111073,0.218514428
2.134748661,0.398552552,0.400027985,2.453510261,1.188594185,0.592536302,1.40017904,0.233606357,0.232821292,2.16256558,1.339858449,0.587572808,1.057632319,2.718230772,1.294664716,0.666088299,3.541274737,5.136017061,1.984050287,1.614823646,1.721430416,0.10572792,0.266591237,0.211465776
1.394507356,0.454378555,0.456777083,2.164610127,1.300356505,0.619755513,1.835360362,0.229625239,0.228576398,2.434700309,1.325168384,0.604530831,1.175627618,2.112201334,1.063106014,0.436817414,1.931751581,6.379638555,1.990228544,1.682353381,1.780230742,0.110260981,0.277434602,0.219529751
2.70811559,0.549172275,0.553102049,3.225959148,1.318488202,0.704353593,1.783124734,0.245445085,0.246413174,2.516658896,1.429661763,0.609602409,0.893831626,2.589753654,1.104123343,0.805597388,4.066203038,8.672963871,2.072015958,1.704022064,1.80615158,0.111969967,0.275264289,0.222891478
1.853413677,0.324891357,0.326356433,2.787176072,1.485236942,0.70245469,1.931456749,0.273598713,0.272268618,2.254287764,1.146840504,0.573374092,1.040795221,2.292131453,1.30923889,0.498338439,3.766845181,5.401389834,2.049836427,1.700474184,1.795308025,0.112428495,0.27896824,0.218150015
1.544369894,0.494405381,0.488615365,2.01793549,1.087490476,0.602475494,1.768741495,0.260408434,0.260487758,2.367465866,1.288750115,0.609877562,1.511524531,2.21443037,1.217755878,0.457257735,1.586674396,5.439889299,2.028955636,1.801656733,1.921946762,0.114622623,0.272385996,0.204717809
2.206546275,0.660612173,0.655395284,2.904997269,1.376684291,0.692626751,2.494840977,0.237194899,0.237581957,2.641427739,1.151557493,0.597180446,2.040872266,3.340638001,1.571946803,0.486680923,2.155205636,6.057397308,1.974276967,1.663091189,1.752917936,0.109945115,0.298368176,0.237671138
2.341527372,0.359332198,0.358007991,2.725925357,1.309239009,0.605026601,1.962771729,0.24703626,0.243967482,2.579184267,1.375091375,0.613465578,1.174149241,3.146740719,1.999373932,0.703926145,3.234414846,8.446886388,2.058607067,1.719217934,1.823132821,0.112547224,0.273597141,0.214321619
2.216784334,0.330592338,0.328041665,2.716182116,1.261520874,0.656203321,2.301694663,0.227515838,0.22623474,2.698077963,1.222608836,0.641035995,1.258080378,1.807114972,1.228117257,0.229417497,2.944119092,2.867239294,1.994222636,1.731641451,1.857959364,0.109681982,0.270734486,0.220147538
2.279487699,0.412404613,0.407148238,2.634309633,1.213585254,0.623264772,1.983105708,0.240543222,0.242055077,2.597244305,1.349735137,0.629068416,1.305628361,2.060466603,1.075532175,0.470079428,1.948048669,4.444081358,1.94627184,1.652452413,1.759301743,0.106986779,0.278011171,0.217655646
1.529424252,0.634456328,0.63373499,2.142254661,1.202726926,0.61430158,2.00089823,0.229582325,0.231439116,2.67667074,1.312344923,0.681856677,1.469855983,2.258601919,1.46044679,0.56118875,3.779870953,6.09850931,2.011688295,1.693383459,1.822238674,0.107702581,0.275605435,0.22547495
1.990878029,0.390500955,0.387101319,2.866344216,1.47708,0.697814831,1.714817954,0.240204548,0.24199584,2.390310022,1.370619048,0.594635117,1.143848575,1.771585602,1.734269637,0.41165152,3.285671529,6.693202662,2.054810572,1.794738061,1.905681543,0.115159399,0.259865782,0.208516041
3.109956846,0.577005128,0.567367095,3.289155885,1.208566614,0.669009049,2.195008498,0.247548752,0.247815934,2.398505527,1.090266394,0.596006409,0.9743307,2.433837457,2.026578188,0.289515375,4.141936888,6.931719681,2.019814996,1.703769304,1.810521059,0.110485736,0.268665371,0.211176946
1.881982566,0.507945547,0.510119859,2.699216411,1.478147983,0.648820265,1.959761035,0.230431796,0.228938993,2.412296928,1.226283039,0.605182912,1.707612615,1.067534463,1.834047053,0.377013711,1.526806464,7.214951451,1.893877519,1.566251642,1.658743895,0.103536543,0.27470875,0.231209011
1.68828851,0.471718136,0.469825389,2.518471238,1.543058178,0.57775259,1.899268329,0.234976282,0.236640999,2.469743077,1.287095821,0.622685715,0.982691321,1.657224392,1.604866575,0.291549511,4.564265214,4.195963145,2.031249148,1.70542471,1.812812531,0.110895312,0.262506385,0.215705243
2.713352782,0.75290258,0.764417525,3.196588669,1.421315015,0.654273069,1.99044176,0.253744686,0.25350315,2.30425596,1.155275437,0.577249004,2.006540627,3.396349806,1.688425503,0.456970823,3.550316021,3.085819343,1.999602446,1.632697916,1.740642214,0.106859797,0.270324464,0.219081412
2.484283668,0.639732998,0.641849188,2.475044771,1.166408438,0.526766065,1.878457971,0.23160608,0.230343359,2.367242138,1.224320985,0.60843584,0.986360424,2.170307364,1.573490229,0.387083282,3.935060911,3.273857553,1.985348962,1.750867733,1.863414198,0.112242335,0.284288817,0.216824366
2.896514689,0.630803216,0.630351923,2.779937819,1.112234733,0.575761999,2.0114169,0.199085826,0.199112682,2.716102955,1.364506729,0.67196225,1.450410208,2.389023006,1.638561902,0.615914867,2.536739066,14.36562042,1.961859565,1.715783339,1.816404774,0.111580196,0.270145044,0.213507072
1.460387966,0.523806885,0.52041138,2.408338335,1.52357737,0.605839671,1.738247662,0.244967398,0.247385537,2.413043493,1.320298653,0.628647381,0.903042298,2.422533753,1.539743929,0.561685249,2.552016413,6.825412904,2.013962866,1.702366689,1.814371727,0.110203463,0.266773689,0.211195086
1.398243532,0.586718778,0.590904044,2.127827675,1.145207375,0.702753331,2.022220057,0.233552315,0.233719911,2.651348375,1.332176612,0.652338383,2.078281505,2.443216253,1.301240129,0.281447048,2.330939238,4.72653081,1.963481974,1.63532824,1.738462478,0.106835868,0.274445194,0.230975323
2.070703326,0.615383929,0.612932859,3.161653288,1.574849235,0.766311636,1.758080485,0.229657547,0.23010513,2.594315435,1.481031636,0.633238244,1.542665218,2.679256921,1.371854816,0.540536451,2.568899456,9.417469197,2.106935814,1.866973531,1.979458572,0.12015429,0.286856271,0.219583811
2.591833217,0.596504679,0.594632725,2.691271071,1.147964336,0.595449864,2.054620626,0.262282246,0.263648777,2.391686736,1.178258933,0.590584845,0.924193142,2.607525747,0.632264432,0.598258274,2.977281821,8.149095707,2.142100709,1.858562898,1.980306297,0.118939914,0.270281648,0.213980183
1.820181922,0.485227018,0.486187791,2.816149264,1.460775258,0.744636561,2.161236111,0.234280181,0.233321606,2.650584659,1.290756294,0.6291901,1.15792585,1.850792422,0.960606957,0.36080017,3.306712257,7.846485654,1.998529541,1.763980716,1.873342193,0.113544059,0.276969203,0.218220998
