Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.h01.PMMR,SE.h00.PMMR,SE.h2.PMMR,SE.q0.PMMR,SE.q11.PMMR,SE.h11.True,SE.h01.True,SE.h00.True,SE.h2.True,SE.q0.True,SE.q11.True
2.329940695,0.414932034,0.407942539,2.605710812,1.218559327,0.595359138,2.027982973,0.177262712,0.176774831,2.334502267,1.173206354,0.572635929,1.388909002,2.135431714,0.854902089,0.548930495,4.491324835,7.823173743,1.984228876,1.793093021,1.91433869,0.113489502,0.271415918,0.209006046
2.181406304,0.392184401,0.392404414,2.892367254,1.435374953,0.667914225,2.226529935,0.171207183,0.171740836,2.566254539,1.206942576,0.610506934,0.767717133,2.20167716,1.358369962,0.388658725,3.009940259,10.43649199,2.020642807,1.713763441,1.825303223,0.110946983,0.273259955,0.205519057
2.084515209,0.282269233,0.280388175,2.396813281,1.173421189,0.586895258,2.199557206,0.174247301,0.17402766,2.536791568,1.218821251,0.599198017,1.14755053,2.123377133,1.238670191,0.500436085,2.865621463,4.355063908,1.996801452,1.736014652,1.846706572,0.111633479,0.284584117,0.22630995
1.741367514,0.35082608,0.349106124,2.289373392,1.241067481,0.602001532,1.989659128,0.165518554,0.164980536,2.454874513,1.272331018,0.594344769,1.04232423,2.15584673,1.695152818,0.469590347,2.229116382,7.260624842,2.018511056,1.723221087,1.826084605,0.112324526,0.273694889,0.223288222
2.372107251,0.29494193,0.29304315,2.902652533,1.436658342,0.618013452,1.901753283,0.156355308,0.158422894,2.460772691,1.33974745,0.589469333,0.772471594,1.386243919,1.270655096,0.380184177,3.191801787,6.853559522,1.930695082,1.648843395,1.747210675,0.107620005,0.266127358,0.212495751
1.379509467,0.561963952,0.551482755,1.872568045,1.094929796,0.563706352,1.955542302,0.171324439,0.169378559,2.338613757,1.200152037,0.58217187,1.096441277,3.164075598,2.172314644,0.756284594,3.591720428,12.65920368,2.037927086,1.746624253,1.85428035,0.113450487,0.269497332,0.225144637
2.013639741,0.392427165,0.398307296,2.676200368,1.400300291,0.633628772,1.988752419,0.173140939,0.17452194,2.540542129,1.301803854,0.622872039,1.024412874,2.138489407,1.772907971,0.439493209,4.037083941,6.311339744,1.988823032,1.701447606,1.812128928,0.11004449,0.276489475,0.233185913
2.84587738,0.629741228,0.624550771,3.162438839,1.293832493,0.656601145,2.218887165,0.165835854,0.165189792,2.562293566,1.21698289,0.606299724,1.558538187,3.106938837,1.42530392,0.539591152,2.22059033,14.17638259,1.9978933,1.732846432,1.842424052,0.111898624,0.262504539,0.214821685
2.25044988,0.21308952,0.213936874,2.449950302,1.144509691,0.580079842,2.091357056,0.179581438,0.178391855,2.420413466,1.203226754,0.582008084,0.860500537,2.104448997,1.425258208,0.262840609,1.117636266,5.058094956,1.996523566,1.664023053,1.777764609,0.107669451,0.273263288,0.220590495
1.880882425,0.405568224,0.403977429,2.377876348,1.218980881,0.616144556,1.750101942,0.168647497,0.167942407,2.427083405,1.375036934,0.601134395,1.511762906,2.387260542,1.728356318,0.605965035,2.925532329,5.238261592,2.006164003,1.71919285,1.832868889,0.110633278,0.278640089,0.222061962
1.686312537,0.450093527,0.452855615,2.171474745,1.164830295,0.596950108,2.002005174,0.166737986,0.165770279,2.33648424,1.157203388,0.589049852,1.162215284,2.260864562,0.866078255,0.499691178,4.113915464,11.62623583,1.989128965,1.666889132,1.771689032,0.108805795,0.281431513,0.218999352
2.702134634,0.441494002,0.435762862,3.133446794,1.401665581,0.640893756,2.139245378,0.166658902,0.167709646,2.73881691,1.339412597,0.654157923,1.338627128,1.301447146,1.290437032,0.440777393,2.873550144,9.789331572,2.043941703,1.717572553,1.83561619,0.11071245,0.268481911,0.213265359
2.117423042,0.338171093,0.335312723,2.524537757,1.161328611,0.643805758,2.039922668,0.165318136,0.167220802,2.516760942,1.235502062,0.628091888,1.378255554,1.716015245,1.251239638,0.38853829,2.150343396,5.275470023,2.046272902,1.736090671,1.848273468,0.112372291,0.275370971,0.221698417
2.028503968,0.225281308,0.222422593,2.46620295,1.226909571,0.610939589,1.991025206,0.169658768,0.171036393,2.576163674,1.297717147,0.642104642,1.17814181,2.1684183,1.081766241,0.481779508,1.790822687,5.322798268,2.06255633,1.746587309,1.863546166,0.112571364,0.285479325,0.228336908
1.305070651,0.481449226,0.486203286,2.35063829,1.459012216,0.683201384,2.113167676,0.165899092,0.167487095,2.715756633,1.34348305,0.649391716,1.580424459,1.924396034,1.772305234,0.409017024,2.304124899,7.486908789,2.017039086,1.707603624,1.827453043,0.109221471,0.260232653,0.207417546
2.876992186,0.542803313,0.544757614,3.124942617,1.236344109,0.656448953,1.941798907,0.167581948,0.166220133,2.415665078,1.259749672,0.595280696,1.591481963,2.643993831,1.572545452,0.451628107,3.990396386,7.440607464,2.083223364,1.749339192,1.855138869,0.114281166,0.274278978,0.218346164
1.947769983,0.428541549,0.434076316,2.025008721,1.021787303,0.515061545,2.228185454,0.173189604,0.173213719,2.422054268,1.119639094,0.5845183,1.000752189,2.394642052,1.660607367,0.410096633,3.557114322,8.303017336,2.032238336,1.743629186,1.862407333,0.111870572,0.263455074,0.220620282
2.298303714,0.368563614,0.364838259,2.099312414,0.920709566,0.512814229,2.138235327,0.168434687,0.168305247,2.441510121,1.17459486,0.592505065,1.024878735,1.607109258,1.600782833,0.357226794,3.940845495,6.529856063,2.010224497,1.712280905,1.816617949,0.111248976,0.271949397,0.21463777
2.142890335,0.575075902,0.566271947,2.721752232,1.332025974,0.648528875,2.220529757,0.169405715,0.170579142,2.507573476,1.144621469,0.613795876,1.423594097,2.336901041,1.229303852,0.585976242,4.715709123,6.717674679,2.03718268,1.717833897,1.818301736,0.112361662,0.268061353,0.216342397
1.751478229,0.386039558,0.388890911,2.6169593,1.47553435,0.651692343,1.934780327,0.172472997,0.172791248,2.511022362,1.303271367,0.624231587,1.349773169,1.659139313,1.574922419,0.35876669,3.531266632,6.112214837,2.120480214,1.824699517,1.928315736,0.11872962,0.281191407,0.223156317
2.301798907,0.307383842,0.306091026,2.669520313,1.243625611,0.61946971,2.011012633,0.180526869,0.181225285,2.467572425,1.270991097,0.595014327,1.20965179,2.135556256,1.828607096,0.504851345,1.754021267,5.305291806,1.998539719,1.724477365,1.852455932,0.109499906,0.268106056,0.213271083
2.285198254,0.194615917,0.19597121,2.784476077,1.279680495,0.658496732,1.883341178,0.17287555,0.17319934,2.380487765,1.236853108,0.607237111,0.816086423,2.586716768,1.7939599,0.602435352,2.593004862,2.512281058,2.028108091,1.718228791,1.821114916,0.111861833,0.272037762,0.222762524
1.933514509,0.26219014,0.261826633,2.289486406,1.032903011,0.649896026,1.84962819,0.164720713,0.16417302,2.531254619,1.354871371,0.636010661,1.269004914,1.955146514,1.456196775,0.589987337,3.749591315,4.062535322,1.967842507,1.687829673,1.802213993,0.108428553,0.276247162,0.221362267
1.894758904,0.235336981,0.231854666,2.730978831,1.479028621,0.660743806,2.02329511,0.175618089,0.174309512,2.281041625,1.114212924,0.576697238,1.19931362,2.667436376,1.78553451,0.62053953,2.468702011,3.766668795,2.035104414,1.74512655,1.856232797,0.112952268,0.274287522,0.220981729
1.951660722,0.307403512,0.306292561,2.443198487,1.206234041,0.633800963,2.006786276,0.165071349,0.165346955,2.611652029,1.347887163,0.629745619,1.392269369,1.87312509,1.538268718,0.51213025,1.833095077,5.197631253,1.979779639,1.679151793,1.781433092,0.10946968,0.267152391,0.216065324
1.844761951,0.406013733,0.406725829,2.264521956,1.281026991,0.533128388,1.974532043,0.16903437,0.167886983,2.58007358,1.35313036,0.621384304,0.881898888,2.453935886,1.404713747,0.583444804,4.748301631,5.604973961,2.076123852,1.739004456,1.843155442,0.113425336,0.266783144,0.213207759
2.474756303,0.427399332,0.429229646,3.044622395,1.449602535,0.64451593,1.676748133,0.172861313,0.170751149,2.511640858,1.461039009,0.626571056,1.135060088,2.507148717,1.783580133,0.51112293,2.406937016,7.326697741,2.057205041,1.758913526,1.863890943,0.114430463,0.280053251,0.22826652
1.460543381,0.270702875,0.269801584,2.027476708,1.164642514,0.590762455,2.172734861,0.17346182,0.173058543,2.296593529,1.069547376,0.564747303,1.046823965,2.345639458,1.5274492,0.548779414,1.438479916,7.735332974,1.978543499,1.66849704,1.771819749,0.108847482,0.279671824,0.223976407
2.002249011,0.280256353,0.282460964,2.921939587,1.551362066,0.684519015,1.810839721,0.154487846,0.155326757,2.536719413,1.3662488,0.646368975,0.787147416,1.498799632,1.641134896,0.395173429,3.015721988,7.714318146,2.034920516,1.715969625,1.826390378,0.11152959,0.277045936,0.218449818
1.823752637,0.322619699,0.321536133,2.585080834,1.44905883,0.622903557,1.890698441,0.1656659,0.165718853,2.508975568,1.342156868,0.617136332,1.364929248,1.662944185,1.048383097,0.346965094,3.148881972,5.496525552,1.949178263,1.614433596,1.711433092,0.106356531,0.273083913,0.220041295
2.900680138,0.459258662,0.451130266,2.576178767,1.008574669,0.540426391,1.844026139,0.177168952,0.176226007,2.344820075,1.281977165,0.576370849,0.862592946,2.116364546,1.666105671,0.490275502,4.421882074,8.893503423,2.026490105,1.763449022,1.874241757,0.113476792,0.271939779,0.218008528
1.504132925,0.490732856,0.489990838,2.153413429,1.275145381,0.583903213,1.815526808,0.163666002,0.164204603,2.501276257,1.363610938,0.626630967,1.534099544,2.252010876,1.550411222,0.43609509,4.040091293,7.789193683,2.000169097,1.75771298,1.866821311,0.113222629,0.295041553,0.238312683
1.444822297,0.406716856,0.407787324,1.880290811,1.117519127,0.527934602,1.992821469,0.159095156,0.158880731,2.435068748,1.232742225,0.603328768,1.393577461,1.835525976,1.158611158,0.392781582,3.288510385,5.247272235,1.879676675,1.573918154,1.671246065,0.103074531,0.279699922,0.219556752
1.682161021,0.522506811,0.519616664,2.32504457,1.332376086,0.59011502,1.818594381,0.172929504,0.172162109,2.364807607,1.274591954,0.599482581,1.63547713,1.431545817,1.40262646,0.579601999,2.717936282,9.696954367,2.103881339,1.763029894,1.868250669,0.115124551,0.2714233,0.221752091
2.017517291,0.410582449,0.405145581,2.356006498,1.206304572,0.569859764,2.010180958,0.17327416,0.170919582,2.366522252,1.15987876,0.600266104,1.448294971,3.070822948,1.314488753,0.688087956,3.249331206,7.318086198,1.98600688,1.695923536,1.800504562,0.109955349,0.267439226,0.216692471
2.659979034,0.4835586,0.491412426,2.865319733,1.18255324,0.632623969,2.35346638,0.169797709,0.170618596,2.511810471,1.114125055,0.59388374,1.578129812,1.799200129,1.597217984,0.520200796,2.981515712,12.89892402,2.064215456,1.792234979,1.914802235,0.114321314,0.26184825,0.217682138
2.413646663,0.324389056,0.322881281,2.955242226,1.233012362,0.713538519,2.244970744,0.164849559,0.164050295,2.736834936,1.266293329,0.655038205,1.364191759,2.222510444,1.167971099,0.435271917,3.793067202,5.947077278,1.970924809,1.650727703,1.762521341,0.1065021,0.260805359,0.207186202
1.998609846,0.288227101,0.28630326,2.550656715,1.238462704,0.65655336,2.292967784,0.173652212,0.173054585,2.565159825,1.184437771,0.602155016,1.320871589,2.973105687,1.55411523,0.744531742,1.430034936,5.989221619,1.953868973,1.626136227,1.723470186,0.106661012,0.290115154,0.216839951
1.975122654,0.370708688,0.36821294,2.580018876,1.341374342,0.627122843,1.959961141,0.174262865,0.175054355,2.515532327,1.285622248,0.627517583,1.535689854,0.929975019,1.490721283,0.171764253,2.315700268,9.878364007,2.052664058,1.738562256,1.845778703,0.112862405,0.284589627,0.22129076
1.914840188,0.27070659,0.272062618,2.63870348,1.314695487,0.691445689,1.962907961,0.168577913,0.168745319,2.519344347,1.296155897,0.623151199,1.332265055,2.283635677,0.742707345,0.520505034,3.964026633,3.918775142,1.984007255,1.683867686,1.795023801,0.108793445,0.261986262,0.210041641
2.870903092,0.437968061,0.438808503,2.748276911,1.060693975,0.587823023,1.743466795,0.168876579,0.167018573,2.490834839,1.383704245,0.635016736,1.624735674,2.048856598,1.785043176,0.405314659,3.257094257,3.759560686,2.045666163,1.745874172,1.85797986,0.112871939,0.277486482,0.216806742
2.346306462,0.42165,0.421620192,2.56498156,1.138317563,0.608046741,2.084404828,0.174397488,0.172909062,2.303887195,1.109199077,0.573155513,1.473138709,1.214553011,1.52770222,0.260942061,2.623249625,6.896279885,2.00915903,1.71961426,1.825789201,0.111759675,0.282825453,0.218872523
2.28457405,0.375684129,0.376391361,2.590874565,1.211112393,0.603947231,2.098859639,0.181994899,0.180917667,2.522913085,1.253086979,0.605007635,1.74382569,3.019830777,1.396550982,0.641813969,2.762972637,5.110924455,2.049131642,1.800748871,1.921782363,0.114537934,0.268590504,0.214221547
2.373579572,0.421716416,0.421769717,2.680836923,1.225539444,0.613123527,2.247378423,0.173662979,0.175441535,2.51341814,1.204942332,0.582223178,0.980504184,1.256298173,1.301753765,0.30367449,3.117113818,8.214522686,2.05212051,1.738095743,1.845064506,0.112845545,0.269236061,0.210536403
2.078275716,0.354682026,0.355226065,2.587900912,1.279992228,0.629323951,1.636450571,0.16387035,0.165350227,2.387912379,1.371307723,0.621225397,0.998509017,2.7291588,0.99655717,0.578581583,3.095894378,10.36500173,2.003321684,1.703588616,1.80296491,0.111597289,0.272069811,0.210245538
1.887855809,0.309752446,0.312191624,2.283632633,1.179432026,0.584896686,1.917723062,0.172533496,0.169509582,2.455251238,1.32469383,0.589531111,1.011334934,2.230995746,1.433714285,0.45466903,2.570705005,6.843470511,2.018909709,1.744320114,1.855897409,0.112296151,0.275285505,0.216074289
2.171509652,0.737373149,0.746773662,2.411550414,1.160807667,0.575978442,2.092689188,0.172228496,0.169915566,2.479227317,1.238561971,0.592856958,1.165803252,2.409097075,1.472470125,0.64131776,4.388467426,7.673046871,1.995107529,1.732355128,1.833793698,0.112392028,0.2728353,0.218490631
2.155058729,0.288351002,0.286732503,2.575501206,1.248684682,0.615675344,1.958088391,0.186569394,0.186807846,2.354144992,1.224429204,0.57694831,0.721360496,2.62416589,1.409954055,0.646868849,2.052498593,7.710975707,2.023964991,1.66904452,1.776648053,0.108904836,0.272239571,0.213657712
2.025437504,0.314538644,0.31659583,2.422748991,1.149947144,0.628408354,2.146468725,0.171520313,0.172059601,2.728721944,1.351374152,0.641680811,1.185137604,2.160236639,1.177845177,0.436274926,4.194814848,4.159521568,2.01131301,1.76177146,1.878095607,0.112617867,0.267797332,0.213704329
2.124536956,0.285264161,0.279947617,2.811915819,1.322081162,0.701251467,2.029706508,0.157004905,0.157837835,2.667485742,1.366979874,0.64073592,1.383818285,2.511156248,1.12977791,0.569798054,3.318375301,5.421144793,2.010984749,1.723453236,1.833002766,0.111479717,0.274098778,0.222995037
1.870070948,0.409713675,0.408462727,2.182525567,1.114308351,0.571217481,1.999973896,0.17519157,0.174402701,2.406935496,1.22094971,0.593000633,0.904003034,1.988002017,1.632052645,0.463023731,3.389701431,8.725613595,2.030236731,1.711571386,1.822078746,0.110653613,0.267891294,0.216131754
1.771953404,0.329044575,0.329782329,2.185524202,1.171992673,0.57198543,2.115676047,0.162597955,0.161060186,2.59881005,1.273299768,0.626518547,1.169180125,2.127167449,1.09713068,0.419384529,2.144471232,4.981696691,1.96616034,1.689319703,1.799139755,0.109000102,0.267795678,0.219251097
2.52939002,0.422478797,0.422872479,2.499539375,1.033004663,0.579797777,1.953615762,0.165710233,0.164210167,2.406470424,1.236417685,0.598916513,1.275402234,2.663189003,1.703008719,0.514022016,1.859489832,7.691679734,1.973987672,1.675488567,1.786757363,0.10829093,0.262005344,0.221755812
2.25454305,0.30502232,0.305653587,2.115203751,0.892289464,0.542422238,2.258900872,0.174068049,0.171085639,2.431643054,1.081130552,0.597862668,1.08181966,1.840409579,1.369230676,0.40999137,3.125359922,5.754116796,2.032859252,1.783869743,1.905366123,0.113363269,0.270645425,0.223836169
1.763349447,0.35803861,0.355051744,2.363483231,1.199058956,0.660347997,1.86904198,0.160724091,0.161706631,2.619721841,1.413441716,0.645400231,1.297665188,2.453822919,1.636453877,0.558159808,3.055502042,7.057260279,1.980924549,1.664038366,1.769461822,0.108165691,0.262404292,0.206483182
1.706546567,0.600053107,0.598567589,2.648106832,1.53188329,0.65408326,2.055357176,0.170769082,0.170961857,2.427826032,1.18398693,0.605169319,1.522928543,2.893441464,1.655866822,0.422186795,4.828338478,6.353204767,1.98294214,1.680159288,1.781777672,0.109550832,0.278093599,0.225130699
2.393786241,0.432680704,0.435232505,2.539556349,1.111761911,0.59645862,1.810553352,0.164777004,0.163577518,2.451481631,1.313602874,0.628470161,1.191495244,3.132913261,1.459553214,0.609074227,3.274870234,5.857707881,2.028434587,1.749516334,1.865895865,0.112367781,0.275703218,0.222607714
2.218990946,0.434797713,0.435047322,2.710331383,1.263537874,0.652005143,1.939437484,0.169385373,0.168746187,2.422567536,1.258460765,0.600229077,1.610278942,2.704707218,1.81085887,0.60336022,2.43205134,6.262208303,2.066471711,1.788856683,1.904460178,0.114835747,0.289438341,0.23231718
2.414576711,0.425645643,0.426702676,2.407547227,1.079131497,0.550165055,2.497662656,0.180542292,0.180125668,2.502821444,1.038520366,0.586268556,1.006948748,1.812821083,1.249188298,0.470195794,2.619436829,8.560887322,2.050789613,1.733057106,1.837997076,0.112971653,0.287992489,0.218431795
2.483692692,0.409327478,0.407308737,2.558790325,1.210910831,0.542691734,2.119834586,0.17567591,0.17586356,2.39543719,1.16071595,0.582461126,1.380624022,1.929599619,1.09526271,0.470738039,2.86888718,7.286279126,1.992600342,1.726760008,1.843643749,0.110603101,0.274893068,0.224253689
1.777755642,0.291950815,0.292997262,2.170023931,1.148485937,0.574622276,2.045693436,0.172785175,0.173345395,2.416320837,1.220501171,0.584554677,0.48285595,2.711951506,2.188146355,0.639389425,1.737596813,6.140296117,1.978551427,1.68672243,1.789191872,0.109944251,0.266339085,0.215342342
