Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.q11.PMMR,SE.h11.True,SE.q11.True
1.870735321,0.331068196,0.330604404,2.421228616,1.261372717,0.62,1.870274711,0.141263287,0.140741071,2.420943038,1.261372717,0.62,1.688018329,8.541456819,2.00476188,0.050195962
2.086264126,0.401726022,0.400474898,2.590006269,1.304346001,0.61625,1.815492854,0.137715724,0.137749601,2.423143473,1.304346001,0.61625,1.465016618,10.37715442,2.025663226,0.04982276
2.168742141,0.29961767,0.298601662,2.397977705,1.172638396,0.565,2.049055444,0.156442247,0.156035001,2.330354722,1.172638396,0.565,1.341331523,7.888235626,2.008131846,0.050616226
1.9315503,0.229743271,0.227768973,2.279448964,1.151906476,0.58375,2.158979406,0.15071756,0.150716666,2.412210705,1.151906476,0.58375,1.464784103,5.768750686,1.946031342,0.049126972
1.816984542,0.170725465,0.17115943,2.333208226,1.199864118,0.62375,2.213703434,0.1435524,0.143064845,2.580661634,1.199864118,0.62375,1.236341299,3.69092578,1.975656478,0.051123315
1.799252593,0.17618707,0.175321641,2.49279875,1.359269617,0.63,1.954892628,0.13793314,0.136775148,2.590851973,1.359269617,0.63,0.879248647,5.414202383,2.02803692,0.050299276
2.104051377,0.277350861,0.277425718,2.448920034,1.199639528,0.59375,2.102134121,0.148005066,0.147189039,2.447781663,1.199639528,0.59375,0.929562908,9.606573077,1.970886892,0.050494165
1.710697052,0.314650595,0.315279618,2.313366888,1.24204286,0.62625,2.189774661,0.14379935,0.143570475,2.613389241,1.24204286,0.62625,0.929552762,9.801874712,2.031525258,0.050654245
1.801161727,0.244583405,0.245619178,2.34228947,1.266095338,0.5975,2.155072105,0.149762601,0.150739028,2.55375092,1.266095338,0.5975,1.424320502,6.126462029,1.986419428,0.050652782
2.096831267,0.149121506,0.149298616,2.654445678,1.33344198,0.63,2.085039452,0.141565644,0.140378784,2.647016835,1.33344198,0.63,0.853555117,3.060002297,2.018534449,0.050259796
1.659049955,0.279492343,0.280257842,2.27724325,1.271444215,0.60625,2.000677085,0.143084932,0.144241983,2.484354697,1.271444215,0.60625,1.31256243,7.826543458,2.052935065,0.05099007
1.833320502,0.209664599,0.209423585,2.517244468,1.332461094,0.64625,1.769180746,0.129269857,0.129207346,2.475794151,1.332461094,0.64625,1.078129055,6.907252257,1.978823798,0.05020131
1.648660974,0.149528741,0.148676911,2.473387743,1.381149848,0.6625,1.691820866,0.131409253,0.130633428,2.501981172,1.381149848,0.6625,1.254047006,3.291399569,2.005781678,0.050359062
2.08597473,0.242552113,0.240072611,2.443355402,1.183948158,0.60375,2.092850614,0.147626153,0.148054231,2.447506716,1.183948158,0.60375,1.675477341,4.755440489,1.980871748,0.050811082
2.609137485,0.355706858,0.351557399,2.71941126,1.176758722,0.59125,2.007014804,0.14577446,0.145639071,2.363406225,1.176758722,0.59125,1.464862106,9.035436844,1.961181128,0.050850197
1.967430246,0.286746878,0.287372516,2.261062651,1.137168123,0.57125,2.025360638,0.15630837,0.15671814,2.294155388,1.137168123,0.57125,1.446335476,6.024516331,1.998760591,0.050268344
2.329308237,0.215780288,0.216726533,2.57813107,1.183457763,0.59875,2.040607462,0.145078331,0.143492065,2.405271481,1.183457763,0.59875,1.032419353,5.856368675,1.991537621,0.050732537
2.245761118,0.239897415,0.239779053,2.483407826,1.18648078,0.5775,1.971103715,0.152172274,0.150911546,2.324793176,1.18648078,0.5775,1.382806673,4.561398015,1.980461868,0.05123099
1.806005297,0.385604727,0.380163584,2.453734797,1.318208966,0.62875,2.025926162,0.142596195,0.141719516,2.592010041,1.318208966,0.62875,1.544956472,11.86843541,2.012466531,0.050779005
1.796729324,0.204257965,0.201032981,2.327139003,1.242363674,0.60375,1.91744914,0.143606492,0.142859766,2.400023592,1.242363674,0.60375,1.222255944,5.248519839,1.964031475,0.052196182
1.841367056,0.174530445,0.174271485,2.351126604,1.230194409,0.60875,1.832138667,0.137819264,0.138899245,2.345508823,1.230194409,0.60875,1.05478722,4.593410854,2.023441138,0.051423754
2.006668641,0.312250123,0.314639464,2.540379719,1.293736826,0.62125,1.982205319,0.142436424,0.143811088,2.52518188,1.293736826,0.62125,1.594026554,7.308902207,1.991533967,0.051160267
1.941940041,0.25079326,0.253256478,2.304204274,1.190016176,0.57375,2.002909796,0.150831103,0.152274877,2.339185672,1.190016176,0.57375,1.068492026,7.546751819,2.012819083,0.050490024
2.676087444,0.321965787,0.32295003,2.950441238,1.271196366,0.6275,1.933080245,0.140499358,0.140420846,2.48420422,1.271196366,0.6275,1.424127738,9.06597147,2.043573516,0.0493517
1.768782427,0.231190491,0.231006421,2.302218835,1.276325027,0.58,1.770378302,0.149057741,0.148654893,2.303144442,1.276325027,0.58,1.568071002,5.446109871,2.043890374,0.050279151
2.454600388,0.385402592,0.382831614,2.53012792,1.137142199,0.5675,2.076197121,0.157425279,0.157258707,2.315384066,1.137142199,0.5675,1.424721952,8.840954373,2.040844263,0.051227774
2.025334215,0.16736395,0.166042399,2.506547358,1.253371813,0.61875,2.094493826,0.142810917,0.142219178,2.549339868,1.253371813,0.61875,0.775691971,3.753826744,2.032815808,0.051299956
2.009557577,0.207813366,0.207776275,2.34675276,1.178697419,0.58125,2.067017483,0.149323348,0.149264394,2.380151331,1.178697419,0.58125,1.234966081,6.977667171,1.984383504,0.051323805
2.149807758,0.241182448,0.241781519,2.671167038,1.311413631,0.6325,1.919989346,0.137553851,0.138183358,2.525806893,1.311413631,0.6325,0.814274786,7.360754295,2.036665007,0.051452634
1.715156281,0.246923684,0.244785061,2.379347376,1.277359466,0.6425,1.935416292,0.136000412,0.136037725,2.520864433,1.277359466,0.6425,1.076518861,8.014107891,1.960405446,0.050770267
2.2896579,0.210096621,0.209422086,2.652446626,1.255755307,0.61,2.057288873,0.148234449,0.148636112,2.51070152,1.255755307,0.61,1.171683146,5.466527212,2.021225255,0.051283481
2.323775799,0.337248574,0.335165269,2.606026639,1.182713962,0.6125,2.135031946,0.146374895,0.146576161,2.490421029,1.182713962,0.6125,1.421401693,9.150995842,2.011078221,0.049951785
1.975159328,0.26240844,0.262423941,2.456800774,1.232201991,0.62,1.989652417,0.145240094,0.144527558,2.465786489,1.232201991,0.62,1.39763368,6.304212041,2.038608954,0.051327907
2.819934526,0.436542003,0.441810176,2.931859777,1.264573489,0.59125,2.089237366,0.149104403,0.149286599,2.499835082,1.264573489,0.59125,1.574254978,9.743573849,1.988169879,0.051133379
2.214577856,0.233431813,0.233960247,2.554785273,1.237111449,0.595,2.108101062,0.151641883,0.153020644,2.491431581,1.237111449,0.595,1.121705067,7.790694682,1.980494324,0.049850941
1.606308927,0.260214376,0.258289472,2.083497426,1.159869793,0.575,2.204169603,0.155477336,0.15425288,2.427267315,1.159869793,0.575,1.068523151,7.65710167,1.952436405,0.051875479
2.099983943,0.253139112,0.255340654,2.637076574,1.287836891,0.6425,1.837711237,0.133099954,0.133802849,2.468566361,1.287836891,0.6425,1.409235378,7.678064242,1.994461255,0.050949937
2.674723493,0.404920422,0.406377805,2.995818088,1.29736867,0.635,1.963717284,0.139424925,0.140205191,2.544329145,1.29736867,0.635,1.824007326,10.28745208,2.001745987,0.05209303
2.13371837,0.25829806,0.257496524,2.500357295,1.214791977,0.6025,2.071781344,0.144191832,0.143082059,2.463040236,1.214791977,0.6025,1.466847046,6.87921229,2.018356129,0.051699112
2.119832776,0.268707797,0.271893787,2.592904931,1.265359655,0.62625,1.840106857,0.139564524,0.139442547,2.417726574,1.265359655,0.62625,1.728990993,7.135075636,2.051881311,0.050664428
1.807910176,0.353589456,0.34777848,2.340770426,1.249244658,0.60375,2.099945145,0.14988935,0.150249921,2.517086539,1.249244658,0.60375,1.487717406,8.987850269,2.004470618,0.050982294
1.901718481,0.183031301,0.184546185,2.308149093,1.202775226,0.58125,2.040671989,0.152852831,0.154352043,2.388915819,1.202775226,0.58125,0.829406883,5.947221171,2.008038216,0.05028889
2.059268722,0.248846845,0.249951439,2.352110527,1.157734668,0.58,2.082377441,0.150129764,0.148995265,2.365513584,1.157734668,0.58,1.208754599,6.732877171,1.996940401,0.049844761
1.672463524,0.27417269,0.271479506,2.303678706,1.258389004,0.625,1.917908017,0.143445119,0.143431237,2.457081514,1.258389004,0.625,1.325484514,7.708185053,2.035165063,0.05154117
1.855568642,0.317149045,0.317673561,2.23387183,1.153003096,0.5825,1.97795513,0.150074007,0.152636475,2.305161959,1.153003096,0.5825,1.249873128,9.544511745,2.013682831,0.051258042
2.021557115,0.185719902,0.185513415,2.383102581,1.180276098,0.595,1.976811343,0.143880759,0.143256728,2.356478847,1.180276098,0.595,1.3561127,3.334307703,2.00457025,0.051559243
1.951711151,0.32139944,0.325706281,2.473317669,1.265696395,0.61875,1.917056167,0.140441901,0.140914895,2.451874898,1.265696395,0.61875,1.358050253,9.858950337,2.001307652,0.052295007
1.794876733,0.175355939,0.174435368,2.507486944,1.340817067,0.65,1.751922664,0.131751324,0.133845264,2.479566799,1.340817067,0.65,1.164261038,3.883645798,2.03796208,0.050678455
1.903754169,0.23848313,0.239512053,2.448558863,1.251573429,0.62875,2.057560852,0.143694011,0.144642226,2.545264815,1.251573429,0.62875,1.463460465,8.406179235,1.991493332,0.050359012
1.802896651,0.257691283,0.257867619,2.454567722,1.320996453,0.62875,1.939435793,0.138522738,0.137954644,2.540416708,1.320996453,0.62875,1.097799751,9.237807842,2.045518747,0.051349676
2.261808458,0.257217579,0.254334846,2.484488642,1.175466997,0.57875,2.111489916,0.154857828,0.155266192,2.397491785,1.175466997,0.57875,1.081178603,6.324205343,2.021216186,0.051633602
1.927722449,0.189801373,0.190369438,2.504422575,1.28031882,0.635,1.911146406,0.135062008,0.135096286,2.493896788,1.28031882,0.635,1.149581788,6.307386357,1.998093353,0.051226597
1.793195391,0.219598179,0.223503539,2.379483919,1.260978294,0.62375,1.90838807,0.142685403,0.140962099,2.451335353,1.260978294,0.62375,1.062402671,7.313747094,2.014751925,0.050468892
2.601210632,0.36634296,0.365048998,2.801787837,1.247564484,0.5975,2.055277456,0.149780635,0.15067636,2.475592764,1.247564484,0.5975,1.329952331,9.023851281,1.993824148,0.05089762
1.891008296,0.355806082,0.355980473,2.511000652,1.291300301,0.645,2.106678824,0.140251931,0.14098524,2.650108143,1.291300301,0.645,0.901102187,10.24538061,2.008485152,0.049657428
2.320134166,0.223526924,0.220299207,2.645415785,1.212732938,0.6175,2.146103746,0.145296472,0.144662873,2.537952001,1.212732938,0.6175,1.24260496,5.976213538,2.003377473,0.051498548
1.870852278,0.228549503,0.22800389,2.491767084,1.345870064,0.6125,1.817357523,0.139658191,0.140632941,2.459001547,1.345870064,0.6125,1.470225061,4.863378716,1.96496285,0.050510907
2.097292611,0.250657045,0.251590645,2.476896246,1.226385527,0.59625,2.132000392,0.146412652,0.145400236,2.497590761,1.226385527,0.59625,1.349867414,6.564288416,2.058513951,0.051097612
1.978193784,0.285114927,0.284960348,2.414728584,1.240176025,0.59375,2.096653526,0.150454557,0.150369638,2.485064056,1.240176025,0.59375,1.473770903,7.377581882,2.053041015,0.051585697
2.210716936,0.275181524,0.278503115,2.703217321,1.29664867,0.63625,1.96801665,0.137897751,0.137247681,2.548799264,1.29664867,0.63625,1.064751982,7.944275333,2.073693866,0.051260372
1.663360268,0.180916351,0.179832456,2.149286648,1.197012894,0.5725,2.023862545,0.151730298,0.152341981,2.355674201,1.197012894,0.5725,1.469735735,3.509886332,1.976080066,0.051721266
2.196869338,0.239251073,0.239709147,2.520913516,1.230252779,0.5875,2.196230517,0.15582835,0.155769334,2.520538208,1.230252779,0.5875,1.532276882,4.854794997,1.976380453,0.050667077
1.836477006,0.35647516,0.35789854,2.273614924,1.208458261,0.58,1.999083752,0.149657218,0.148954014,2.367926837,1.208458261,0.58,1.129847846,9.931402972,1.977382232,0.050688175
1.989770911,0.224187404,0.22559913,2.427350154,1.243436462,0.595,1.962756371,0.144910178,0.145471142,2.411276503,1.243436462,0.595,1.276507166,5.300367353,1.958222938,0.0502883
1.443305395,0.30173217,0.297550517,2.054251875,1.21172235,0.58375,2.164709655,0.154553828,0.155410531,2.475371612,1.21172235,0.58375,1.106916925,9.08037797,1.958795898,0.050592344
1.81816228,0.18172277,0.180597813,2.340702778,1.261168924,0.59375,1.852612741,0.14656142,0.147500923,2.361157738,1.261168924,0.59375,0.932887362,4.660390807,2.049057217,0.050761651
2.351813466,0.234535994,0.234171465,2.708363835,1.282576921,0.60625,2.148015491,0.15131623,0.150992517,2.584811313,1.282576921,0.60625,1.368053497,5.674216187,2.069882565,0.05054005
1.84802947,0.291951201,0.290083837,2.412336902,1.26655863,0.62,1.99963771,0.140523104,0.140884901,2.506334011,1.26655863,0.62,1.340240051,10.56119745,2.011748163,0.051459561
1.873382976,0.180813695,0.182184512,2.300440402,1.192802717,0.59125,2.047319245,0.149381775,0.148221421,2.40328022,1.192802717,0.59125,1.052123884,5.847496068,2.014537784,0.04976479
1.549605495,0.31815508,0.315233478,2.060656951,1.179318825,0.56875,2.1474451,0.158278035,0.157230403,2.400678226,1.179318825,0.56875,1.278111133,8.954643245,2.008279559,0.050794138
2.243833752,0.207502066,0.206763902,2.648864065,1.277320684,0.61125,1.916808664,0.141688763,0.140330764,2.44896998,1.277320684,0.61125,0.679648902,8.984029604,2.002291156,0.050682213
2.068194352,0.204619599,0.205674932,2.563140988,1.275690004,0.6225,1.824798768,0.140664913,0.141575808,2.411627237,1.275690004,0.6225,1.459426536,4.568628611,2.046727316,0.050580837
1.930780882,0.220503686,0.216073016,2.46198255,1.269725355,0.6175,2.131708778,0.145241689,0.146748157,2.586055526,1.269725355,0.6175,1.138636293,5.162936978,2.03930602,0.052649926
2.161719233,0.278206051,0.277655368,2.525189921,1.233562679,0.5975,2.138207727,0.155000873,0.156003396,2.511141796,1.233562679,0.5975,1.299908525,7.583059131,2.040813919,0.050889329
2.348314648,0.410305854,0.412627575,2.731997972,1.264301317,0.625,1.961192708,0.138206977,0.138713717,2.49004676,1.264301317,0.625,1.233405299,10.90752502,2.022059791,0.050923874
2.138588503,0.217533315,0.219065618,2.660480838,1.278418018,0.64625,1.886038861,0.134513123,0.132294289,2.497270632,1.278418018,0.64625,1.635793279,4.746133068,2.024889561,0.0500807
1.792640468,0.163018144,0.163424945,2.428222799,1.296618504,0.63125,1.895381747,0.13845809,0.137376205,2.493078232,1.296618504,0.63125,1.018367745,4.466424215,2.007990236,0.049893358
2.077391624,0.23628452,0.238369295,2.464294719,1.215263005,0.60125,2.025192252,0.151263916,0.151601694,2.432909846,1.215263005,0.60125,0.948090353,7.697824084,2.045351577,0.051134299
1.686414612,0.222026911,0.224548295,2.439011114,1.357597744,0.64125,2.042304103,0.138380549,0.137455708,2.66722525,1.357597744,0.64125,1.26454984,7.235136984,2.072208487,0.050730718
2.382175096,0.478078838,0.477077032,2.729439137,1.30013408,0.6,1.968503106,0.147391241,0.146200979,2.481235944,1.30013408,0.6,1.665715808,9.780833904,1.96838546,0.052114072
1.54649471,0.260190021,0.263130294,2.187492351,1.24219746,0.61125,1.905727731,0.141311984,0.139852986,2.407073536,1.24219746,0.61125,1.254092252,6.702126235,2.028247272,0.051256475
1.550694424,0.189111062,0.186320366,2.227139192,1.267647017,0.61875,1.760449305,0.136952626,0.136465745,2.356925025,1.267647017,0.61875,1.192556468,6.543103465,1.990164246,0.050319877
2.111614716,0.284658058,0.285372019,2.46303826,1.222464614,0.5875,1.994440461,0.152168542,0.152117873,2.394198385,1.222464614,0.5875,1.437336103,6.815549558,2.057575845,0.049169019
2.471116923,0.361443703,0.362711412,2.742231865,1.247206126,0.605,2.029790555,0.14236223,0.139644465,2.475229412,1.247206126,0.605,1.421946716,8.522642752,1.991773283,0.05131159
1.527332651,0.268730725,0.268473894,2.28201657,1.333161161,0.62125,1.792505736,0.140962118,0.140376066,2.446755349,1.333161161,0.62125,1.282504242,7.359141515,2.010778945,0.051283139
1.921637725,0.231346888,0.23101124,2.515800203,1.288354106,0.63875,2.043556995,0.138609159,0.140648706,2.593676137,1.288354106,0.63875,1.257557377,8.293130575,2.029651158,0.049440246
2.402430788,0.225714377,0.224153367,2.517858066,1.163487709,0.56375,2.169231026,0.158553974,0.158652423,2.3863917,1.163487709,0.56375,0.995292821,6.557924494,2.007811285,0.052247198
2.363973294,0.239324161,0.241567718,2.418810048,1.11566977,0.55125,2.240506235,0.161550839,0.162177168,2.350748832,1.11566977,0.55125,1.404786364,4.56761776,2.01501301,0.050251972
2.039547445,0.190696477,0.191695852,2.499275423,1.227107704,0.62375,2.154220418,0.141341159,0.13937725,2.57080269,1.227107704,0.62375,1.26197251,5.410414511,1.998206288,0.051615112
1.704890416,0.276229928,0.272224316,2.513955084,1.38233407,0.66375,1.639581997,0.127538419,0.128463042,2.47060662,1.38233407,0.66375,1.136666469,9.198004726,2.019174132,0.051044214
1.960368897,0.201619843,0.200702045,2.419537121,1.23841486,0.6025,1.926447787,0.146506587,0.147776791,2.399099652,1.23841486,0.6025,1.350246955,3.808584232,2.026249204,0.050075894
1.802893151,0.198152457,0.198204552,2.206608773,1.149662663,0.58625,1.84575582,0.146652424,0.146402165,2.231737013,1.149662663,0.58625,1.328817024,4.715365125,2.09350443,0.052256309
2.359369432,0.246903523,0.243730513,2.499066268,1.124733574,0.5825,2.135862065,0.15268875,0.153103595,2.368873226,1.124733574,0.5825,1.583369616,5.375540956,1.990158391,0.051322545
1.877270061,0.258260386,0.256878728,2.378501233,1.226326733,0.61375,2.167539693,0.144253582,0.144598779,2.55665422,1.226326733,0.61375,1.383712871,6.793139827,2.073486806,0.051583812
2.086672798,0.255294607,0.256460112,2.372121619,1.169676419,0.57625,2.434237785,0.160503968,0.161476494,2.572405943,1.169676419,0.57625,1.128611214,8.486613568,1.995496491,0.05108173
1.843158953,0.219803692,0.217753003,2.491917869,1.323815882,0.63375,1.887418131,0.136994351,0.135207247,2.519967123,1.323815882,0.63375,1.233077313,7.083440615,1.993061291,0.051032009
2.328941929,0.232196609,0.23124983,2.704424912,1.251747384,0.62375,1.917333117,0.141904219,0.14256344,2.447683915,1.251747384,0.62375,1.086673348,7.148481092,2.018629336,0.050710552
2.209048261,0.210349946,0.211588165,2.412236131,1.175169105,0.56,2.288923898,0.163426077,0.163488175,2.456966488,1.175169105,0.56,1.175756126,5.889467136,2.047109927,0.051265827
2.100941876,0.291695265,0.290014791,2.525377535,1.285821829,0.59,1.879996573,0.146595083,0.146663489,2.395019807,1.285821829,0.59,1.23883156,8.616661836,2.030601029,0.051065439
2.150082372,0.159101217,0.160078662,2.492930681,1.227069684,0.58875,2.317345562,0.157325813,0.158801311,2.591406884,1.227069684,0.58875,0.647277088,3.23885449,2.016609272,0.051225961
2.130384592,0.295066399,0.298413972,2.561162685,1.256302123,0.6125,2.147147538,0.143510565,0.142049834,2.57142999,1.256302123,0.6125,1.252756026,9.112961111,1.994753258,0.051238919
1.935016291,0.207787221,0.206129985,2.421413356,1.267659893,0.59625,2.129523341,0.154224899,0.15350987,2.537388185,1.267659893,0.59625,1.337905031,4.157905483,1.990272292,0.051408941
2.300069004,0.320856104,0.320012565,2.68731469,1.287147684,0.60875,2.205977184,0.14969525,0.150301207,2.630036294,1.287147684,0.60875,1.554715828,7.537797426,2.031956306,0.05176246
2.186997231,0.159180339,0.157707559,2.503405859,1.224012478,0.585,2.12554473,0.153288947,0.153607653,2.467456146,1.224012478,0.585,1.395810523,1.586377014,2.005296834,0.050469836
2.272503687,0.169621937,0.169679082,2.561545918,1.212246854,0.59375,2.413995067,0.15380125,0.154155892,2.645556425,1.212246854,0.59375,1.185292986,3.511773386,2.028473497,0.050844332
2.058538823,0.219951486,0.221459842,2.33909506,1.139996196,0.5825,2.188280565,0.150160837,0.151651464,2.414669625,1.139996196,0.5825,0.97197527,4.047299882,2.024375999,0.052635593
1.862761847,0.291125958,0.291365126,2.447197639,1.282971484,0.625,2.128327017,0.142728129,0.141628689,2.61317587,1.282971484,0.625,1.341320055,8.096983412,1.996476137,0.05051842
1.830124943,0.316802461,0.318730796,2.223657374,1.164472563,0.57875,2.228909597,0.157155883,0.156599395,2.454453992,1.164472563,0.57875,1.776370307,7.529086481,2.015745038,0.050202763
1.892403603,0.191929928,0.192270553,2.623555919,1.381666055,0.65625,1.953578482,0.133986906,0.133677739,2.663701934,1.381666055,0.65625,1.20011608,5.975218676,2.027081808,0.051791346
1.902764934,0.221261913,0.220132803,2.38356615,1.237150277,0.6025,2.131556346,0.147923734,0.147184478,2.521412976,1.237150277,0.6025,1.356726077,6.781011977,2.052970947,0.051925575
1.885059592,0.350549375,0.351402579,2.580737803,1.327173174,0.665,1.802181931,0.132751818,0.133927627,2.525624159,1.327173174,0.665,1.301678232,11.71344736,2.005586883,0.051432932
1.944159278,0.272320525,0.272046632,2.313488788,1.178585809,0.58375,2.202690203,0.153004991,0.153983273,2.464406215,1.178585809,0.58375,1.162422721,7.531265804,2.036786612,0.051059248
2.343624737,0.249914994,0.2483635,2.635153489,1.223119584,0.6025,1.988690957,0.145926427,0.146513924,2.421305886,1.223119584,0.6025,1.208325649,6.765711196,2.014496078,0.051229176
2.089223545,0.189596491,0.192351293,2.444827732,1.21218584,0.59,1.807654442,0.144669926,0.143829722,2.278701961,1.21218584,0.59,1.081186724,5.164260887,2.025459526,0.05035291
2.539073683,0.345029254,0.340835125,2.732616515,1.218693832,0.59625,2.066665332,0.147107213,0.14801874,2.450943036,1.218693832,0.59625,1.363188413,9.635040773,1.97465464,0.051639565
2.512903644,0.254833939,0.256020417,2.634815407,1.161625646,0.58625,2.053118511,0.147979648,0.147955461,2.365266373,1.161625646,0.58625,1.195556895,6.015210867,2.024324562,0.048840021
2.085913377,0.229020541,0.22794739,2.516310074,1.241295522,0.61125,1.953562894,0.138972679,0.139737095,2.435410841,1.241295522,0.61125,1.214921352,7.363466811,1.927012921,0.051379299
1.932608455,0.304483739,0.304078104,2.354103608,1.201785817,0.59625,1.678497092,0.14001248,0.140667292,2.202589708,1.201785817,0.59625,1.00608604,10.48514806,2.060101893,0.050814399
1.992008564,0.194642611,0.194959026,2.626719122,1.354323652,0.63875,1.841630017,0.133883886,0.135089385,2.530664825,1.354323652,0.63875,0.726070973,7.492520171,1.962696472,0.051231998
1.755370194,0.196785816,0.194716495,2.413613181,1.285787831,0.6425,1.900426376,0.135387409,0.134314235,2.506811777,1.285787831,0.6425,1.532233716,4.741860481,2.031774711,0.050433024
1.667525791,0.255034619,0.255917687,2.399350725,1.317543368,0.64875,2.042338145,0.134234033,0.13404039,2.64251024,1.317543368,0.64875,1.180972372,8.358520449,1.94223851,0.05008687
2.028416299,0.255734746,0.255886744,2.511730934,1.264254911,0.615,1.808178067,0.139877542,0.141404659,2.376284422,1.264254911,0.615,1.038199116,8.084152973,1.997349462,0.049999213
2.264913274,0.223403324,0.225708705,2.726742974,1.277198479,0.64,2.000985076,0.139038662,0.139587364,2.557828928,1.277198479,0.64,1.315994156,6.192519581,2.007498093,0.051096629
2.089984173,0.19969997,0.196459744,2.428206037,1.184665454,0.595,2.201761315,0.150677747,0.148938091,2.494713437,1.184665454,0.595,1.331764236,4.50976105,1.992740971,0.051165887
2.253870004,0.184445746,0.1836261,2.537123008,1.198887694,0.59375,2.188209942,0.154232057,0.153470564,2.498137347,1.198887694,0.59375,1.119929728,3.886273868,1.966661263,0.0502812
2.368171972,0.326177531,0.328707154,2.490824786,1.111364613,0.5825,2.14509721,0.154598018,0.155167048,2.360883737,1.111364613,0.5825,1.508885107,8.953040582,2.043428493,0.050073538
1.812156231,0.181137078,0.181504543,2.304728693,1.221965345,0.5975,1.985907097,0.148536317,0.150032118,2.408544835,1.221965345,0.5975,1.129581553,4.38753902,2.003374325,0.052138251
1.431120849,0.267385527,0.268612004,2.158746049,1.278606726,0.615,1.985865526,0.145167943,0.144551194,2.499914025,1.278606726,0.615,1.233619253,9.054383555,2.047158058,0.050205173
1.781708614,0.195930444,0.194303373,2.646421404,1.437086683,0.67875,1.752456479,0.128043866,0.127471136,2.626566518,1.437086683,0.67875,0.942821802,7.864890695,2.004027972,0.050671713
1.872486449,0.235969113,0.235208918,2.447277171,1.291016789,0.6175,1.85875343,0.144719788,0.14501567,2.438797032,1.291016789,0.6175,1.440274742,6.102120571,2.055096328,0.0513753
1.835543635,0.286390394,0.286396428,2.14059618,1.121869462,0.555,2.115833895,0.161140735,0.159955081,2.296157274,1.121869462,0.555,1.596797252,7.402138126,1.995792795,0.051092246
2.021643864,0.231560032,0.231977397,2.488169013,1.234749817,0.62,1.861669799,0.138939748,0.138600648,2.388985092,1.234749817,0.62,1.077730188,7.374883432,1.974501987,0.049802505
2.336437091,0.200583893,0.201990411,2.421016166,1.09216757,0.56875,2.346803304,0.159328617,0.159981705,2.426911949,1.09216757,0.56875,1.507627568,2.903176222,1.965502874,0.051300669
2.623286841,0.277933146,0.277393726,2.892996604,1.282954305,0.61375,2.209699775,0.151171283,0.151997482,2.639157542,1.282954305,0.61375,1.07770228,7.032387268,2.066335883,0.050780131
2.140424372,0.186518208,0.18734926,2.649996925,1.296178509,0.6325,2.025440838,0.143194981,0.143827051,2.577269839,1.296178509,0.6325,1.199909067,4.367092697,1.925629512,0.051180945
