Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.q11.PMMR,SE.h11.True,SE.q11.True
2.190164025,0.2901196,0.2890742,2.386455585,1.159963731,0.56,2.18987235,0.223341369,0.220806759,2.386292247,1.159963731,0.56,1.562267137,2.922945118,1.991150013,0.051007518
1.95741005,0.378095155,0.377818693,2.335822592,1.205418288,0.5775,2.163236264,0.219161098,0.215936706,2.45468723,1.205418288,0.5775,1.282730056,6.890600688,2.048031156,0.051409395
1.663817513,0.314254898,0.318149849,2.426418292,1.374053715,0.6325,1.674694643,0.182197161,0.182503424,2.433298077,1.374053715,0.6325,1.533704459,5.576315059,2.020292364,0.050277957
2.346696479,0.317297475,0.316614904,2.80270681,1.318421287,0.6325,2.291490075,0.207455831,0.207580045,2.76778876,1.318421287,0.6325,0.938450534,7.435169455,2.019333355,0.049952306
2.284004928,0.461073966,0.459791251,2.567628274,1.191515305,0.6025,2.103023048,0.205405811,0.2061149,2.458586691,1.191515305,0.6025,1.441868912,6.986216443,1.983234613,0.048147067
2.118855318,0.346187643,0.345738111,2.533506565,1.219816267,0.62,1.623260178,0.192027712,0.192687121,2.226237578,1.219816267,0.62,1.102619288,7.287342481,2.007710245,0.052143116
1.946488248,0.244922643,0.243264884,2.1913732,1.125670884,0.5475,2.010723642,0.22331911,0.221323688,2.226542078,1.125670884,0.5475,1.219194849,3.487486198,1.997684258,0.051447305
1.726547812,0.262310849,0.264275312,2.251177915,1.245463815,0.5825,1.81157843,0.207959632,0.207465764,2.30070825,1.245463815,0.5825,1.200323281,4.309720158,2.081835773,0.052449446
1.508174943,0.324371605,0.323613488,2.304086284,1.365247382,0.6225,1.980195219,0.204685687,0.205382416,2.597918905,1.365247382,0.6225,0.807515322,6.784001075,1.992626849,0.050969812
2.149613159,0.392502245,0.396782516,2.32146284,1.123053504,0.5575,2.416717746,0.237883683,0.236826979,2.470373647,1.123053504,0.5575,1.312643338,6.574718845,1.996609614,0.04866939
1.007344648,0.328670951,0.325133262,1.799368535,1.197480108,0.5975,1.952877633,0.204435045,0.203035314,2.364324494,1.197480108,0.5975,1.164312907,6.480950374,1.982517718,0.049187384
2.261143088,0.353821161,0.351708166,2.667398372,1.310712519,0.6,1.919872032,0.205045934,0.205604648,2.462635738,1.310712519,0.6,1.481123445,6.964134448,2.006443429,0.052173995
1.399737157,0.308312182,0.306548992,2.112442414,1.276099463,0.5975,2.081465708,0.207596734,0.206631083,2.519775224,1.276099463,0.5975,0.98674465,7.437631334,2.023900667,0.052176163
2.417376367,0.312122825,0.31113928,2.864445639,1.323368205,0.6375,2.00057499,0.194620724,0.193811529,2.598734761,1.323368205,0.6375,1.40141859,5.706210719,1.95862456,0.050981764
2.285734872,0.316460103,0.315538568,2.640364904,1.280352656,0.595,2.19954823,0.217010015,0.217656508,2.589083853,1.280352656,0.595,1.194419701,7.1176562,2.087749628,0.05144668
2.052556603,0.242049869,0.242711699,2.64114014,1.337766697,0.635,2.168718706,0.201741645,0.201796045,2.714903075,1.337766697,0.635,1.405648402,2.899218488,1.946341236,0.049654784
2.089731328,0.412183175,0.414446425,2.724263396,1.339816392,0.6625,1.664527739,0.177462291,0.179228742,2.442566019,1.339816392,0.6625,1.016508892,9.506682537,1.972788003,0.052870108
2.024218781,0.426212009,0.422797699,2.601393821,1.331196536,0.6275,1.927910489,0.193717644,0.194134381,2.540960368,1.331196536,0.6275,1.507569647,7.107862901,1.956586164,0.051555521
2.700826967,0.461497667,0.462616017,2.928412813,1.253900094,0.62,1.81796206,0.196262883,0.195443771,2.381036571,1.253900094,0.62,1.196218527,8.087630215,2.014684646,0.049834442
1.54403087,0.29695411,0.297744027,2.295162567,1.318563042,0.6325,1.867905795,0.189578206,0.189212244,2.500013457,1.318563042,0.6325,1.061914594,7.482198207,1.979946831,0.051724852
1.880329712,0.221189561,0.22474888,2.346343283,1.180538862,0.62,2.076463136,0.202925621,0.201566037,2.467946006,1.180538862,0.62,1.477402646,1.804796724,2.053146624,0.049768013
2.477768484,0.340780774,0.340489934,2.753305768,1.248061414,0.6075,2.232572795,0.215877359,0.215907279,2.604349387,1.248061414,0.6075,1.276771721,5.552527181,1.980477522,0.051466017
1.635439836,0.240856059,0.242405172,2.237131083,1.251778582,0.6025,1.87055072,0.203589525,0.205141266,2.378785391,1.251778582,0.6025,0.901864074,3.782200228,2.000064305,0.050710439
1.571381153,0.450761965,0.449901839,2.362393156,1.340995407,0.65,1.733834094,0.189426728,0.189273713,2.467987568,1.340995407,0.65,1.730222729,9.310245417,2.078968539,0.048963713
1.490618892,0.394789934,0.394344015,2.10596409,1.196686566,0.61,1.798421567,0.193499464,0.195605296,2.293723721,1.196686566,0.61,1.282663316,6.767395235,2.062935932,0.049229027
1.815160107,0.239065868,0.241280562,2.333333481,1.257851117,0.5925,1.975174218,0.209697369,0.206322773,2.428141841,1.257851117,0.5925,1.351573737,3.701488795,1.921023173,0.051185207
1.245378967,0.375812062,0.380837256,2.161428606,1.345705382,0.655,1.763819885,0.183229988,0.183469615,2.501007407,1.345705382,0.655,1.364557736,7.437791617,2.003675547,0.049783771
2.433892745,0.331874369,0.327842163,2.822656637,1.301473671,0.625,1.922664335,0.193924778,0.193685431,2.50313888,1.301473671,0.625,1.096592265,8.861367809,1.99662846,0.050258471
1.374778754,0.421754617,0.419102531,2.094445668,1.255830629,0.61,1.967015137,0.201365103,0.20090381,2.455709862,1.255830629,0.61,1.47418549,7.688471214,2.001150673,0.052093623
2.378651527,0.22623639,0.224253962,2.306131331,1.039499393,0.5325,2.488433682,0.2425531,0.243488162,2.364590329,1.039499393,0.5325,1.152446414,1.836917103,1.962899865,0.050845665
1.388640452,0.400513108,0.401118308,2.217872386,1.318727694,0.6475,1.921986829,0.190538824,0.188261957,2.563214165,1.318727694,0.6475,1.303652185,7.947422924,1.974927434,0.051009739
1.273899334,0.269448951,0.268610069,1.924964754,1.176548895,0.5875,1.649082121,0.194769933,0.193924298,2.145384641,1.176548895,0.5875,1.130508819,5.208453482,1.963000991,0.05026762
2.283659901,0.385095732,0.382100802,2.490526265,1.166003523,0.58,2.043934891,0.217470736,0.216493291,2.351485759,1.166003523,0.58,1.161681077,8.718364161,2.000722334,0.052684547
1.919008818,0.420109033,0.420963444,2.411047103,1.216464114,0.6225,2.019082242,0.192725592,0.192684247,2.473342809,1.216464114,0.6225,1.293717389,7.762485568,2.057136301,0.049478242
1.630464724,0.481287276,0.47671953,2.306486927,1.332284254,0.5975,1.719330868,0.203320662,0.203192161,2.359584448,1.332284254,0.5975,1.899608355,7.754286933,1.972237919,0.049494004
2.13830092,0.26431311,0.262419147,2.576884464,1.21906338,0.635,1.788748192,0.195833025,0.19543931,2.354918483,1.21906338,0.635,0.891240916,7.076469083,1.956574361,0.047959469
2.11186982,0.244348874,0.243410927,2.664287984,1.2915726,0.65,1.880378803,0.18940088,0.189895072,2.513818822,1.2915726,0.65,0.716524574,6.142276202,2.052254467,0.048656426
2.609456878,0.357480809,0.364150901,2.746489309,1.213433393,0.5875,2.203326735,0.224809428,0.224085428,2.50788785,1.213433393,0.5875,1.307115211,5.575560984,2.018370062,0.053297146
2.144758122,0.37660849,0.376495249,2.3497725,1.143346056,0.5625,2.046219229,0.221712623,0.221068411,2.294344373,1.143346056,0.5625,1.37880935,6.370940042,2.003955859,0.04997396
1.950376314,0.456974844,0.459745978,2.362152459,1.211430433,0.59,1.934250597,0.216732442,0.21709391,2.352638285,1.211430433,0.59,1.260788063,6.426831712,2.009355882,0.050842229
1.850285544,0.64940687,0.650378189,2.515183317,1.381883422,0.6125,1.810387995,0.205512435,0.204612151,2.490746069,1.381883422,0.6125,1.386715324,10.01757629,2.021212644,0.050354248
2.981781795,0.442942096,0.442505491,3.061421959,1.212717246,0.62,2.375901474,0.205282637,0.207360892,2.685776159,1.212717246,0.62,1.648381207,6.68087081,1.980987733,0.050328707
2.078000394,0.333750529,0.330475701,2.272287191,1.10341197,0.5625,1.890364815,0.218596872,0.216991034,2.166742178,1.10341197,0.5625,1.226707766,5.426677827,2.128436666,0.051611669
2.888805551,0.38032392,0.382020219,2.888162366,1.227099174,0.575,1.978912209,0.216580453,0.217873653,2.364973695,1.227099174,0.575,0.855555265,7.962101527,2.071540242,0.05288355
2.166092993,0.350053836,0.352091131,2.206273476,1.058244189,0.53,2.218375385,0.237586359,0.23988103,2.233983144,1.058244189,0.53,1.480020695,4.522880515,2.064403674,0.050833004
1.573631461,0.444141442,0.439704702,2.237997509,1.262346004,0.62,1.751871492,0.194173302,0.192722837,2.348506329,1.262346004,0.62,1.577207579,8.086498715,1.967686088,0.050595264
2.142811278,0.20588051,0.205530144,2.7455667,1.325954229,0.6625,2.123877179,0.194226605,0.194258465,2.73302286,1.325954229,0.6625,1.075027357,1.931569664,2.009965673,0.048101615
1.595421052,0.316796831,0.316790111,2.417345459,1.408241644,0.6325,1.729585037,0.192589991,0.192477021,2.50220418,1.408241644,0.6325,1.546352047,5.671826756,1.960974791,0.051241582
1.679397007,0.253832701,0.257177138,2.516204148,1.412000615,0.6575,1.76689967,0.189067838,0.187565587,2.573737149,1.412000615,0.6575,0.950687951,5.487237344,2.067574618,0.051163175
2.352129535,0.318057035,0.319398414,2.567560639,1.209205832,0.5775,2.091960548,0.219307077,0.2181483,2.417313049,1.209205832,0.5775,1.081443618,5.327109107,2.024333848,0.050909122
2.661650031,0.416157306,0.41403842,2.787183506,1.216809988,0.59,1.94059112,0.211256222,0.214338079,2.361758749,1.216809988,0.59,1.037984556,7.819039434,2.028091096,0.052344666
2.008817098,0.396792399,0.392889782,2.47012949,1.279905359,0.5925,1.915003554,0.206221699,0.204578767,2.414544965,1.279905359,0.5925,1.273742497,7.660287083,2.023400146,0.049973553
1.791998841,0.327815735,0.325337591,2.522506668,1.362187419,0.6475,1.734511055,0.187058909,0.186843254,2.485283327,1.362187419,0.6475,0.973081687,9.100683535,2.002111893,0.049455079
2.195355677,0.39280428,0.389798442,2.445847352,1.199983005,0.5675,2.161011306,0.232871706,0.23425525,2.426356922,1.199983005,0.5675,1.345217465,8.039110694,2.045464336,0.052669777
1.857730929,0.322521263,0.317505896,2.276103814,1.18933122,0.585,2.122695104,0.217809027,0.217225119,2.431107856,1.18933122,0.585,0.900681277,8.431985348,1.989098124,0.048032131
1.950029128,0.281579829,0.277240168,2.605405042,1.337886109,0.65,1.762430939,0.187949421,0.189425197,2.483466219,1.337886109,0.65,0.929058242,5.177630044,2.009873917,0.051997271
1.346170774,0.331416259,0.334551157,2.088660909,1.26413131,0.6125,1.756237191,0.199800083,0.199550445,2.339826589,1.26413131,0.6125,1.118657087,6.003405236,2.046905765,0.053336901
1.74909325,0.245318763,0.245140727,2.33001808,1.249952998,0.6175,1.735711832,0.196873218,0.195773558,2.321755054,1.249952998,0.6175,1.376940991,3.855766573,2.037916682,0.050471392
2.31153721,0.27629907,0.272701931,2.759609203,1.274446546,0.6425,1.854904176,0.187960251,0.18996034,2.466222479,1.274446546,0.6425,1.198482441,6.880573438,1.974355697,0.04969372
1.42448195,0.315997482,0.313698459,2.153622759,1.288249975,0.6075,2.323475036,0.214447564,0.212838002,2.699761059,1.288249975,0.6075,1.24776701,5.122358725,1.931294361,0.050054556
2.238136259,0.346073509,0.343047564,2.475750278,1.127273182,0.6025,2.204038362,0.202932848,0.202470193,2.455206295,1.127273182,0.6025,1.30344548,5.924104832,2.072646909,0.050330527
1.792001176,0.309217441,0.310746704,2.382134132,1.253173391,0.63,1.732137581,0.191210208,0.191311889,2.344420067,1.253173391,0.63,1.089478014,7.804825746,2.059493212,0.050592279
1.827606505,0.552892912,0.545748915,2.313759266,1.203488315,0.6075,2.156670162,0.216746277,0.217270714,2.513665438,1.203488315,0.6075,1.81642794,9.793793846,2.043924067,0.05169966
2.637568324,0.331357515,0.334118751,2.894340913,1.285424236,0.61,2.238629263,0.216775372,0.215074973,2.650988087,1.285424236,0.61,1.114602128,5.676753199,2.085310357,0.051277108
1.50707741,0.414735379,0.419892503,2.140487956,1.24754459,0.5925,1.743144744,0.203542086,0.203775553,2.280357851,1.24754459,0.5925,1.39296984,8.593826758,2.01740985,0.050943079
1.839230552,0.258204689,0.257289803,2.507959984,1.335450508,0.6375,1.782503267,0.190406005,0.190371176,2.47179634,1.335450508,0.6375,1.365332557,5.842068804,1.989793037,0.051380138
1.862738753,0.316614405,0.317648497,2.416941143,1.280670504,0.61,2.053059939,0.209099798,0.210606985,2.533037067,1.280670504,0.61,1.047416982,6.253678963,2.028399486,0.052914947
1.714449616,0.330981986,0.335241256,2.351310852,1.30978271,0.6075,1.98712842,0.212540234,0.213002234,2.516963225,1.30978271,0.6075,0.988923034,7.803339001,2.022893262,0.051408332
2.372022925,0.324640023,0.329739806,2.591650383,1.215877087,0.58,2.235347639,0.22687379,0.225590111,2.512378717,1.215877087,0.58,1.278226097,5.786576723,1.997175594,0.052204188
2.068723212,0.341872877,0.341919156,2.524808871,1.278403136,0.6025,2.109823272,0.215745947,0.215297069,2.549571657,1.278403136,0.6025,1.424644921,5.553906876,2.065356667,0.050809237
1.588090067,0.438391977,0.440297683,2.139177453,1.210144763,0.585,1.991169578,0.215755178,0.215076516,2.374978966,1.210144763,0.585,1.375320547,9.057292677,2.017597366,0.052846581
1.932675024,0.399158296,0.400883226,2.433923793,1.264655403,0.605,1.947653962,0.209949542,0.20744643,2.44298605,1.264655403,0.605,1.525682173,5.137123392,1.936378991,0.0502815
1.604572734,0.399781375,0.395142006,2.261963198,1.291196694,0.605,2.084619217,0.211521019,0.208682471,2.552391321,1.291196694,0.605,1.420118021,8.909660568,1.989075883,0.050341959
1.840404371,0.25108405,0.250839587,2.471552676,1.321299944,0.625,2.224796416,0.212302071,0.213846791,2.711797704,1.321299944,0.625,1.217952766,3.810796045,1.962113038,0.051072982
1.683641243,0.308627876,0.309836365,2.421757842,1.386318478,0.615,1.782178382,0.201373546,0.200135748,2.482358183,1.386318478,0.615,1.167255967,6.88128336,1.902037107,0.05109415
2.373432333,0.358806182,0.357060494,2.891158733,1.295025489,0.6725,2.23289489,0.193744344,0.192381471,2.796647302,1.295025489,0.6725,1.323085967,8.613402516,1.937649513,0.050687106
2.043532697,0.277165308,0.275341927,2.4976255,1.291941208,0.59,1.694409398,0.208354319,0.20685093,2.291642753,1.291941208,0.59,1.360556118,3.366153385,2.050684055,0.051047347
1.517584732,0.288794711,0.287454751,2.171787304,1.265030427,0.5975,1.861018781,0.196976908,0.198456329,2.376989149,1.265030427,0.5975,0.960151209,6.131530381,2.072691991,0.052463989
1.209914398,0.349265288,0.348655296,2.144370449,1.391198737,0.6225,1.831999722,0.204340428,0.203790691,2.531618564,1.391198737,0.6225,1.395377782,8.448379162,2.000381573,0.051735323
2.658524791,0.559380848,0.560640501,2.92025703,1.17227698,0.6575,1.990085024,0.184680487,0.185029941,2.480757883,1.17227698,0.6575,1.616985945,10.39989512,2.064578903,0.052109406
2.099659057,0.275528438,0.273544113,2.495898208,1.241351921,0.5975,1.860250445,0.203342054,0.202706216,2.352851562,1.241351921,0.5975,0.714858755,6.436824737,2.015278439,0.05040194
1.393278921,0.365468528,0.365561897,2.038734749,1.216700186,0.59,1.816885649,0.205239365,0.206071702,2.288662719,1.216700186,0.59,1.418030435,6.646236862,2.09349104,0.050111955
1.612197344,0.384812136,0.383291424,2.307103146,1.25514438,0.6525,1.902474521,0.186534945,0.185294842,2.496509004,1.25514438,0.6525,1.669182162,9.102322559,2.01200294,0.049912162
1.891059462,0.37739184,0.379335497,2.310371154,1.189918423,0.5925,2.116369698,0.21363797,0.212875733,2.443867469,1.189918423,0.5925,1.338713838,7.555267831,2.022552224,0.051061216
1.922549843,0.336706964,0.334221897,2.308910082,1.189024799,0.5825,2.082292124,0.21544524,0.214449003,2.401959961,1.189024799,0.5825,1.363250713,4.786195305,2.055805264,0.052378654
2.425749655,0.298591929,0.300632622,2.647768035,1.20444699,0.595,2.249842347,0.219637735,0.217501586,2.543103187,1.20444699,0.595,1.050991636,5.373959215,2.037382092,0.051929961
1.751197029,0.34376335,0.344943079,2.588703843,1.411023842,0.6725,2.015049101,0.188632373,0.188558373,2.766144362,1.411023842,0.6725,0.949959275,8.120202943,2.100732931,0.048776546
2.328654873,0.520277509,0.518062166,2.281211962,1.04702488,0.53,2.515563094,0.246330119,0.247468247,2.380273319,1.04702488,0.53,1.560636018,8.427235635,2.030318639,0.049772403
1.91645035,0.219828096,0.218395601,2.413864064,1.273576105,0.595,1.8536857,0.211088071,0.210716847,2.376519097,1.273576105,0.595,0.805110415,2.684636475,2.017314013,0.052300725
2.056818835,0.220567144,0.220017854,2.564325699,1.27367188,0.6275,1.663322093,0.185896082,0.183978142,2.317406493,1.27367188,0.6275,1.061048159,2.747997498,1.93042752,0.050457597
1.668096754,0.229595987,0.228926823,2.373934966,1.360566188,0.6075,1.652043934,0.203834677,0.204412284,2.364182878,1.360566188,0.6075,1.274223227,3.697768407,2.045219479,0.051853334
2.186164744,0.238551259,0.24170401,2.516117892,1.21534987,0.595,2.077286547,0.208097072,0.208308133,2.451335365,1.21534987,0.595,1.445097056,1.817668459,1.966365477,0.051421559
1.942272876,0.485404374,0.478774986,2.430601149,1.250670377,0.6075,1.969299551,0.197973541,0.198023002,2.447019854,1.250670377,0.6075,1.459790135,9.231678651,1.998851851,0.051118734
2.096860857,0.279790928,0.277922642,2.493887439,1.172865099,0.63,2.260129259,0.203118269,0.200048864,2.596746532,1.172865099,0.63,1.407420392,3.92416678,2.0826484,0.050765841
1.902720581,0.282743577,0.283625456,2.445757448,1.247043482,0.63,1.806765505,0.1914899,0.19060069,2.38530575,1.247043482,0.63,1.040780638,5.684394659,1.965626704,0.049420928
1.719201122,0.340027109,0.335585555,2.134595509,1.137458858,0.58,2.071150268,0.222391723,0.222766205,2.338726014,1.137458858,0.58,1.221737997,6.839407347,1.956733597,0.050089881
1.941792783,0.30274935,0.30164675,2.505848183,1.292227694,0.625,2.013966996,0.204790977,0.20387328,2.550957066,1.292227694,0.625,1.094756105,5.666652434,2.081053806,0.051451236
2.473635696,0.388332858,0.391173822,2.73053312,1.233983524,0.605,1.895962472,0.204763764,0.203604398,2.381040819,1.233983524,0.605,1.140408955,7.955267273,1.97169223,0.051695346
2.071866297,0.350069885,0.35004786,2.45313672,1.215196607,0.5975,1.929133091,0.209937752,0.21048331,2.367853629,1.215196607,0.5975,1.048756862,6.760642956,2.028836259,0.052905878
1.857032242,0.318259125,0.320374905,2.319362661,1.200500736,0.6025,2.390948278,0.219562861,0.218267078,2.641047073,1.200500736,0.6025,1.342032597,6.482124629,1.988832555,0.050196061
2.926546524,0.370018093,0.3707577,3.124683902,1.251694126,0.64,2.198920086,0.209064826,0.207878079,2.659002981,1.251694126,0.64,1.063338577,6.741140609,2.02192159,0.048920888
2.304268433,0.260068674,0.260104592,2.636006026,1.247684296,0.6025,2.335011894,0.211820658,0.211694776,2.654528962,1.247684296,0.6025,1.203921746,3.271693703,1.978336379,0.05151384
1.389736926,0.256217174,0.255186645,2.062242458,1.231874645,0.5975,1.692574666,0.192883002,0.19050149,2.243188008,1.231874645,0.5975,1.457645019,4.726308635,2.000712655,0.051555773
1.600181935,0.244177028,0.244620648,2.180423238,1.216313622,0.6025,1.753985727,0.200126861,0.20017843,2.273090023,1.216313622,0.6025,1.176553181,5.29112601,2.014170388,0.052120483
1.959811199,0.282079561,0.284529536,2.593746244,1.339467077,0.64,1.958233172,0.19663987,0.194540149,2.592736307,1.339467077,0.64,0.638944718,8.017203668,1.984213533,0.050412434
2.014061527,0.522780096,0.525492762,2.404738519,1.176160988,0.61,1.788863492,0.196070413,0.196669457,2.267367718,1.176160988,0.61,1.401445755,10.56659345,1.956975232,0.051184289
1.952841317,0.427648084,0.428711118,2.418914616,1.232563516,0.6075,1.710844129,0.199148871,0.200946762,2.271901324,1.232563516,0.6075,1.428424891,7.466483137,1.972250664,0.051031509
2.245882897,0.451909442,0.447435442,2.801513298,1.364148244,0.64,1.696177796,0.184430931,0.18560201,2.449702034,1.364148244,0.64,1.428951685,10.61407018,2.037378445,0.050899644
2.007764195,0.465212122,0.469278773,2.299485586,1.129962943,0.5825,2.050279503,0.212623153,0.213101096,2.324250753,1.129962943,0.5825,1.053158085,8.291991768,1.994591672,0.049579005
2.130738595,0.454292425,0.459116132,2.602854627,1.271143005,0.625,2.081469501,0.20783547,0.208905798,2.572061443,1.271143005,0.625,1.607480679,8.713728479,2.059983237,0.053069157
2.399905922,0.397829889,0.394336892,2.867355694,1.325416139,0.6425,1.822784869,0.198442255,0.199025477,2.496555417,1.325416139,0.6425,1.369978455,6.520636118,1.999287707,0.051349552
2.103852257,0.329256482,0.330637476,2.835822401,1.415722127,0.675,1.851304838,0.183568154,0.184967557,2.665352893,1.415722127,0.675,0.508287158,7.848323312,1.978820358,0.050230348
2.054750506,0.308081803,0.306937024,2.321107316,1.129352023,0.58,2.080545364,0.205987884,0.204447051,2.336068334,1.129352023,0.58,1.294820448,8.551660252,1.914998201,0.050858273
2.48847618,0.394720188,0.391084701,2.685365084,1.235827709,0.5825,2.25642964,0.221438214,0.219895003,2.550197975,1.235827709,0.5825,1.268125568,7.245274241,1.970718807,0.050699939
1.635785142,0.186820299,0.187621027,2.411127249,1.343777444,0.6525,1.672097047,0.187401573,0.185557746,2.434820767,1.343777444,0.6525,0.637236748,3.544306325,1.961147832,0.049045466
2.115460181,0.283541081,0.283146077,2.436569695,1.167293586,0.6,2.225417317,0.211368261,0.211024102,2.502543977,1.167293586,0.6,1.169813186,5.422867377,2.076665003,0.049904019
1.571232503,0.272477499,0.272076871,2.194834824,1.244239159,0.605,2.048787244,0.204989079,0.206076075,2.483755442,1.244239159,0.605,1.536693863,4.162304574,2.014903183,0.050338153
2.109236171,0.436208024,0.437138414,2.504485738,1.233670945,0.6025,2.10365189,0.212711915,0.21110768,2.501121208,1.233670945,0.6025,1.389745675,6.927599054,1.991641461,0.051102245
