"V1","V2"
1.99218361938643,1.99014373057251
1.99543786285006,1.99636953119372
1.99156579079459,1.98593921300067
1.99045813525739,1.9899707600199
1.99779106590726,1.98946070844466
1.99932368887334,2.00150502288936
1.9934704891898,2.00289916317691
1.99680693636585,2.0013814198814
2.00122043154968,1.98747757591312
1.99506177194807,1.98946916930825
1.99744630035126,1.99172716677234
1.99652128955741,1.99331945930648
1.99885658808731,1.99636335948025
1.99879029129804,2.00874059341169
2.00395896087646,2.00030383856657
1.99131898851478,1.99196553371755
2.00151364427211,2.00161772044772
1.99556989859549,1.9943562792489
2.00000907387219,1.99867433139197
1.99630197043946,1.99483103847746
2.00204420616416,1.99126736242997
1.9995640007097,1.99338705349602
1.99942336559338,1.99951710063503
2.00090357285365,1.99411312216768
1.9934508749086,1.99856944606361
1.99575464691855,2.00269626743979
1.98148136125535,1.99795343510383
1.99904691646356,1.98610980746007
1.99247640760037,1.9965679556153
2.0010206670643,1.99783670011839
1.99968422049671,2.01059648593393
2.0034106696716,1.99984897409692
1.98919045202699,2.00186748574011
2.00272659117109,1.99912859347803
2.00700145693525,1.99518428045446
1.99812748811101,1.99276813815683
1.9856763552744,1.99162890922017
2.0021843769584,1.99231067527385
2.00233799363454,1.99743439271885
1.99667105785733,2.00254655600815
2.0029705985393,1.99648118354212
1.99274544544418,2.0012801111821
1.996416143272,2.00303621556556
1.99774029440097,1.9937005442943
1.99816106805962,1.99409238458955
1.9984681870161,1.99086290180743
2.00030401101857,1.99747922955434
1.9964420110874,2.00124164112419
1.99456634124907,2.00090509199539
2.00078868979894,1.98589521387546
2.001102763719,1.99929270490444
1.99690867573616,1.98827139330196
1.996562325125,2.00747756003421
1.99112843864116,2.00160444744483
1.99294033624033,1.9905528632511
1.99413896680018,2.00276972500339
1.98692870040364,1.99632866413654
1.9927783638596,1.99848435372886
1.9919110003495,2.00613533246583
2.0050514732717,2.00116130647373
1.99523849456367,1.9981007327099
1.99811074488056,2.00687724832404
1.98945984837578,1.9970612544603
1.99630362765828,1.9893869851976
1.99203142113176,1.99588195625418
2.0010376908864,1.99127203110376
1.98216871324975,1.99914175934323
1.9951059726363,1.98731759138091
1.98672255893201,2.00162381674755
1.99174831779255,2.00043348319019
1.99097920352582,1.99984030962412
2.00062300995854,2.00287590339906
1.99337213227711,1.99781216275246
1.99999935204599,2.00072783372618
1.99577903355687,1.99727750657275
1.99241662460338,1.99516893457026
2.0031922405007,1.99389724121757
2.00780398611376,1.99378432577949
2.00004205310971,1.99645052367154
1.98624085183203,1.99999955690397
1.99239743576902,2.01028271186741
1.99154186041629,2.00031461601505
2.00088887314176,1.99324281579237
1.98659231682196,1.99513173966242
1.99409135689524,1.98704035623043
1.99622332745543,1.98248852038098
1.98701700956781,1.99582367057992
1.99630931221279,1.99812121257974
1.99774048883696,2.00695886131312
1.99246118156972,1.99806396590337
1.9950118908163,2.01110990206821
1.99091997618058,1.99834488063464
1.98354887897283,1.99816312372571
1.9953225128364,1.99575041405963
1.99495699619412,1.99961651355629
1.99396852194822,1.99392624720947
2.00155901661218,1.99476214449859
2.00559091496527,2.00685229224092
2.00033043073742,2.00969552691483
1.99850848024377,1.99552374199069
1.99180595169837,1.99846991321687
2.00082979502799,1.99274705175556
1.99785463227457,1.99028637214947
1.99009482474825,1.99980508288746
1.9891603140397,2.00608381224118
1.98656373364654,1.99982605165562
2.00319200050274,1.99124575004435
2.00282730473977,1.99903048151699
1.99574910212234,1.99733754951498
1.99607238205934,1.98369132982533
1.99757118622577,1.9962588287703
1.99948034636507,1.98695884896807
2.00076184045857,1.9892461380704
1.99339883780937,2.00386090328411
2.01033587742825,2.0077806468515
1.9952550716338,1.99155821816404
1.99632455832618,2.0085340671323
2.00554164790657,1.99801657027249
2.00341965874382,1.98951701947744
1.99908385475551,2.00346477223519
1.99734257363797,1.99630401028255
1.99165633014645,2.00508465918353
1.99144659251783,1.99939882535022
1.99734490215232,1.99473545346856
1.99859371147734,1.99764678628512
2.00901034578732,1.99098160645536
1.98990460210599,1.99285257581489
1.98845685743282,1.98858019827735
1.99981931580339,2.00260922436271
2.00136413266272,1.99585964335961
1.98669809169911,1.99157002548611
1.99059763946297,1.99622026028354
1.99449551377125,1.99797493455417
2.00287162317007,1.99943014413143
1.99461695503468,1.99464341018168
2.00603485079685,1.99934003831754
1.9892305061361,2.00329246490053
1.99898525740936,1.99611242527033
1.98406275999163,1.99733230860184
2.00056630078556,2.0013634530894
1.98895722687635,1.99496565964688
1.99730630263747,1.99542756228158
1.99095898386386,1.99894079977315
2.00225232280997,1.9988920151057
1.99968444975645,1.99945674451931
1.99169164933923,2.00401436341199
1.99217210658273,1.99538751218341
1.99977836623136,2.00112367232617
2.00356020852113,1.99630888056135
1.998016138295,2.00333519737612
1.99708167123695,1.99224001235994
1.98918620703693,2.00222065322767
2.00046537846341,1.98849841188886
2.00539495035026,2.00171819270154
1.990091287622,1.99571928179823
1.99677591646463,1.99464982257332
1.99674038422123,1.99912726272392
1.9913786569534,1.98691751250408
