"N","MSE.h11","MSE.h01","MSE.h00","MSE.h2","MSE.q0","MSE.q11"
2262,0.0115786255618812,0.00668765961043868,0.00549274133283553,0.00620498404982729,0.038026674814784,0.298844215508205
2262,0.0105500109622682,0.00538862888311954,0.00657202778219568,0.00441172423805891,0.0151281816879537,0.0974537378089621
2262,0.00578094108106241,0.0059674919826396,0.00591148246624945,0.00296154934121485,0.0239399074756361,0.425633521936075
2262,0.0174030548829237,0.0107280012616949,0.00736320676252973,0.00286164069770137,0.039542939239257,0.0571952867491746
2262,0.00666334763253928,0.00605329101301489,0.00510643600574269,0.00680819680708285,0.0298025742396154,0.10604143650401
2262,0.0154278533325011,0.0176500441925149,0.00797845035335586,0.00164312069475421,0.0338343895431543,0.33143130530059
2262,0.0147765166130323,0.0136246530953854,0.00317835582588745,0.00102745477352943,0.0101478823136577,0.0634114849148382
2262,0.00380832797857816,0.00674809512516561,0.00224942985261853,0.00182895713720412,0.0103702250457657,0.103992784526528
2262,0.00529448021449946,0.00479440985417751,0.0069727754187146,0.00305184494055878,0.0378125316293703,0.0565252863019312
2262,0.0250950358298683,0.0159161411393475,0.00518965572177135,0.00542363018782101,0.0204642130941689,0.147659794004667
2262,0.0275398338984315,0.0191989774784535,0.00259323674144339,0.00129155507725984,0.0066833926300792,0.118604887024271
2262,0.027210609388729,0.0101015208479345,0.00494896090633036,0.00314375951397281,0.0587257767755336,0.162412762859205
2262,0.0137052084710248,0.00379684810111618,0.00183865931279813,0.00134127800764526,0.0434709805008203,0.220668760550264
2262,0.00583408418891103,0.0190062750702529,0.0106903708189279,0.00825562692850561,0.0268388375914624,0.390541865804565
2262,0.0101604981667529,0.00834097630225727,0.00449936930686403,0.00224531368618567,0.033507297393693,0.187736925439733
2262,0.00813625184976061,0.013024109609924,0.00535769102863494,0.00368353300947454,0.0241142248739306,0.228731420216433
2262,0.00935801170121495,0.00497043830590034,0.00196482272591473,0.00213952060352042,0.0252554605287253,0.246353216285333
2262,0.00636955009986588,0.00332120021766807,0.00379406622227447,0.00429434362031361,0.0511472675462199,0.408984191931626
2262,0.00901446855638085,0.0148483024713724,0.00907391340721492,0.00399320474406688,0.0219931105879473,0.468643357316462
2262,0.0112240841809602,0.0149000876377733,0.00444783389748996,0.00949646596661646,0.0243160960155768,0.12018153274255
2262,0.0205693649165963,0.00920476650802077,0.00175328924817746,0.00599631736855246,0.0273984821417427,0.234814727991207
2262,0.00243273678146534,0.00358322500257359,0.00422238759299666,0.00427632460213025,0.0258738103377117,0.159520693932604
2262,0.005432820571524,0.00758552754311966,0.00564182903955911,0.00378129798306732,0.0190699251357866,0.341346824127152
2262,0.0123210803134889,0.00507820593080661,0.00493053790286088,0.00427546806283883,0.0813664403209261,0.194303816409944
2262,0.0160095477450483,0.00821103628283835,0.00450274506664038,0.00237079945572718,0.0250656084403045,0.0768726578858428
2262,0.00840632797650885,0.0114675039876944,0.00143041168926723,0.00255689889298766,0.0444951793413937,0.125220574104836
2262,0.00456642294075607,0.00601332315328274,0.00402982952178021,0.00127686765762112,0.0621525122544832,0.0466793858716388
2262,0.0265175486903613,0.00616220631699519,0.00427091157565816,0.00142930668276659,0.0540987117806939,0.225344791363169
2262,0.0173952557934464,0.0128909481489539,0.00389812571140307,0.00422558905098377,0.0167121057051177,0.0817263863793165
2262,0.0144230777923925,0.00898411584474326,0.00211027505153882,0.00291047665519749,0.0245444460622611,0.0846350405268872
2262,0.00576860430677444,0.00668877352088456,0.00739827733739823,0.00485827364583771,0.0419060427427105,0.189254662714824
2262,0.0168811101250747,0.0147642418123004,0.00976063096466379,0.00302825109783715,0.0394331069230433,0.0780227359066095
2262,0.00968604789292917,0.003152528372926,0.00563588969908072,0.00293295537043549,0.0655210681486987,0.220977788323548
2262,0.0146551693288741,0.00785543130668954,0.00594347620091195,0.00104202575189995,0.0184053804103361,0.125406438036729
2262,0.00313283873412741,0.00660338250559264,0.00611624901817634,0.00213884129741928,0.0106463916481206,0.416915455508749
2262,0.0117302302381816,0.00667258280069152,0.00421007458074672,0.00468511495389488,0.0207010553656313,0.0641853434850846
2262,0.00712307004337949,0.00678528827961153,0.0636950143311648,0.00470294071942132,0.0439815943446776,0.219211283849602
2262,0.00883172062454799,0.0190909589539238,0.00478342986885935,0.00640408296474583,0.0382686381777807,0.218524175442089
2262,0.0222052898070999,0.0133652247077615,0.0150610742303051,0.00697259739499773,0.0299573715785676,0.255441550458924
2262,0.0284062887718993,0.0099679060022723,0.0118572834989032,0.00693955641656257,0.0493132381331779,0.187427270049656
2262,0.0118301901458112,0.0129821119803733,0.004525901311176,0.00500658408348799,0.0205109918851767,0.354643784948165
2262,0.016174876033406,0.00423718367754473,0.00515677873463612,0.00213213677396451,0.0377463621791697,0.0967410243482614
2262,0.00865492235059632,0.00856130854357082,0.00759302962088026,0.00240479572438734,0.0435676113194181,0.22466297634583
2262,0.00739372547037596,0.00780415424359803,0.00489252098088003,0.00359382135667752,0.018961559585075,0.0587708125723393
2262,0.00869491530486222,0.00961820124145087,0.00469702660040028,0.00121030408255341,0.0581663720164067,0.116269187473766
2262,0.00467905413684539,0.00692040244207174,0.00597240339053791,0.00445094620772772,0.0321403482671491,0.243220457532069
2262,0.0260789428709942,0.00852153048360119,0.00461953138254053,0.0024213099859328,0.140830652505948,0.516525106340333
2262,0.00526771566780328,0.00646777335660674,0.00359234770225806,0.00430210488124982,0.0208091902196144,0.10703983246393
2262,0.0198535650266825,0.0065310147276838,0.0017879044837309,0.00400345694756596,0.0493591509246081,0.189494350157606
2262,0.0078096455982682,0.00884084042788932,0.00744613389669855,0.00141844799136764,0.0251641920623765,0.0826040583061546
2262,0.0454023129963608,0.00630702972617994,0.00583913362632826,0.00325592439058882,0.0214839784776149,0.211050494422552
2262,0.0186538391121656,0.015519791262629,0.0106377220873185,0.00373101549463668,0.00475675820841621,0.138502934380775
2262,0.00502247099549729,0.0102829567709918,0.00975331423078499,0.0025983229290189,0.0131469651053671,0.279059728305071
2262,0.00925517648759101,0.00507482798079626,0.00378712526308826,0.000481691291648737,0.0235413088896318,0.1019750641266
2262,0.0109322172301325,0.0099374092575395,0.00942820856581488,0.00230722893947349,0.0320917756658648,0.0915802392983451
2262,0.0247664894222305,0.0160456592314537,0.00377586152180634,0.00428576010799288,0.0139394399726587,0.233240446364504
2262,0.0108245731403629,0.0220968336011027,0.0105391066319212,0.00523944094468243,0.0382040937100139,0.234625096300537
2262,0.0182570484457221,0.0109428030667166,0.00143634778334103,0.00602762354706318,0.0164664596994122,0.342074662594822
2262,0.00746829256888314,0.00724121996087626,0.0100902785132883,0.00207603390431205,0.00980576732245917,0.362705826677924
2262,0.0154748543140486,0.0176590137428572,0.00451578187598654,0.00638398418493566,0.0203663244649681,0.350491987236269
2262,0.0156416705049077,0.00684068752170458,0.0155039545969797,0.00334937717207613,0.0186944742825916,0.341195494214011
2262,0.00964780683772543,0.060923736651624,0.00498182940108356,0.00693746650235569,0.0235373794728814,0.18481075462095
2262,0.0196774588216605,0.0089326360184834,0.00533889091451552,0.00085426734143136,0.024390376097913,0.177267374258776
2262,0.0116330930803888,0.0145641227196131,0.00844944003163966,0.00416470953717355,0.0369709820409517,0.0835553104054237
2262,0.0117197781882903,0.00581915231279854,0.00482550061104276,0.00340219329026003,0.0320356915890227,0.0966394531293518
2262,0.0202907925820425,0.0130351847341614,0.00241767122283784,0.00958904533674246,0.0669466976135315,0.104584723557744
2262,0.0259215744891011,0.0176298009837439,0.00215472418485371,0.00324772903965242,0.0277495228718622,0.124583308250089
2262,0.0216267029783019,0.0129742483636561,0.00248613412926028,0.00337273969188522,0.0316013010383886,0.201959483496655
2262,0.00861306360956304,0.00686215574915488,0.00247026733677331,0.00440746781923331,0.0320857310290721,0.193304948874588
2262,0.0129410869929267,0.00953860103185276,0.00899744419777022,0.00228611137550519,0.011963570752843,0.13268019288185
2262,0.00676075014984474,0.00726488832351372,0.00334048087641121,0.00453986176710242,0.0228495364968069,0.221220986058762
2262,0.00981981392784999,0.00988452828780404,0.00681397089211982,0.0011775770315591,0.0164370640915827,0.671149512578211
2262,0.014390450179691,0.00781105839395984,0.00296846901113715,0.00195290604372739,0.0467674462761308,0.1138254976513
2262,0.0158040140738774,0.00154156126856322,0.00555087638804499,0.00210899840089614,0.0074152724066947,0.136530740209051
2262,0.0133838923961362,0.0105288105207836,0.00259540494041583,0.00244296138995795,0.033274573643475,0.214193088531325
2262,0.00809599418108901,0.00543365495435691,0.0067179830574516,0.00585022375161748,0.0456069771043373,0.355061005698129
2262,0.00707654695944006,0.0243156450312399,0.0116864226006813,0.00806016933007518,0.0102165630493868,0.485339460375472
2262,0.0157403473755617,0.00756150378984399,0.00387582010325357,0.00346415189462486,0.0335491046411094,0.124913655623975
2262,0.0135073091909139,0.00383185582139756,0.00782274187531043,0.0024657424290892,0.0189599623300361,0.0563927769500082
2262,0.009885463908823,0.00539642277258216,0.00620019638731592,0.00104492344349245,0.0281946443620142,0.299492801004804
2262,0.0169280816115318,0.0198085089799337,0.00659571323200167,0.00610740504877508,0.0107923543492368,0.149646443742118
2262,0.0151966215756752,0.0131104310175562,0.00780871599168025,0.00178934014787161,0.00945627296214894,0.0389745683530022
2262,0.0134372571103716,0.0144888631107787,0.00498749159038026,0.00139381699621208,0.00466259471415113,0.0386723716330825
2262,0.0122438796874645,0.0104710780536374,0.00837648015617001,0.00399250600195301,0.0302199954217298,0.275702394865252
2262,0.0338888104880892,0.00601588356867676,0.00570242634067484,0.00337192556656458,0.0154972483858655,0.38376638793349
2262,0.0167692822233732,0.0344253876690213,0.00914059185702611,0.00900229584200558,0.0118708492114272,0.199652452437932
2262,0.00756619434802896,0.0102841093775427,0.00750941759887135,0.00179663037608408,0.0198496044725503,0.209785169155283
2262,0.00993278446476415,0.028421824624905,0.0142837718842257,0.00187576721225702,0.0374275618638982,0.169517729893879
2262,0.00449491549476654,0.00431180392171006,0.00265801837736216,0.00161945806769307,0.0305351007206023,0.212304377632169
2262,0.00401473555552494,0.00739124092569199,0.00402323094936922,0.00231729982281781,0.0441779371428543,0.0589448297719286
2262,0.00796897650778785,0.00514372719736475,0.00599655798965765,0.00168610298979362,0.00405240556896703,0.0586973472802895
2262,0.00800360014475335,0.0101401586741117,0.00548942038293635,0.00377980457779739,0.0259836489071038,0.18242305007984
2262,0.00574039494166354,0.00722608609353154,0.00343212774093021,0.00406759829331847,0.0250798277181854,0.354414736980111
2262,0.0119479660810234,0.0257452471012146,0.00461491366532974,0.0108290536454543,0.0103469813260688,0.107411672211369
2262,0.0250171212364421,0.0102546443299456,0.00891136030601014,0.00557209105570604,0.0149605722853481,0.112800649622636
2262,0.0138282783035103,0.0239344077812069,0.012661110425075,0.00450495193114073,0.0210099824305347,0.424441605168801
2262,0.00964452401476183,0.00876761031268386,0.00171969333546779,0.00595295832534608,0.0462935729549195,0.184773880386477
2262,0.0154865576425405,0.00552182389013807,0.00763997520761798,0.00542493530231381,0.0184532945163452,0.137874325023557
2262,0.00616995175922926,0.00574504807738493,0.00968869551850341,0.00376080305094499,0.0161037437113305,0.158409569241762
2262,0.00818675702296364,0.00212445520260045,0.00421925574471834,0.0035778638922217,0.0461467488077931,0.466969693204151
2262,0.0142376906870567,0.00975628649381721,0.00465394120250984,0.00368297930653753,0.0185070587561347,0.25492527638479
2262,0.019259621869221,0.00447316716651993,0.00790974061036925,0.00429151782791948,0.0176396081322251,0.0965648815516967
2262,0.005737018749224,0.00753046403839033,0.00610321100676367,0.00363105510629262,0.0206409750887956,0.281583903323334
2262,0.0141502716794089,0.00748783122029648,0.00649134290793496,0.00413132003953478,0.0285411871852021,0.236022838641681
2262,0.0187591717122521,0.0125809380615996,0.0103144538210533,0.00520649680233369,0.0324034956566711,0.626169162671431
2262,0.0152776929535172,0.0146235568274032,0.00721325478201279,0.00112248738014366,0.0164652144735155,0.397453521064494
2262,0.02286788774607,0.00552429115930516,0.00963264400499706,0.00300661604081356,0.0179526117740565,0.100829749404179
2262,0.0202513569992559,0.0141789127066761,0.0122349401763914,0.00466210215056219,0.0163484230919732,0.0724503551192868
2262,0.0102468968485436,0.0118419227005217,0.0133955862974902,0.00737915412195183,0.028908326316803,0.113234772346239
2262,0.0108904001497274,0.00304624332244523,0.0107222749057147,0.00230625010560922,0.0312874845363628,0.0875552966865185
2262,0.0190939181737647,0.0108131398702275,0.0114136928975086,0.00918021329153733,0.0257121524919007,0.0897623544371979
2262,0.0446657110265229,0.0103132385235982,0.00319861122637813,0.00262383546196778,0.0469129302934846,0.375463220796259
2262,0.013126572224382,0.0216711268033186,0.00861502249919797,0.00344796377975958,0.0183597269514087,0.209496265677578
2262,0.0053528719565594,0.00300833198545151,0.00323298725040578,0.00219828563436715,0.0573566449603374,0.195916426108893
2262,0.0146651188572465,0.00605951840989616,0.0067582217185616,0.00475473314153535,0.0701978443521445,0.394320176990186
2262,0.00595443148783843,0.0103327693329928,0.00996705286081825,0.00519794818303122,0.0404943115944581,0.233447100084186
2262,0.0113032630764759,0.00537915006485615,0.00488205158583715,0.00124129711662548,0.0112392446768819,0.327940075210862
2262,0.0148924627350961,0.0157249597887355,0.00869874288123813,0.00514283007602412,0.0162666370806521,0.157633489586189
2262,0.019689106441957,0.0317420654684992,0.00435626581882466,0.00723484896133843,0.0275004835548625,0.076292748376861
2262,0.0308685220835176,0.00780883272159208,0.00551191853431414,0.00221777881114651,0.0500035225186052,0.182002716039528
2262,0.00999430299784188,0.00606401620392133,0.00788358483772537,0.00076103841978397,0.0306086925953455,0.116180707168639
2262,0.0124755433805903,0.00913978218207321,0.00843898593846951,0.00370513067006242,0.0345667968180985,0.376524811192356
2262,0.0281741864984241,0.0175743838215849,0.00684360608633642,0.00451314849735369,0.0214420402221016,0.206988156449789
2262,0.011774506983416,0.00797182790396076,0.0480981461981575,0.0022513719524517,0.0264088649620606,0.202438187237378
2262,0.0109499607171103,0.00372654943338148,0.00649225114862125,0.00300028279355352,0.0398602416845692,0.355947388601715
2262,0.00621460158541386,0.0214566313498341,0.00494625787732891,0.00895849893434937,0.0235540671496492,0.181274573238317
2262,0.00917800135044571,0.00902736024478579,0.00304176958099154,0.00627471145332796,0.042278832697948,0.112221917453815
2262,0.0141512240015609,0.0135464955146276,0.0103870471253453,0.00347875217504838,0.0135442534966668,0.0861540736141238
2262,0.00757817201133185,0.00903455175615862,0.00591587105246139,0.00266255863222714,0.0311675674177458,0.224869103932861
2262,0.0336265893984271,0.00891815917601464,0.00488982645569482,0.00325747222738005,0.0163017886556934,0.0987943358142054
2262,0.00752829535176208,0.0108176801136409,0.00768189922691393,0.00243746433711237,0.00601521193689254,0.229450814364895
2262,0.0297430536677427,0.00730676454344096,0.00509168622385904,0.00182790419140224,0.058729611540806,0.0334331109261703
2262,0.0122234650500362,0.0173442309338578,0.00637932291710989,0.00275198737060102,0.0124947408844943,0.448984351202999
2262,0.0977140831779457,0.00576007713621278,0.00388374743509206,0.00225935164998493,0.0465091329359643,0.611472934697969
2262,0.0163745169867955,0.0125069028501364,0.00292656200894742,0.00194605034852143,0.0154966092797331,0.134437222563058
2262,0.0156968790427309,0.00922581860573158,0.00945894801775221,0.00196961209331393,0.0182886130344801,0.0581429911805386
2262,0.0204049246226108,0.0134727520973782,0.00250775309986973,0.00561283834374527,0.0503178899301213,0.109340715088017
2262,0.0212033136839581,0.0187653948409012,0.0058443226423293,0.00305933165081063,0.0580764509969238,0.815193797639371
2262,0.0111260818546307,0.00978283062334631,0.0188069681118566,0.00220277895024619,0.0105624833569927,0.236767593153821
2262,0.0461986094377222,0.0128369787246949,0.00739245481220523,0.00294183816483292,0.00825577404353926,0.217439291991881
2262,0.014254697547505,0.00576459501146091,0.00362079239867673,0.00208109461947769,0.0195839010663375,0.0907628352726069
2262,0.00735392096958079,0.00504669811302092,0.00393802276848674,0.00286074271702776,0.0239025242644538,0.216933315317819
2262,0.00565631251872465,0.00635320992260267,0.0026580371509052,0.00261977808377951,0.0235180297629512,0.309714678488496
2262,0.0222976124614218,0.0237738811794381,0.0099414910082315,0.00309060768625653,0.0267005902248727,0.120291526614069
2262,0.0041872371448316,0.00826522037480895,0.00621790524313908,0.00100575575312776,0.0252820806920413,0.171396907417033
2262,0.0380382550033629,0.0131854638449691,0.0118590445854498,0.00115804609445864,0.0461475780762527,0.269064422280773
2262,0.0134170839086165,0.00716372629432515,0.00310562426591998,0.00376987055127491,0.0255361762044104,0.253285270513511
2262,0.0138381405517587,0.010226886299552,0.00493572537204087,0.00227862910047136,0.0261242953402676,0.231024744088279
2262,0.0170651381406118,0.00573277852202579,0.00486243722206021,0.00112930804689686,0.0344099844504695,0.20405309289956
2262,0.00639701796254377,0.00585356760086824,0.00278685087301398,0.00338127128874701,0.0380006351561235,0.165054408902914
2262,0.00730567573760576,0.00997506013394737,0.00303587140276482,0.00423852528170833,0.0679441096666348,0.287378419873924
2262,0.0135663199194926,0.0178188611520798,0.0126667308806394,0.00452405338225349,0.0148326338209575,0.0799274996294824
2262,0.0417455034765132,0.0221407974325722,0.00942730083384707,0.00463685539150074,0.04529427641834,0.337232312699964
2262,0.00243959572104481,0.00312528883072087,0.00212249073822378,0.00174813636647604,0.0242991734408761,0.088879644131767
2262,0.0038283820474532,0.0106984463144663,0.0143414658496695,0.00363891909117587,0.0413333218854643,0.429288830737268
2262,0.0125507390190353,0.00539624681015223,0.00533615304016387,0.00269694654788991,0.0505279420712104,0.772345377862748
2262,0.0124017097673625,0.00307873907434147,0.00438915507632649,0.000911033463602682,0.0493106019933535,0.155191844489278
2262,0.00834597161492479,0.00394905391452765,0.00297909180351881,0.00352178788937806,0.0111284949864995,0.224462075630583
2262,0.0248251713068181,0.0056746026356919,0.00116181800788925,0.000624841850191222,0.0543905866366477,0.0723668442981404
2262,0.00803535913998679,0.00466194638304229,0.00197108140725525,0.00180016058837518,0.0337091723363611,0.255191308714799
2262,0.017566314697795,0.0263967001054123,0.00747903896624965,0.00395818462748851,0.0465667819360577,0.264038382552883
2262,0.0290155735240643,0.00319003791644693,0.00774451839445667,0.00352750164210878,0.0404486487585417,0.0948299031296808
2262,0.0289665687275814,0.00732150069015952,0.00429916987184688,0.00241028779841508,0.0451756381647459,0.246753369695081
2262,0.0153847272779008,0.0154423380585877,0.00693511910363048,0.0039669332799213,0.0177959948739738,0.117043770744962
2262,0.00713248702750384,0.0199193877064437,0.00672712805172803,0.00166456157961294,0.00706436820468656,0.0768245389979223
2262,0.0114598103526509,0.00813224494786537,0.00817382333594562,0.0030160992827562,0.0445502438452205,0.149615710997968
2262,0.0117960871894645,0.0045295125267412,0.00229433931454247,0.00252918235108003,0.0547042273051723,0.55611089368315
2262,0.0146642282389565,0.0161357283619239,0.00301789197878206,0.00336744138169184,0.0297169523254372,0.18550271384608
2262,0.00293675860728864,0.0131827267876091,0.00505284321569903,0.00203277625302386,0.0146607139719623,0.300793956084834
2262,0.0141542400345285,0.00836333715170232,0.00579007631949666,0.00143764773210104,0.0228162539679523,0.103982475057544
2262,0.0100554137027177,0.00439579186991269,0.00338146035411093,0.00209842968389671,0.0509072030512649,0.126360962369744
2262,0.0264589616722359,0.00449755727852658,0.00871334007299023,0.00384918536096912,0.0206594716874483,0.108803759693284
2262,0.0103631913227643,0.00725484879329126,0.0055552069162969,0.00176811327940457,0.0395109511277642,0.203955949712371
2262,0.00843973380685804,0.00410548072281877,0.00375917130864824,0.00239570829490356,0.0222525003602971,0.167142770994349
2262,0.0147424096569002,0.00713089122939745,0.00678269690008152,0.00557022876719834,0.0253206841230738,0.249723223086764
2262,0.0159505236642803,0.0119670658023421,0.00444238987704459,0.00383918701331776,0.0370043535658595,0.335908289033653
2262,0.0148297456716726,0.0187920171234942,0.00366271880032807,0.00115806197628076,0.0332184062590192,0.441548425497035
2262,0.00976687764109552,0.0105875250103579,0.00868943749201205,0.000849554220234371,0.0138931283604614,0.10384805195445
2262,0.00818935127226156,0.0212641572638651,0.004336395181977,0.00704717628748972,0.0269888950509865,0.145476234249299
2262,0.0160821262292313,0.00827594920003805,0.00333131071291014,0.00204829879420064,0.0218500056746129,0.177502763788781
2262,0.0145579339636967,0.0126051908143155,0.00605820789651232,0.00354327162532532,0.0292959249002704,0.205304077845921
2262,0.00747394370956232,0.010279573418686,0.00586419203002871,0.000751598845008578,0.00753824433430085,0.205589047715544
2262,0.0361461202621149,0.0195175017373859,0.00978225648326749,0.00572736846806655,0.0443855274243292,0.499594840957746
2262,0.00943225337814693,0.0177453434766931,0.0043475797969172,0.00489343767335984,0.00805353638103818,0.600085081725917
2262,0.0100582559059012,0.0172001479778363,0.00420758954618162,0.00218076940390213,0.0479814799888414,0.132526311285518
2262,0.00937305365437309,0.012508710598203,0.00204824753808529,0.00347664022131905,0.0396224208896498,0.352206369369581
2262,0.015636225326501,0.00640316610170977,0.00562832443653926,0.00135827299022368,0.0251094947169623,0.0635668067661253
2262,0.00572280933358317,0.0218190755760824,0.0064175714967519,0.0052934675229208,0.0759580163883273,0.0586494833117257
2262,0.0160359830864066,0.00478959980283626,0.00423407152402263,0.00159365691105864,0.0138749506654083,0.0553342973538224
2262,0.0177517136396535,0.0101503084351565,0.00351123078997687,0.00162598850461301,0.0255529092930195,0.109613335587189
2262,0.0127332715430174,0.00667124200019133,0.00839358561277822,0.00431451215971501,0.0198515105597019,0.0866520504631064
2262,0.0113478061346608,0.00418062136008914,0.00558937442287026,0.00284471249312121,0.00911006688103793,0.108519622676797
2262,0.00992599909190968,0.0139215977861064,0.0119720712447036,0.00431626793587498,0.0313758689288315,0.280542687723533
2262,0.00501444953372631,0.0126236971253056,0.00241825214830738,0.00345791237614687,0.0158330344073088,0.18259586510972
2262,0.0117910606867709,0.00606824380522739,0.00694200801767293,0.00253314468056511,0.0341653927379291,0.0768035115677671
2262,0.00888339647531237,0.00789495515136876,0.010093943844089,0.00281966331560362,0.118771726761943,0.358191907414747
2262,0.010460748995907,0.0213595267531877,0.0129304067559278,0.00442144019922672,0.0368262286406118,0.160212716964846
2262,0.0206250979755726,0.0338437534165958,0.0049177248702838,0.0136578207030777,0.0362933724417296,0.354661219400825
2262,0.00704557180548902,0.0127227319415778,0.00445134444722802,0.00500746281264701,0.0394247673169976,0.285142899501687
2262,0.0143162735481619,0.00979450023455074,0.00501435828845246,0.00261032469206577,0.0245307673995026,0.414705899634153
2262,0.00394178293424589,0.00598631922162282,0.00407668402839687,0.00123593859225484,0.0174571736890418,0.131840538080599
2262,0.00743306389919301,0.0121662049393551,0.0035089408290488,0.00323574088919979,0.0546924165966201,0.206492952786688
2262,0.0117100764450132,0.00836851051450098,0.00420870538672834,0.0075583658689676,0.0109413144111984,0.247793815910172
2262,0.00891333507198715,0.00921015194842211,0.00432047317209191,0.00216472516130656,0.0215092595702092,0.225453935298314
2262,0.00837069965951169,0.0147001543711849,0.0105097078140529,0.00500551305054314,0.0130190699891007,0.208778951798954
2262,0.0170418725280589,0.0147449236807246,0.00542326330368893,0.00247637738613689,0.00993761832125025,0.0537598390344468
2262,0.134620485367286,0.00452338095151439,0.0110213351687228,0.00370398445873973,0.0197283799066809,0.632103098072359
2262,0.00721546840135184,0.00738512505879988,0.00337506130315863,0.00601214237106223,0.0608804260608977,0.23187271295326
2262,0.0176042944147556,0.00675775985913434,0.00815464768501945,0.0035655438656301,0.0575093417265872,0.0590741352181228
2262,0.0151068208634499,0.00727757680512155,0.0059026836876175,0.00797906170502877,0.0136781543233546,0.0617074015754431
2262,0.00790680600064231,0.0109727521374308,0.00369441463606273,0.000753114869760256,0.0458857035708127,0.0808698996502321
